pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	1	500000	0.0026475958612294584	1327	348	131440	1260
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	500001	1000000	0.0006646270703660723	1896	126	189580	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	1000001	1500000	0.003392330383480826	1362	460	135600	600
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	1500001	2000000	0.006219895287958115	955	594	95500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	2000001	2500000	0.008369037417880606	1424	1172	140040	2360
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	2500001	3000000	0.008623988226637234	1359	1172	135900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	3000001	3500000	0.007687897425205879	781	590	76744	1356
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	3500001	4000000	0.01149303719372466	1169	1304	113460	3440
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	4000001	4500000	0.009028834683887953	1019	878	97244	4656
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	4500001	5000000	0.010425007699414844	1374	1354	129880	7520
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	5000001	5500000	0.00836734693877551	1094	902	107800	1600
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	5500001	6000000	0.008564814814814815	977	814	95040	2660
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	6000001	6500000	0.003527682508574228	841	288	81640	2460
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	6500001	7000000	0.0040174249757986445	443	166	41320	2980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	7000001	7500000	0.004905660377358491	848	416	84800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	7500001	8000000	0.006109725685785536	802	490	80200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	8000001	8500000	0.0053038627334967454	980	502	94648	3352
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	8500001	9000000	0.00670174466906674	749	484	72220	2680
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	9000001	9500000	0.0051142792486988005	896	452	88380	1220
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	9500001	10000000	0.0070717131474103585	804	568	80320	80
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	10000001	10500000	0.00606516290726817	399	242	39900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	10500001	11000000	0.004337694927406345	1144	484	111580	2820
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	11000001	11500000	0.005942275042444821	1767	1050	176700	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	11500001	12000000	0.005836326321190354	1572	910	155920	1280
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	12000001	12500000	0.0071602138344403045	1252	884	123460	1740
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	12500001	13000000	0.004854437535330695	2846	1374	283040	1560
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	13000001	13500000	0.007070254110612855	1379	946	133800	4100
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	13500001	14000000	0.005043260473588342	1759	886	175680	220
AtlanticForest_Ibateguara	InambariE	chr_20	1	500000	0.0028133453561767358	1327	312	110900	21800
AtlanticForest_Ibateguara	InambariE	chr_20	500001	1000000	0.0008401189091379088	1896	130	154740	34860
AtlanticForest_Ibateguara	InambariE	chr_20	1000001	1500000	0.0038204225352112676	1362	434	113600	22600
AtlanticForest_Ibateguara	InambariE	chr_20	1500001	2000000	0.006619144602851324	955	520	78560	16940
AtlanticForest_Ibateguara	InambariE	chr_20	2000001	2500000	0.009334361174420163	1424	1114	119344	23056
AtlanticForest_Ibateguara	InambariE	chr_20	2500001	3000000	0.009310344827586206	1359	1080	116000	19900
AtlanticForest_Ibateguara	InambariE	chr_20	3000001	3500000	0.007888616506380036	781	502	63636	14464
AtlanticForest_Ibateguara	InambariE	chr_20	3500001	4000000	0.01151599901291437	1169	1120	97256	19644
AtlanticForest_Ibateguara	InambariE	chr_20	4000001	4500000	0.009727061556329849	1019	804	82656	19244
AtlanticForest_Ibateguara	InambariE	chr_20	4500001	5000000	0.010132530562795991	1374	1104	108956	28444
AtlanticForest_Ibateguara	InambariE	chr_20	5000001	5500000	0.006837999082147774	1094	596	87160	22240
AtlanticForest_Ibateguara	InambariE	chr_20	5500001	6000000	0.0076302083333333335	977	586	76800	20900
AtlanticForest_Ibateguara	InambariE	chr_20	6000001	6500000	0.003928571428571429	841	264	67200	16900
AtlanticForest_Ibateguara	InambariE	chr_20	6500001	7000000	0.004654255319148936	443	154	33088	11212
AtlanticForest_Ibateguara	InambariE	chr_20	7000001	7500000	0.005129716981132075	848	348	67840	16960
AtlanticForest_Ibateguara	InambariE	chr_20	7500001	8000000	0.0069163394744790095	802	458	66220	13980
AtlanticForest_Ibateguara	InambariE	chr_20	8000001	8500000	0.00519559902200489	980	408	78528	19472
AtlanticForest_Ibateguara	InambariE	chr_20	8500001	9000000	0.008491442218389279	749	512	60296	14604
AtlanticForest_Ibateguara	InambariE	chr_20	9000001	9500000	0.0046331625422435406	896	340	73384	16216
AtlanticForest_Ibateguara	InambariE	chr_20	9500001	10000000	0.005913844621513944	804	380	64256	16144
AtlanticForest_Ibateguara	InambariE	chr_20	10000001	10500000	0.007460035523978685	399	252	33780	6120
AtlanticForest_Ibateguara	InambariE	chr_20	10500001	11000000	0.005131004366812227	1144	470	91600	22800
AtlanticForest_Ibateguara	InambariE	chr_20	11000001	11500000	0.006903650837222069	1767	1006	145720	30980
AtlanticForest_Ibateguara	InambariE	chr_20	11500001	12000000	0.005792914702752014	1572	762	131540	25660
AtlanticForest_Ibateguara	InambariE	chr_20	12000001	12500000	0.006576759652687974	1252	712	108260	16940
AtlanticForest_Ibateguara	InambariE	chr_20	12500001	13000000	0.0047505114601754566	2846	1096	230712	53888
AtlanticForest_Ibateguara	InambariE	chr_20	13000001	13500000	0.007704858593183466	1379	850	110320	27580
AtlanticForest_Ibateguara	InambariE	chr_20	13500001	14000000	0.005213464696223317	1759	762	146160	29740
AtlanticForest_Ibateguara	InambariW	chr_20	1	500000	0.002743160533883932	1327	744	271220	20720
AtlanticForest_Ibateguara	InambariW	chr_20	500001	1000000	0.0010654008438818565	1896	404	379200	37920
AtlanticForest_Ibateguara	InambariW	chr_20	1000001	1500000	0.0037960177624982096	1362	1060	279240	20400
AtlanticForest_Ibateguara	InambariW	chr_20	1500001	2000000	0.00636478784040532	955	1206	189480	20620
AtlanticForest_Ibateguara	InambariW	chr_20	2000001	2500000	0.00954006266786034	1424	2728	285952	27328
AtlanticForest_Ibateguara	InambariW	chr_20	2500001	3000000	0.010072939460247994	1359	2762	274200	24780
AtlanticForest_Ibateguara	InambariW	chr_20	3000001	3500000	0.006788990825688073	781	1036	152600	19220
AtlanticForest_Ibateguara	InambariW	chr_20	3500001	4000000	0.011395104834964481	1169	2650	232556	24624
AtlanticForest_Ibateguara	InambariW	chr_20	4000001	4500000	0.0090159198230688	1019	1810	200756	23424
AtlanticForest_Ibateguara	InambariW	chr_20	4500001	5000000	0.010672436074285963	1374	2940	275476	26804
AtlanticForest_Ibateguara	InambariW	chr_20	5000001	5500000	0.007511005135730007	1094	1638	218080	22600
AtlanticForest_Ibateguara	InambariW	chr_20	5500001	6000000	0.009013098171443393	977	1668	185064	29876
AtlanticForest_Ibateguara	InambariW	chr_20	6000001	6500000	0.003536345776031434	841	576	162880	22140
AtlanticForest_Ibateguara	InambariW	chr_20	6500001	7000000	0.005962845061053832	443	502	84188	13272
AtlanticForest_Ibateguara	InambariW	chr_20	7000001	7500000	0.005573342819874303	848	940	168660	17900
AtlanticForest_Ibateguara	InambariW	chr_20	7500001	8000000	0.006646229307173513	802	1084	163100	13340
AtlanticForest_Ibateguara	InambariW	chr_20	8000001	8500000	0.005339443674730896	980	1002	187660	27940
AtlanticForest_Ibateguara	InambariW	chr_20	8500001	9000000	0.008464756090667571	749	1198	141528	23252
AtlanticForest_Ibateguara	InambariW	chr_20	9000001	9500000	0.005862782960705395	896	1008	171932	25188
AtlanticForest_Ibateguara	InambariW	chr_20	9500001	10000000	0.006253869969040248	804	1010	161500	15380
AtlanticForest_Ibateguara	InambariW	chr_20	10000001	10500000	0.007547624789004099	399	626	82940	4840
AtlanticForest_Ibateguara	InambariW	chr_20	10500001	11000000	0.0042587216881920424	1144	980	230116	21564
AtlanticForest_Ibateguara	InambariW	chr_20	11000001	11500000	0.006032823995472552	1767	2132	353400	35340
AtlanticForest_Ibateguara	InambariW	chr_20	11500001	12000000	0.004856541195051329	1572	1476	303920	41920
AtlanticForest_Ibateguara	InambariW	chr_20	12000001	12500000	0.006421587798201017	1252	1642	255700	19740
AtlanticForest_Ibateguara	InambariW	chr_20	12500001	13000000	0.004853311216385285	2846	2762	569096	57024
AtlanticForest_Ibateguara	InambariW	chr_20	13000001	13500000	0.007364231769609226	1379	1880	255288	48092
AtlanticForest_Ibateguara	InambariW	chr_20	13500001	14000000	0.0051131170018281534	1759	1790	350080	36900
AtlanticForest_Ibateguara	Rondonia	chr_20	1	500000	0.0029477821448624366	1327	840	284960	60060
AtlanticForest_Ibateguara	Rondonia	chr_20	500001	1000000	0.0012527920753617559	1896	516	411880	81080
AtlanticForest_Ibateguara	Rondonia	chr_20	1000001	1500000	0.003425994480716161	1362	1018	297140	56980
AtlanticForest_Ibateguara	Rondonia	chr_20	1500001	2000000	0.006289542240416821	955	1352	214960	33340
AtlanticForest_Ibateguara	Rondonia	chr_20	2000001	2500000	0.009493754282401307	1424	2882	303568	66672
AtlanticForest_Ibateguara	Rondonia	chr_20	2500001	3000000	0.009765836491608013	1359	2886	295520	57820
AtlanticForest_Ibateguara	Rondonia	chr_20	3000001	3500000	0.008098102730217492	781	1400	172880	30180
AtlanticForest_Ibateguara	Rondonia	chr_20	3500001	4000000	0.010990675061767752	1169	2758	250940	53000
AtlanticForest_Ibateguara	Rondonia	chr_20	4000001	4500000	0.008755710245812487	1019	1932	220656	44284
AtlanticForest_Ibateguara	Rondonia	chr_20	4500001	5000000	0.011385349269308313	1374	3456	303548	53692
AtlanticForest_Ibateguara	Rondonia	chr_20	5000001	5500000	0.007791394579121568	1094	1742	223580	60860
AtlanticForest_Ibateguara	Rondonia	chr_20	5500001	6000000	0.009492236200838717	977	2010	211752	42268
AtlanticForest_Ibateguara	Rondonia	chr_20	6000001	6500000	0.004505716207128446	841	804	178440	40220
AtlanticForest_Ibateguara	Rondonia	chr_20	6500001	7000000	0.00469086759920551	443	444	94652	20528
AtlanticForest_Ibateguara	Rondonia	chr_20	7000001	7500000	0.004934141752038469	848	944	191320	29160
AtlanticForest_Ibateguara	Rondonia	chr_20	7500001	8000000	0.00732484076433121	802	1242	169560	38960
AtlanticForest_Ibateguara	Rondonia	chr_20	8000001	8500000	0.005273605903230334	980	1052	199484	55316
AtlanticForest_Ibateguara	Rondonia	chr_20	8500001	9000000	0.008518810321055741	749	1384	162464	32276
AtlanticForest_Ibateguara	Rondonia	chr_20	9000001	9500000	0.0063236384609046715	896	1228	194192	38768
AtlanticForest_Ibateguara	Rondonia	chr_20	9500001	10000000	0.005686323372827983	804	1004	176564	32476
AtlanticForest_Ibateguara	Rondonia	chr_20	10000001	10500000	0.009048067860508954	399	768	84880	18860
AtlanticForest_Ibateguara	Rondonia	chr_20	10500001	11000000	0.004327965442478608	1144	1046	241684	55756
AtlanticForest_Ibateguara	Rondonia	chr_20	11000001	11500000	0.0059121354358947316	1767	2242	379220	80200
AtlanticForest_Ibateguara	Rondonia	chr_20	11500001	12000000	0.005586000893760143	1572	1900	340136	68584
AtlanticForest_Ibateguara	Rondonia	chr_20	12000001	12500000	0.006357625517692363	1252	1750	275260	50260
AtlanticForest_Ibateguara	Rondonia	chr_20	12500001	13000000	0.004763700601417201	2846	2880	604572	135388
AtlanticForest_Ibateguara	Rondonia	chr_20	13000001	13500000	0.007254480286738352	1379	2024	279000	79540
AtlanticForest_Ibateguara	Rondonia	chr_20	13500001	14000000	0.004987478019928598	1759	1872	375340	82000
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	1	500000	0.0030340814630091437	1327	146	48120	31500
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	500001	1000000	0.0011055540931824163	1896	84	75980	37780
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	1000001	1500000	0.004971638304971639	1362	298	59940	21780
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	1500001	2000000	0.005777360263034288	955	246	42580	14720
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	2000001	2500000	0.009792401096748922	1424	600	61272	24168
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	2500001	3000000	0.009167794316644114	1359	542	59120	22420
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	3000001	3500000	0.007310090992741028	781	286	39124	7736
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	3500001	4000000	0.011424683045627104	1169	638	55844	14296
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	4000001	4500000	0.010929840070722495	1019	544	49772	11368
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	4500001	5000000	0.011072915978052489	1374	670	60508	21932
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	5000001	5500000	0.007452123230641133	1094	358	48040	17600
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	5500001	6000000	0.007333076032419915	977	304	41456	17164
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	6000001	6500000	0.003462998102466793	841	146	42160	8300
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	6500001	7000000	0.004595588235294118	443	90	19584	6996
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	7000001	7500000	0.006155349291646311	848	252	40940	9940
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	7500001	8000000	0.006574923547400612	802	258	39240	8880
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	8000001	8500000	0.007103976381585017	980	308	43356	15444
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	8500001	9000000	0.00865488640461594	749	288	33276	11664
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	9000001	9500000	0.006757404389916611	896	282	41732	12028
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	9500001	10000000	0.005301022340022719	804	168	31692	16548
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	10000001	10500000	0.007467911318553093	399	128	17140	6800
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	10500001	11000000	0.005392967570288344	1144	300	55628	13012
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	11000001	11500000	0.005888594164456234	1767	444	75400	30620
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	11500001	12000000	0.0047230571060541005	1572	308	65212	29108
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	12000001	12500000	0.009029850746268657	1252	484	53600	21520
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	12500001	13000000	0.005167079207920792	2846	668	129280	41480
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	13000001	13500000	0.009532062391681109	1379	528	55392	27348
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_20	13500001	14000000	0.004456824512534819	1759	320	71800	33740
AtlanticForest_Ibateguara	Tapajos	chr_20	1	500000	0.0026520051746442433	1327	820	309200	62360
AtlanticForest_Ibateguara	Tapajos	chr_20	500001	1000000	0.0010624912624073815	1896	456	429180	101700
AtlanticForest_Ibateguara	Tapajos	chr_20	1000001	1500000	0.0036619173489781443	1362	1136	310220	71140
AtlanticForest_Ibateguara	Tapajos	chr_20	1500001	2000000	0.00642390289449113	955	1376	214200	53200
AtlanticForest_Ibateguara	Tapajos	chr_20	2000001	2500000	0.00870508092478467	1424	2842	326476	72244
AtlanticForest_Ibateguara	Tapajos	chr_20	2500001	3000000	0.01028384991843393	1359	3152	306500	74020
AtlanticForest_Ibateguara	Tapajos	chr_20	3000001	3500000	0.007775462061699837	781	1358	174652	44028
AtlanticForest_Ibateguara	Tapajos	chr_20	3500001	4000000	0.010389114206783049	1169	2828	272208	55112
AtlanticForest_Ibateguara	Tapajos	chr_20	4000001	4500000	0.00866580037929339	1019	1974	227792	57528
AtlanticForest_Ibateguara	Tapajos	chr_20	4500001	5000000	0.011492353262735027	1374	3616	314644	70076
AtlanticForest_Ibateguara	Tapajos	chr_20	5000001	5500000	0.007265132279465967	1094	1774	244180	62140
AtlanticForest_Ibateguara	Tapajos	chr_20	5500001	6000000	0.008423992406542057	977	1846	219136	54424
AtlanticForest_Ibateguara	Tapajos	chr_20	6000001	6500000	0.004106073567151412	841	768	187040	48440
AtlanticForest_Ibateguara	Tapajos	chr_20	6500001	7000000	0.004581973386894301	443	438	95592	28448
AtlanticForest_Ibateguara	Tapajos	chr_20	7000001	7500000	0.005556112726908033	848	1108	199420	38020
AtlanticForest_Ibateguara	Tapajos	chr_20	7500001	8000000	0.007453973955994612	802	1328	178160	46400
AtlanticForest_Ibateguara	Tapajos	chr_20	8000001	8500000	0.004444730739500129	980	966	217336	57064
AtlanticForest_Ibateguara	Tapajos	chr_20	8500001	9000000	0.007914195941316827	749	1340	169316	40404
AtlanticForest_Ibateguara	Tapajos	chr_20	9000001	9500000	0.00670335460453135	896	1374	204972	45908
AtlanticForest_Ibateguara	Tapajos	chr_20	9500001	10000000	0.005517678423145841	804	1010	183048	42072
AtlanticForest_Ibateguara	Tapajos	chr_20	10000001	10500000	0.008617021276595745	399	810	94000	17720
AtlanticForest_Ibateguara	Tapajos	chr_20	10500001	11000000	0.004890870916814505	1144	1202	245764	74556
