pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_12	1	500000	0.004409527062696022	716	142	32203	2
AtlanticForest_Ibateguara	chr_12	500001	1000000	0.00434957909269735	1859	356	81847	240
AtlanticForest_Ibateguara	chr_12	1000001	1500000	0.004019938896928766	691	125	31095	0
AtlanticForest_Ibateguara	chr_12	1500001	2000000	0.005496243574535389	1124	278	50580	0
AtlanticForest_Ibateguara	chr_12	2000001	2500000	0.006873452745012378	763	236	34335	0
AtlanticForest_Ibateguara	chr_12	2500001	3000000	0.0038371705038371703	666	115	29970	0
AtlanticForest_Ibateguara	chr_12	3000001	3500000	0.0045173833485818845	778	158	34976	4
AtlanticForest_Ibateguara	chr_12	3500001	4000000	0.003799525059367579	889	152	40005	0
AtlanticForest_Ibateguara	chr_12	4000001	4500000	0.003938479229552969	773	137	34785	0
AtlanticForest_Ibateguara	chr_12	4500001	5000000	0.008063845706209993	535	194	24058	2
AtlanticForest_Ibateguara	chr_12	5000001	5500000	0.004783204488455671	861	185	38677	8
AtlanticForest_Ibateguara	chr_12	5500001	6000000	0.0012712941774726673	437	25	19665	0
AtlanticForest_Ibateguara	chr_12	6000001	6500000	0.0037628319877251308	1274	206	54746	304
AtlanticForest_Ibateguara	chr_12	6500001	7000000	0.003121640618539651	1101	151	48372	138
AtlanticForest_Ibateguara	chr_12	7000001	7500000	0.005387434173805421	989	222	41207	388
AtlanticForest_Ibateguara	chr_12	7500001	8000000	0.004006259780907668	1082	192	47925	90
AtlanticForest_Ibateguara	chr_12	8000001	8500000	0.0032615786040443573	511	75	22995	0
AtlanticForest_Ibateguara	chr_12	8500001	9000000	0.004291365027240839	611	115	26798	82
AtlanticForest_Ibateguara	chr_12	9000001	9500000	0.005710763429358763	1259	315	55159	176
AtlanticForest_Ibateguara	chr_12	9500001	10000000	0.005465587044534413	988	243	44460	0
AtlanticForest_Ibateguara	chr_12	10000001	10500000	0.002582010582010582	525	61	23625	0
AtlanticForest_Ibateguara	chr_12	10500001	11000000	0.004260985352862849	751	144	33795	0
AtlanticForest_Ibateguara	chr_12	11000001	11500000	0.00196078431372549	680	60	30600	0
AtlanticForest_Ibateguara	chr_12	11500001	12000000	0.0060460622682083085	775	194	32087	328
AtlanticForest_Ibateguara	chr_12	12000001	12500000	0.0028080367949648993	918	116	41310	0
AtlanticForest_Ibateguara	chr_12	12500001	13000000	0.007132897136114985	434	133	18646	104
AtlanticForest_Ibateguara	chr_12	13000001	13500000	0.0016291951775822744	341	25	15345	0
AtlanticForest_Ibateguara	chr_12	13500001	14000000	0.004471589050059985	220	41	9169	86
AtlanticForest_Ibateguara	chr_12	14000001	14500000	0.006257982120051086	174	49	7830	0
AtlanticForest_Ibateguara	chr_12	14500001	15000000	0.006704711211198403	885	262	39077	88
