pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_3	1	500000	0.00563427963437636	922	233	41354	16
AtlanticForest_Ibateguara	chr_3	500001	1000000	0.0036825396825396826	525	87	23625	0
AtlanticForest_Ibateguara	chr_3	1000001	1500000	0.003961930057547587	1004	179	45180	0
AtlanticForest_Ibateguara	chr_3	1500001	2000000	0.006055766287349437	686	182	30054	96
AtlanticForest_Ibateguara	chr_3	2000001	2500000	0.005820232809312372	390	97	16666	104
AtlanticForest_Ibateguara	chr_3	2500001	3000000	0.005192739520958084	978	222	42752	148
AtlanticForest_Ibateguara	chr_3	3000001	3500000	0.005347805419109492	581	135	25244	106
AtlanticForest_Ibateguara	chr_3	3500001	4000000	0.009502090459901177	877	375	39465	0
AtlanticForest_Ibateguara	chr_3	4000001	4500000	0.007412984305322291	795	256	34534	146
AtlanticForest_Ibateguara	chr_3	4500001	5000000	0.009903640256959315	1171	518	52304	46
AtlanticForest_Ibateguara	chr_3	5000001	5500000	0.00501010101010101	275	62	12375	0
AtlanticForest_Ibateguara	chr_3	5500001	6000000	0.0029708853238265003	187	25	8415	0
AtlanticForest_Ibateguara	chr_3	6000001	6500000	0.004286964129483814	508	98	22860	0
AtlanticForest_Ibateguara	chr_3	6500001	7000000	0.006666666666666667	250	75	11250	0
AtlanticForest_Ibateguara	chr_3	7000001	7500000	0.0014619883040935672	456	30	20520	0
AtlanticForest_Ibateguara	chr_3	7500001	8000000	0.0	848	0	35542	308
AtlanticForest_Ibateguara	chr_3	8000001	8500000	0.0008605416350291066	878	34	39510	0
AtlanticForest_Ibateguara	chr_3	8500001	9000000	0.0063438359061112285	770	210	33103	182
AtlanticForest_Ibateguara	chr_3	9000001	9500000	0.0013448607108549472	694	42	31230	0
AtlanticForest_Ibateguara	chr_3	9500001	10000000	0.00510204081632653	228	52	10192	8
AtlanticForest_Ibateguara	chr_3	10000001	10500000	0.002050899599142351	493	44	21454	86
AtlanticForest_Ibateguara	chr_3	10500001	11000000	0.010086299892125134	824	374	37080	0
AtlanticForest_Ibateguara	chr_3	11000001	11500000	0.00483895823701649	721	157	32445	0
AtlanticForest_Ibateguara	chr_3	11500001	12000000	0.0031280547409579668	341	48	15345	0
AtlanticForest_Ibateguara	chr_3	12000001	12500000	0.0046204620462046205	153	21	4545	360
AtlanticForest_Ibateguara	chr_3	12500001	13000000	0.0015732546705998034	339	24	15255	0
AtlanticForest_Ibateguara	chr_3	13000001	13500000	0.0	101	0	4545	0
AtlanticForest_Ibateguara	chr_3	13500001	14000000	0.0	273	0	12285	0
AtlanticForest_Ibateguara	chr_3	14000001	14500000	0.0	536	0	24120	0
