pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	1	500000	0.04020158057496276	92
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	500001	1000000	0.1020408163265306	177
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	1000001	1500000	-0.014449917898193774	157
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	1500001	2000000	0.04716638010845125	230
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	2000001	2500000	-0.03589420654911835	93
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	2500001	3000000	-0.016036381043561528	112
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	3000001	3500000	0.06350199076847184	133
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	3500001	4000000	0.09282975460122699	128
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	4000001	4500000	0.017968363394365455	119
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	4500001	5000000	0.08513371481957256	170
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	5000001	5500000	0.10384448967163987	305
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	5500001	6000000	0.05885214007782099	130
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	6000001	6500000	0.09417734908202585	74
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	6500001	7000000	0.14285714285714282	52
AtlanticForest_Ibateguara	InambariE	chr_26	1	500000	0.0893350344189437	92
AtlanticForest_Ibateguara	InambariE	chr_26	500001	1000000	0.14402428228152264	177
AtlanticForest_Ibateguara	InambariE	chr_26	1000001	1500000	0.03386002256167563	157
AtlanticForest_Ibateguara	InambariE	chr_26	1500001	2000000	0.060657118786857596	230
AtlanticForest_Ibateguara	InambariE	chr_26	2000001	2500000	0.006725166866940636	93
AtlanticForest_Ibateguara	InambariE	chr_26	2500001	3000000	0.07708660540329386	112
AtlanticForest_Ibateguara	InambariE	chr_26	3000001	3500000	0.13722303508127193	133
AtlanticForest_Ibateguara	InambariE	chr_26	3500001	4000000	0.09649412575761927	128
AtlanticForest_Ibateguara	InambariE	chr_26	4000001	4500000	0.06190464408540957	119
AtlanticForest_Ibateguara	InambariE	chr_26	4500001	5000000	0.05044820267341036	170
AtlanticForest_Ibateguara	InambariE	chr_26	5000001	5500000	0.0916470531725827	305
AtlanticForest_Ibateguara	InambariE	chr_26	5500001	6000000	0.11729063113622662	130
AtlanticForest_Ibateguara	InambariE	chr_26	6000001	6500000	0.15155096011816835	74
AtlanticForest_Ibateguara	InambariE	chr_26	6500001	7000000	0.012152458110845137	52
AtlanticForest_Ibateguara	InambariW	chr_26	1	500000	0.0887626135143338	92
AtlanticForest_Ibateguara	InambariW	chr_26	500001	1000000	0.15396348307375496	177
AtlanticForest_Ibateguara	InambariW	chr_26	1000001	1500000	0.11904467762748176	157
