pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	1	500000	0.10577864838393726	78
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	500001	1000000	0.12698412698412687	59
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	1000001	1500000	0.17679650772330419	77
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	1500001	2000000	0.006734006734006754	58
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	2000001	2500000	0.04334318154718529	143
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	2500001	3000000	0.1275597269624573	137
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	3000001	3500000	0.11016949152542371	62
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	3500001	4000000	0.062473751784878635	125
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	4000001	4500000	0.032613896124607945	102
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	4500001	5000000	0.010008651946014548	144
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	5000001	5500000	0.21286031042128603	88
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	5500001	6000000	0.16290515553621923	114
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	6000001	6500000	0.011072775415229073	59
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	6500001	7000000	-0.08550879062333501	46
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	7000001	7500000	0.026442307692307668	69
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	7500001	8000000	0.02551020408163261	82
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	8000001	8500000	0.14960978817072115	89
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	8500001	9000000	0.06442675720256869	75
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	9000001	9500000	-0.015392508978963606	86
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	9500001	10000000	0.05809859154929573	79
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	10000001	10500000	0.059917355371900814	35
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_20	10500001	11000000	0.11028236547682467	108
