pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_25	1	500000	0.002071197411003236	515	48	23175	0
AtlanticForest_Ibateguara	chr_25	500001	1000000	NA	0	0	0	0
AtlanticForest_Ibateguara	chr_25	1000001	1500000	0.012332085443734861	226	112	9082	128
AtlanticForest_Ibateguara	chr_25	1500001	2000000	0.006224931814535537	719	194	31165	140
AtlanticForest_Ibateguara	chr_25	2000001	2500000	0.0028831316494761635	1096	142	49252	8
AtlanticForest_Ibateguara	chr_25	2500001	3000000	0.0032822168415388756	413	61	18585	0
AtlanticForest_Ilheus	chr_25	1	500000	0.003923867941547898	515	87	22172	118
AtlanticForest_Ilheus	chr_25	500001	1000000	NA	0	0	0	0
AtlanticForest_Ilheus	chr_25	1000001	1500000	0.01693500298151461	226	142	8385	210
AtlanticForest_Ilheus	chr_25	1500001	2000000	0.0066280546349924115	719	214	32287	8
AtlanticForest_Ilheus	chr_25	2000001	2500000	0.002650103519668737	1096	128	48300	120
AtlanticForest_Ilheus	chr_25	2500001	3000000	0.0038202851762173798	413	71	18585	0
InambariE	chr_25	1	500000	0.0012399622106754843	515	21	16936	734
InambariE	chr_25	500001	1000000	NA	0	0	0	0
InambariE	chr_25	1000001	1500000	0.005673758865248227	226	36	6345	450
InambariE	chr_25	1500001	2000000	0.00564947932037607	719	134	23719	1016
InambariE	chr_25	2000001	2500000	0.0024284092342626465	1096	77	31708	2072
InambariE	chr_25	2500001	3000000	0.005170551010958481	413	67	12958	662
InambariW	chr_25	1	500000	0.001917350414533302	515	179	93358	1326
InambariW	chr_25	500001	1000000	NA	0	0	0	0
InambariW	chr_25	1000001	1500000	0.00731094356865433	226	352	48147	198
InambariW	chr_25	1500001	2000000	0.005921114185278747	719	886	149634	830
InambariW	chr_25	2000001	2500000	0.0031163964515142245	1096	652	209216	2240
InambariW	chr_25	2500001	3000000	0.0035273579491103884	413	295	83632	606
Rondonia	chr_25	1	500000	0.00205570082858133	515	261	126964	1742
Rondonia	chr_25	500001	1000000	NA	0	0	0	0
Rondonia	chr_25	1000001	1500000	0.013234257200195259	226	732	55311	766
Rondonia	chr_25	1500001	2000000	0.0060789078927544395	719	928	152659	3600
Rondonia	chr_25	2000001	2500000	0.0018015354994367705	1096	451	250342	4596
Rondonia	chr_25	2500001	3000000	0.0024752475247524753	413	225	90900	1922
RondoniaHeadwaters	chr_25	1	500000	0.002109704641350211	515	8	3792	986
RondoniaHeadwaters	chr_25	500001	1000000	NA	0	0	0	0
RondoniaHeadwaters	chr_25	1000001	1500000	0.017456359102244388	226	49	2807	166
RondoniaHeadwaters	chr_25	1500001	2000000	0.006462035541195477	719	32	4952	1466
RondoniaHeadwaters	chr_25	2000001	2500000	0.0018648687419308564	1096	13	6971	2330
RondoniaHeadwaters	chr_25	2500001	3000000	0.007296311309282529	413	18	2467	1000
Tapajos	chr_25	1	500000	0.002777646632988685	515	353	127086	2752
Tapajos	chr_25	500001	1000000	NA	0	0	0	0
Tapajos	chr_25	1000001	1500000	0.012985542259635347	226	688	52982	1332
Tapajos	chr_25	1500001	2000000	0.005267829354604452	719	914	173506	4048
Tapajos	chr_25	2000001	2500000	0.001447618209937624	1096	395	272862	5724
Tapajos	chr_25	2500001	3000000	0.004294859399330327	413	422	98257	2402
TapajosHeadwaters	chr_25	1	500000	0.0003299241174529858	463	1	3031	1244
TapajosHeadwaters	chr_25	500001	1000000	NA	0	0	0	0
TapajosHeadwaters	chr_25	1000001	1500000	0.0038461538461538464	225	2	520	788
TapajosHeadwaters	chr_25	1500001	2000000	0.004084663943557371	663	11	2693	2176
TapajosHeadwaters	chr_25	2000001	2500000	0.0011797090051120724	1042	6	5086	3036
TapajosHeadwaters	chr_25	2500001	3000000	0.0011862396204033216	413	1	843	1480
XinguC	chr_25	1	500000	0.0029527082627426302	515	61	20659	296
XinguC	chr_25	500001	1000000	NA	0	0	0	0
XinguC	chr_25	1000001	1500000	0.009091807490858781	226	92	10119	6
XinguC	chr_25	1500001	2000000	0.005482494187862175	719	158	28819	416
XinguC	chr_25	2000001	2500000	0.0036704824390355805	1096	160	43591	674
XinguC	chr_25	2500001	3000000	0.0018429994816563959	413	32	17363	156
XinguHeadwaters	chr_25	1	500000	0.000970873786407767	515	3	3090	0
XinguHeadwaters	chr_25	500001	1000000	NA	0	0	0	0
XinguHeadwaters	chr_25	1000001	1500000	0.011799410029498525	226	16	1356	0
XinguHeadwaters	chr_25	1500001	2000000	0.006197322756569162	719	25	4034	112
XinguHeadwaters	chr_25	2000001	2500000	0.002737226277372263	1096	18	6576	0
XinguHeadwaters	chr_25	2500001	3000000	0.0012106537530266344	413	3	2478	0
XinguN	chr_25	1	500000	0.002082032063293775	515	10	4803	708
XinguN	chr_25	500001	1000000	NA	0	0	0	0
XinguN	chr_25	1000001	1500000	0.014805922368947578	226	37	2499	198
XinguN	chr_25	1500001	2000000	0.006401652039235932	719	62	9685	304
XinguN	chr_25	2000001	2500000	0.004433783980229685	1096	61	13758	668
XinguN	chr_25	2500001	3000000	0.0048534265191225	413	25	5151	232
