pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	200001	700000	0.03234036085719865	126
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	700001	1200000	0.05603895585535242	152
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	1200001	1700000	0.03995126891028441	199
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	1700001	2200000	0.07319498537994387	176
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	2200001	2700000	0.047906316536550746	131
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	2700001	3200000	-0.006393559081221912	105
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	3200001	3700000	-0.018786127167630083	43
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	3700001	4200000	0.05463460191454586	93
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	4200001	4700000	0.09514925373134328	85
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	4700001	5200000	0.1008388843030733	130
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	5200001	5700000	0.04347826086956517	82
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	5700001	6200000	0.03255528255528249	92
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	6200001	6700000	0.050026896180742346	81
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	6700001	7200000	0.03409090909090909	25
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_24	7200001	7700000	-5.782411586589356e-17	6
AtlanticForest_Ibateguara	InambariE	chr_24	200001	700000	0.11736405938011642	126
AtlanticForest_Ibateguara	InambariE	chr_24	700001	1200000	0.09281932133518814	152
AtlanticForest_Ibateguara	InambariE	chr_24	1200001	1700000	0.0011659831879176237	199
AtlanticForest_Ibateguara	InambariE	chr_24	1700001	2200000	0.10880733744529321	176
AtlanticForest_Ibateguara	InambariE	chr_24	2200001	2700000	0.07124592063065989	131
AtlanticForest_Ibateguara	InambariE	chr_24	2700001	3200000	-0.0002990430622009728	105
AtlanticForest_Ibateguara	InambariE	chr_24	3200001	3700000	0.28746706357986196	43
AtlanticForest_Ibateguara	InambariE	chr_24	3700001	4200000	0.11427231706228884	93
AtlanticForest_Ibateguara	InambariE	chr_24	4200001	4700000	0.12694856860351933	85
AtlanticForest_Ibateguara	InambariE	chr_24	4700001	5200000	0.08035065039993534	130
AtlanticForest_Ibateguara	InambariE	chr_24	5200001	5700000	0.044700412131459366	82
AtlanticForest_Ibateguara	InambariE	chr_24	5700001	6200000	-0.016994837081867546	92
AtlanticForest_Ibateguara	InambariE	chr_24	6200001	6700000	0.13644636176738228	81
AtlanticForest_Ibateguara	InambariE	chr_24	6700001	7200000	0.2635930493273543	25
AtlanticForest_Ibateguara	InambariE	chr_24	7200001	7700000	0.12860154602951515	6
AtlanticForest_Ibateguara	InambariW	chr_24	200001	700000	0.0836841435441481	126
AtlanticForest_Ibateguara	InambariW	chr_24	700001	1200000	0.09587915953887058	152
AtlanticForest_Ibateguara	InambariW	chr_24	1200001	1700000	0.03533516355068942	199
AtlanticForest_Ibateguara	InambariW	chr_24	1700001	2200000	0.041075626775349316	176
AtlanticForest_Ibateguara	InambariW	chr_24	2200001	2700000	0.1234371289862706	131
AtlanticForest_Ibateguara	InambariW	chr_24	2700001	3200000	0.06718161293411104	105
AtlanticForest_Ibateguara	InambariW	chr_24	3200001	3700000	0.17705913582407726	43
AtlanticForest_Ibateguara	InambariW	chr_24	3700001	4200000	0.07522230523918247	93
AtlanticForest_Ibateguara	InambariW	chr_24	4200001	4700000	0.058961471551060345	85
AtlanticForest_Ibateguara	InambariW	chr_24	4700001	5200000	0.0787493995989463	130
AtlanticForest_Ibateguara	InambariW	chr_24	5200001	5700000	0.06735202716370674	82
AtlanticForest_Ibateguara	InambariW	chr_24	5700001	6200000	0.03775434425232509	92
AtlanticForest_Ibateguara	InambariW	chr_24	6200001	6700000	0.04879205741952536	81
AtlanticForest_Ibateguara	InambariW	chr_24	6700001	7200000	0.002678223409407442	25
AtlanticForest_Ibateguara	InambariW	chr_24	7200001	7700000	0.023532597794507552	6
AtlanticForest_Ibateguara	Rondonia	chr_24	200001	700000	0.136926195696402	126
AtlanticForest_Ibateguara	Rondonia	chr_24	700001	1200000	0.09374335969469517	152
AtlanticForest_Ibateguara	Rondonia	chr_24	1200001	1700000	0.013934435856601615	199
AtlanticForest_Ibateguara	Rondonia	chr_24	1700001	2200000	0.07838736455611334	176
AtlanticForest_Ibateguara	Rondonia	chr_24	2200001	2700000	0.1030344951305251	131
