pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_29	1	500000	0.0	68	0	3043	2
AtlanticForest_Ibateguara	chr_29	500001	1000000	0.008382759984183471	281	106	12645	0
AtlanticForest_Ibateguara	chr_29	1000001	1500000	0.004347248954669145	684	131	30134	76
AtlanticForest_Ibateguara	chr_29	1500001	2000000	0.010969081175570852	1017	502	45765	0
AtlanticForest_Ilheus	chr_29	1	500000	0.0029411764705882353	68	9	3060	0
AtlanticForest_Ilheus	chr_29	500001	1000000	0.009015421115065243	281	114	12645	0
AtlanticForest_Ilheus	chr_29	1000001	1500000	0.006920077972709552	684	213	30780	0
AtlanticForest_Ilheus	chr_29	1500001	2000000	0.007859761686526122	1017	343	43640	250
InambariE	chr_29	1	500000	0.009978991596638655	68	19	1904	136
InambariE	chr_29	500001	1000000	0.005029239766081871	281	43	8550	502
InambariE	chr_29	1000001	1500000	0.007478033277248084	684	160	21396	1104
InambariE	chr_29	1500001	2000000	0.009354874528092383	1017	337	36024	1146
InambariW	chr_29	1	500000	0.0026430553720100435	68	40	15134	28
InambariW	chr_29	500001	1000000	0.006686107061028952	281	321	48010	890
InambariW	chr_29	1000001	1500000	0.00859174624064367	684	1149	133733	1198
InambariW	chr_29	1500001	2000000	0.009821834097196416	1017	1903	193752	2094
Rondonia	chr_29	1	500000	0.014342058085335245	68	240	16734	236
Rondonia	chr_29	500001	1000000	0.00552328801810499	281	349	63187	1228
Rondonia	chr_29	1000001	1500000	0.005917017148503874	684	982	165962	2428
Rondonia	chr_29	1500001	2000000	0.009729147253271387	1017	2203	226433	4536
RondoniaHeadwaters	chr_29	1	500000	0.01371571072319202	68	11	802	52
RondoniaHeadwaters	chr_29	500001	1000000	0.009783071033602722	281	23	2351	528
RondoniaHeadwaters	chr_29	1000001	1500000	0.010692068429237946	684	55	5144	1328
RondoniaHeadwaters	chr_29	1500001	2000000	0.008282476024411508	1017	38	4588	2734
Tapajos	chr_29	1	500000	0.011228499974480681	68	220	19593	246
Tapajos	chr_29	500001	1000000	0.007052228685090865	281	468	66362	1632
Tapajos	chr_29	1000001	1500000	0.006824496052386883	684	1211	177449	3302
Tapajos	chr_29	1500001	2000000	0.008371455262028956	1017	2088	249419	5510
TapajosHeadwaters	chr_29	1	500000	0.0056179775280898875	68	3	534	108
TapajosHeadwaters	chr_29	500001	1000000	0.020202020202020204	281	18	891	880
TapajosHeadwaters	chr_29	1000001	1500000	0.0073937153419593345	644	32	4328	1616
TapajosHeadwaters	chr_29	1500001	2000000	0.018364518364518363	867	53	2886	3634
XinguC	chr_29	1	500000	0.009024064171122994	68	27	2992	8
XinguC	chr_29	500001	1000000	0.005144694533762058	281	48	9330	390
XinguC	chr_29	1000001	1500000	0.005950704225352113	684	169	28400	280
XinguC	chr_29	1500001	2000000	0.00944823310601364	1017	381	40325	640
XinguHeadwaters	chr_29	1	500000	0.014705882352941176	68	6	408	0
XinguHeadwaters	chr_29	500001	1000000	0.0035587188612099642	281	6	1686	0
XinguHeadwaters	chr_29	1000001	1500000	0.005182689816014512	684	20	3859	98
XinguHeadwaters	chr_29	1500001	2000000	0.011635529334644379	1017	71	6102	0
XinguN	chr_29	1	500000	0.012956419316843345	68	11	849	38
XinguN	chr_29	500001	1000000	0.01197278911564626	281	44	3675	120
XinguN	chr_29	1000001	1500000	0.006965840589417281	684	52	7465	670
XinguN	chr_29	1500001	2000000	0.009266613714588298	1017	105	11331	872
