pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	1	500000	0.005212575338002932	744	384	73668	732
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	500001	1000000	0.011111111111111112	72	80	7200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	1000001	1500000	0.005684931506849315	292	166	29200	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	1500001	2000000	0.012121212121212121	495	600	49500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	2000001	2500000	0.01967435549525102	457	870	44220	1480
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	2500001	3000000	0.009687924016282226	737	714	73700	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	3000001	3500000	0.006256983240223463	1074	672	107400	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	3500001	4000000	0.005328719723183391	289	154	28900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	4000001	4500000	0.005106382978723404	235	120	23500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	4500001	5000000	0.008508158508158508	528	438	51480	1320
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	5000001	5500000	0.004589614740368509	597	274	59700	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	5500001	6000000	0.005081081081081081	185	94	18500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	6000001	6500000	0.009339559706470981	324	280	29980	2420
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	6500001	7000000	0.005714285714285714	378	216	37800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	7000001	7500000	0.0032144257154057233	525	164	51020	1480
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	7500001	8000000	0.005458290422245108	205	106	19420	1080
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	8000001	8500000	0.010552763819095477	199	210	19900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	8500001	9000000	0.0019687964338781574	561	106	53840	2260
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	9000001	9500000	0.0037487828627069133	443	154	41080	3220
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	9500001	10000000	0.0019130434782608696	230	44	23000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	10000001	10500000	0.0008681135225375626	599	52	59900	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	10500001	11000000	0.0036363636363636364	110	40	11000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	11000001	11500000	0.002767295597484277	318	88	31800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	11500001	12000000	0.004506676557863501	1105	486	107840	2660
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	12000001	12500000	0.0017857142857142857	168	30	16800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	12500001	13000000	0.0045	440	198	44000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	13000001	13500000	0.005995203836930456	251	150	25020	80
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	13500001	14000000	0.002692307692307692	208	56	20800	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	14000001	14500000	0.00291970802919708	344	96	32880	1520
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	14500001	15000000	0.005733634311512415	443	254	44300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	15000001	15500000	0.006153846153846154	221	136	22100	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	15500001	16000000	0.00612	500	306	50000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	16000001	16500000	0.002551020408163265	49	10	3920	980
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	16500001	17000000	0.004500855162480871	449	200	44436	464
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	17000001	17500000	0.0037603963900194656	468	170	45208	1592
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	17500001	18000000	0.002491103202846975	281	70	28100	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	18000001	18500000	0.004271186440677966	295	126	29500	0
