pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	3000001	3500000	0.2361111111111111	15
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	3500001	4000000	0.06249999999999968	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	4000001	4500000	NA	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	4500001	5000000	0.04142869320603531	36
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	5000001	5500000	0.11952779144121994	10
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	5500001	6000000	-1.0408340855860839e-16	29
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	6000001	6500000	0.00815217391304347	53
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	6500001	7000000	-0.04795145655015907	76
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	7000001	7500000	0.17802197802197806	84
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	7500001	8000000	0.02879101158662667	52
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	8000001	8500000	0.025333197680333697	92
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	8500001	9000000	NA	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	9000001	9500000	0.03636207341184557	56
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	9500001	10000000	0.2608415475309673	54
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	10000001	10500000	-0.0576923076923077	36
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	10500001	11000000	0.31985294117647056	15
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	11000001	11500000	0.23611111111111088	24
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	11500001	12000000	-0.08755300573709147	26
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	12000001	12500000	0.12313432835820885	32
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	12500001	13000000	-0.06249999999999981	33
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	13000001	13500000	-1.0408340855860839e-16	10
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	13500001	14000000	NA	24
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	14000001	14500000	0.0004915615271177311	24
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	14500001	15000000	0.011627906976744033	39
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	15000001	15500000	0.06249999999999968	29
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	15500001	16000000	0.24999999999999992	28
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	16000001	16500000	-2.2078298785159362e-17	25
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	16500001	17000000	0.16390728476821187	46
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	17000001	17500000	0.09090909090909084	24
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	17500001	18000000	0.006410256410256283	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	18000001	18500000	-0.04166666666666669	28
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	18500001	19000000	-1.0408340855860839e-16	27
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	19000001	19500000	-0.02568676418123435	61
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	19500001	20000000	0.10714285714285711	47
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	20000001	20500000	0.12499999999999999	26
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	20500001	21000000	0.1102154704696946	54
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	21000001	21500000	NA	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	21500001	22000000	NA	8
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	22000001	22500000	0.22554347826086962	23
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	22500001	23000000	-0.1111111111111105	15
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	23000001	23500000	-0.009615384615384614	19
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	23500001	24000000	0.10714285714285714	13
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	24000001	24500000	NA	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	24500001	25000000	-1.0408340855860839e-16	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	25000001	25500000	-8.673617379884033e-17	48
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	25500001	26000000	0.06414526700333079	67
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	26000001	26500000	NA	19
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	26500001	27000000	-0.051136363636363626	30
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	27000001	27500000	-0.020408163265306128	17
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	27500001	28000000	0.16666666666666666	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	28000001	28500000	0.1249999999999995	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	28500001	29000000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	29000001	29500000	-1.0408340855860839e-16	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	29500001	30000000	0.11784975878704342	29
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_Z	30000001	30500000	0.3571428571428571	16
