pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_10	1	500000	0.0018362149845865166	1658	137	74610	0
AtlanticForest_Ibateguara	chr_10	500001	1000000	0.004683141986119219	1730	361	77085	90
AtlanticForest_Ibateguara	chr_10	1000001	1500000	0.00787551258724167	847	290	36823	152
AtlanticForest_Ibateguara	chr_10	1500001	2000000	0.0033543622095707033	724	109	32495	10
AtlanticForest_Ibateguara	chr_10	2000001	2500000	0.009357454772301934	612	255	27251	34
AtlanticForest_Ibateguara	chr_10	2500001	3000000	0.008219113000926433	937	346	42097	8
AtlanticForest_Ibateguara	chr_10	3000001	3500000	0.008231876037631434	644	238	28912	8
AtlanticForest_Ibateguara	chr_10	3500001	4000000	0.0024370095002065263	538	59	24210	0
AtlanticForest_Ibateguara	chr_10	4000001	4500000	0.006868686868686869	385	119	17325	0
AtlanticForest_Ibateguara	chr_10	4500001	5000000	0.002127659574468085	376	36	16920	0
AtlanticForest_Ibateguara	chr_10	5000001	5500000	0.00410958904109589	146	27	6570	0
AtlanticForest_Ibateguara	chr_10	5500001	6000000	0.0026715239829993927	549	66	24705	0
AtlanticForest_Ibateguara	chr_10	6000001	6500000	0.002041510717931269	524	48	23512	8
AtlanticForest_Ibateguara	chr_10	6500001	7000000	0.006660611565243718	734	220	33030	0
AtlanticForest_Ibateguara	chr_10	7000001	7500000	0.0019483938915218536	422	37	18990	0
AtlanticForest_Ibateguara	chr_10	7500001	8000000	0.004279519442667235	1563	301	70335	0
AtlanticForest_Ibateguara	chr_10	8000001	8500000	0.002800307350806796	1374	164	58565	418
AtlanticForest_Ibateguara	chr_10	8500001	9000000	0.004840484048404841	404	88	18180	0
AtlanticForest_Ibateguara	chr_10	9000001	9500000	0.012037037037037037	168	91	7560	0
AtlanticForest_Ibateguara	chr_10	9500001	10000000	0.00360056258790436	395	64	17775	0
AtlanticForest_Ibateguara	chr_10	10000001	10500000	0.0034007622398123717	379	58	17055	0
AtlanticForest_Ibateguara	chr_10	10500001	11000000	0.0023238925199709514	306	32	13770	0
AtlanticForest_Ibateguara	chr_10	11000001	11500000	0.0011215288681530663	515	25	22291	104
AtlanticForest_Ibateguara	chr_10	11500001	12000000	0.004409387095193768	477	90	20411	124
AtlanticForest_Ibateguara	chr_10	12000001	12500000	0.007172982790998368	743	233	32483	112
AtlanticForest_Ibateguara	chr_10	12500001	13000000	0.0038693645722399717	626	109	28170	0
AtlanticForest_Ibateguara	chr_10	13000001	13500000	0.0038374324088609802	637	110	28665	0
AtlanticForest_Ibateguara	chr_10	13500001	14000000	0.006639004149377593	482	144	21690	0
AtlanticForest_Ibateguara	chr_10	14000001	14500000	0.001762114537444934	227	18	10215	0
AtlanticForest_Ibateguara	chr_10	14500001	15000000	0.004792196776929602	524	113	23580	0
AtlanticForest_Ibateguara	chr_10	15000001	15500000	0.008920409771473601	705	283	31725	0
AtlanticForest_Ibateguara	chr_10	15500001	16000000	0.004593406593406593	1030	209	45500	100
AtlanticForest_Ibateguara	chr_10	16000001	16500000	0.004579426283131455	1144	231	50443	122
AtlanticForest_Ibateguara	chr_10	16500001	17000000	0.008428965394537852	1001	379	44964	10
AtlanticForest_Ibateguara	chr_10	17000001	17500000	0.005136771768636458	1124	246	47890	340
AtlanticForest_Ibateguara	chr_10	17500001	18000000	0.004876539840238732	1236	268	54957	78
AtlanticForest_Ibateguara	chr_10	18000001	18500000	0.002605187965712365	839	93	35698	242
AtlanticForest_Ibateguara	chr_10	18500001	19000000	0.006042029592714282	1058	274	45349	266
AtlanticForest_Ibateguara	chr_10	19000001	19500000	0.006936387647799363	901	281	40511	4
AtlanticForest_Ibateguara	chr_10	19500001	20000000	0.002867383512544803	651	84	29295	0
AtlanticForest_Ibateguara	chr_10	20000001	20500000	0.0007281199941750401	763	25	34335	0
AtlanticForest_Ibateguara	chr_10	20500001	21000000	0.009876543209876543	54	24	2430	0
AtlanticForest_Ilheus	chr_10	1	500000	0.0019175069727526283	1658	143	74576	4
AtlanticForest_Ilheus	chr_10	500001	1000000	0.006987797045600513	1730	544	77850	0
AtlanticForest_Ilheus	chr_10	1000001	1500000	0.009406088205795452	847	347	36891	144
AtlanticForest_Ilheus	chr_10	1500001	2000000	0.003948913159486285	724	111	28109	526
AtlanticForest_Ilheus	chr_10	2000001	2500000	0.0049382716049382715	612	136	27540	0
AtlanticForest_Ilheus	chr_10	2500001	3000000	0.005620775524724298	937	237	42165	0
AtlanticForest_Ilheus	chr_10	3000001	3500000	0.009469964664310954	644	268	28300	80
AtlanticForest_Ilheus	chr_10	3500001	4000000	0.0037174721189591076	538	90	24210	0
AtlanticForest_Ilheus	chr_10	4000001	4500000	0.0035217794253938834	385	57	16185	152
AtlanticForest_Ilheus	chr_10	4500001	5000000	0.00466903073286052	376	79	16920	0
AtlanticForest_Ilheus	chr_10	5000001	5500000	0.0045662100456621	146	30	6570	0
AtlanticForest_Ilheus	chr_10	5500001	6000000	0.0013762396276057478	549	34	24705	0
AtlanticForest_Ilheus	chr_10	6000001	6500000	0.0015691263782866836	524	37	23580	0
AtlanticForest_Ilheus	chr_10	6500001	7000000	0.0057139288725138165	734	183	32027	118
AtlanticForest_Ilheus	chr_10	7000001	7500000	0.0013164823591363876	422	25	18990	0
AtlanticForest_Ilheus	chr_10	7500001	8000000	0.004569698928839062	1563	311	68057	268
AtlanticForest_Ilheus	chr_10	8000001	8500000	0.002086365841824357	1374	129	61830	0
AtlanticForest_Ilheus	chr_10	8500001	9000000	0.007095709570957095	404	129	18180	0
AtlanticForest_Ilheus	chr_10	9000001	9500000	0.005158730158730159	168	39	7560	0
AtlanticForest_Ilheus	chr_10	9500001	10000000	0.0029068042949516523	395	49	16857	108
AtlanticForest_Ilheus	chr_10	10000001	10500000	0.004514805042509528	379	77	17055	0
AtlanticForest_Ilheus	chr_10	10500001	11000000	0.00130718954248366	306	18	13770	0
AtlanticForest_Ilheus	chr_10	11000001	11500000	0.0014670981661272923	515	34	23175	0
AtlanticForest_Ilheus	chr_10	11500001	12000000	0.0029815979501514093	477	64	21465	0
AtlanticForest_Ilheus	chr_10	12000001	12500000	0.007387468221923135	743	247	33435	0
AtlanticForest_Ilheus	chr_10	12500001	13000000	0.002902490998603865	626	79	27218	112
AtlanticForest_Ilheus	chr_10	13000001	13500000	0.0027908599337170764	637	80	28665	0
AtlanticForest_Ilheus	chr_10	13500001	14000000	0.004618473895582329	482	92	19920	236
AtlanticForest_Ilheus	chr_10	14000001	14500000	0.001762114537444934	227	18	10215	0
AtlanticForest_Ilheus	chr_10	14500001	15000000	0.004240882103477523	524	100	23580	0
AtlanticForest_Ilheus	chr_10	15000001	15500000	0.006674118884797475	705	203	30416	154
AtlanticForest_Ilheus	chr_10	15500001	16000000	0.005036438750406164	1030	217	43086	384
AtlanticForest_Ilheus	chr_10	16000001	16500000	0.005473199499131559	1144	271	49514	260
AtlanticForest_Ilheus	chr_10	16500001	17000000	0.00902827809798271	1001	401	44416	74
AtlanticForest_Ilheus	chr_10	17000001	17500000	0.006468891635764318	1124	314	48540	240
AtlanticForest_Ilheus	chr_10	17500001	18000000	0.0054979291133672985	1236	300	54566	124
AtlanticForest_Ilheus	chr_10	18000001	18500000	0.0019366046763307037	839	68	35113	332
AtlanticForest_Ilheus	chr_10	18500001	19000000	0.005356017643352237	1058	255	47610	0
AtlanticForest_Ilheus	chr_10	19000001	19500000	0.007058458515396747	901	273	38677	248
AtlanticForest_Ilheus	chr_10	19500001	20000000	0.0014336917562724014	651	42	29295	0
AtlanticForest_Ilheus	chr_10	20000001	20500000	0.0002621231979030144	763	9	34335	0
AtlanticForest_Ilheus	chr_10	20500001	21000000	0.008641975308641974	54	21	2430	0
InambariE	chr_10	1	500000	0.0046358895112999805	1658	264	56947	2078
InambariE	chr_10	500001	1000000	0.006211790607615341	1730	316	50871	3174
InambariE	chr_10	1000001	1500000	0.009868549362249873	847	253	25637	1468
InambariE	chr_10	1500001	2000000	0.009242871189773844	724	188	20340	1440
InambariE	chr_10	2000001	2500000	0.008513931888544891	612	154	18088	1112
InambariE	chr_10	2500001	3000000	0.005246738513896767	937	148	28208	1642
InambariE	chr_10	3000001	3500000	0.008388520971302429	644	171	20385	1030
InambariE	chr_10	3500001	4000000	0.005127888298529593	538	83	16186	944
InambariE	chr_10	4000001	4500000	0.00816326530612245	385	88	10780	770
InambariE	chr_10	4500001	5000000	0.009403495440729484	376	99	10528	752
InambariE	chr_10	5000001	5500000	0.0	146	0	4088	292
InambariE	chr_10	5500001	6000000	0.0017028522775649213	549	28	16443	972
InambariE	chr_10	6000001	6500000	0.0023830281894798022	524	41	17205	750
InambariE	chr_10	6500001	7000000	0.007882444530945894	734	162	20552	1468
InambariE	chr_10	7000001	7500000	0.002199517525188023	422	31	14094	576
InambariE	chr_10	7500001	8000000	0.0041117162040985936	1563	188	45723	2920
InambariE	chr_10	8000001	8500000	0.00292811939170681	1374	124	42348	2292
InambariE	chr_10	8500001	9000000	0.0029172560113154174	404	33	11312	808
InambariE	chr_10	9000001	9500000	0.009991496598639456	168	47	4704	336
InambariE	chr_10	9500001	10000000	0.0060408163265306125	395	74	12250	650
InambariE	chr_10	10000001	10500000	0.004711647191858273	379	50	10612	758
InambariE	chr_10	10500001	11000000	0.002209828475218352	306	21	9503	502
InambariE	chr_10	11000001	11500000	0.003952843273231622	515	57	14420	1030
InambariE	chr_10	11500001	12000000	0.00419359274027224	477	61	14546	814
InambariE	chr_10	12000001	12500000	0.006800858094846866	743	149	21909	1356
InambariE	chr_10	12500001	13000000	0.004914775698002719	626	94	19126	1064
InambariE	chr_10	13000001	13500000	0.005153195541365597	637	92	17853	1272
InambariE	chr_10	13500001	14000000	0.006430428239157204	482	94	14618	832
InambariE	chr_10	14000001	14500000	0.0029893014474512273	227	19	6356	454
InambariE	chr_10	14500001	15000000	0.005793347873500545	524	85	14672	1048
InambariE	chr_10	15000001	15500000	0.008257345491388044	705	163	19740	1410
InambariE	chr_10	15500001	16000000	0.006601965377711521	1030	217	32869	1586
InambariE	chr_10	16000001	16500000	0.005179348724447628	1144	188	36298	1804
InambariE	chr_10	16500001	17000000	0.007949833807353597	1001	232	29183	1892
InambariE	chr_10	17000001	17500000	0.005742899173927804	1124	203	35348	1792
InambariE	chr_10	17500001	18000000	0.005984504408228694	1236	224	37430	2140
InambariE	chr_10	18000001	18500000	0.004052892291316985	839	99	24427	1568
InambariE	chr_10	18500001	19000000	0.005112008335504037	1058	157	30712	1988
InambariE	chr_10	19000001	19500000	0.0054574971503575	901	158	28951	1364
InambariE	chr_10	19500001	20000000	0.004164096236890808	651	81	19452	1158
InambariE	chr_10	20000001	20500000	0.0020318173958153206	763	47	23132	1318
InambariE	chr_10	20500001	21000000	0.0	54	0	1512	108
InambariW	chr_10	1	500000	0.004915011263567479	1658	1584	322278	3104
InambariW	chr_10	500001	1000000	0.004874524973065085	1730	1579	323929	3874
InambariW	chr_10	1000001	1500000	0.008145753391546062	847	1348	165485	1560
InambariW	chr_10	1500001	2000000	0.0073572689817539725	724	900	122328	2376
InambariW	chr_10	2000001	2500000	0.007588190657702013	612	860	113334	1428
InambariW	chr_10	2500001	3000000	0.0070018118723704816	937	1368	195378	1042
InambariW	chr_10	3000001	3500000	0.008391461263331661	644	1037	123578	1244
InambariW	chr_10	3500001	4000000	0.0029662223881036804	538	302	101813	1122
InambariW	chr_10	4000001	4500000	0.006075105507916454	385	452	74402	746
InambariW	chr_10	4500001	5000000	0.004781889013359193	376	286	59809	1470
InambariW	chr_10	5000001	5500000	0.002039860888175495	146	61	29904	196
InambariW	chr_10	5500001	6000000	0.0022066895176647175	549	197	89274	2002
InambariW	chr_10	6000001	6500000	0.00303715086323782	524	336	110630	508
InambariW	chr_10	6500001	7000000	0.0053664531235229525	734	738	137521	1634
InambariW	chr_10	7000001	7500000	0.003879503967983883	422	285	73463	1246
InambariW	chr_10	7500001	8000000	0.004195569478630566	1563	1275	303892	2890
InambariW	chr_10	8000001	8500000	0.0030589074258261864	1374	815	266435	2510
InambariW	chr_10	8500001	9000000	0.006379282659153614	404	437	68503	1282
InambariW	chr_10	9000001	9500000	0.004439670605084139	168	124	27930	564
InambariW	chr_10	9500001	10000000	0.004416863889041774	395	321	72676	946
InambariW	chr_10	10000001	10500000	0.004639836308880531	379	322	69399	908
InambariW	chr_10	10500001	11000000	0.00344779200994247	306	172	49887	1070
InambariW	chr_10	11000001	11500000	0.0028814291888776835	515	240	83292	1882
InambariW	chr_10	11500001	12000000	0.0029164108411542846	477	266	91208	942
InambariW	chr_10	12000001	12500000	0.007632795416170731	743	1103	144508	1394
InambariW	chr_10	12500001	13000000	0.005306432332891803	626	657	123812	1052
InambariW	chr_10	13000001	13500000	0.004227377603590506	637	535	126556	1014
InambariW	chr_10	13500001	14000000	0.005993842391423019	482	549	91594	984
InambariW	chr_10	14000001	14500000	0.0026929601357082275	227	127	47160	266
