pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	100001	600000	0.09926470588235292	52
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	600001	1100000	0.04329608938547485	143
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	1100001	1600000	0.019426008620856767	159
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	1600001	2100000	0.09434713375796175	138
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	2100001	2600000	0.03932082216264515	150
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	2600001	3100000	0.02788704120662993	140
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	3100001	3600000	0.03247147031258613	148
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	3600001	4100000	-0.03799583687589784	56
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	4100001	4600000	-0.009615384615384609	68
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	4600001	5100000	0.08524341731388516	151
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	5100001	5600000	0.11008264462809911	64
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	5600001	6100000	0.05203778354741732	120
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	6100001	6600000	0.0718720793581759	113
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	6600001	7100000	0.04604720250866474	67
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	7100001	7600000	0.006550218340611335	81
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	7600001	8100000	0.05562993456037833	100
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	8100001	8600000	0.02950310559006207	78
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	8600001	9100000	0.01729116012504339	87
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	9100001	9600000	0.061929298199843455	128
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	9600001	10100000	0.1147769516728624	163
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	10100001	10600000	0.17255476522437788	144
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	10600001	11100000	0.09591194968553457	57
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_17	11100001	11600000	-1.0408340855860839e-16	41
AtlanticForest_Ibateguara	InambariE	chr_17	100001	600000	0.11080280737752689	52
AtlanticForest_Ibateguara	InambariE	chr_17	600001	1100000	0.07174870106690992	143
AtlanticForest_Ibateguara	InambariE	chr_17	1100001	1600000	0.031029531123181613	159
AtlanticForest_Ibateguara	InambariE	chr_17	1600001	2100000	0.10691997368480358	138
AtlanticForest_Ibateguara	InambariE	chr_17	2100001	2600000	0.012987463444983714	150
AtlanticForest_Ibateguara	InambariE	chr_17	2600001	3100000	0.05384394974919328	140
AtlanticForest_Ibateguara	InambariE	chr_17	3100001	3600000	0.06846649826970594	148
AtlanticForest_Ibateguara	InambariE	chr_17	3600001	4100000	0.01304023403726114	56
AtlanticForest_Ibateguara	InambariE	chr_17	4100001	4600000	0.05436502229253556	68
AtlanticForest_Ibateguara	InambariE	chr_17	4600001	5100000	0.019251435887679372	151
AtlanticForest_Ibateguara	InambariE	chr_17	5100001	5600000	0.08679604714847003	64
AtlanticForest_Ibateguara	InambariE	chr_17	5600001	6100000	0.10418428777551121	120
AtlanticForest_Ibateguara	InambariE	chr_17	6100001	6600000	0.10296340671811499	113
AtlanticForest_Ibateguara	InambariE	chr_17	6600001	7100000	0.11603069265864778	67
AtlanticForest_Ibateguara	InambariE	chr_17	7100001	7600000	0.03580901856763921	81
AtlanticForest_Ibateguara	InambariE	chr_17	7600001	8100000	0.055302708961469195	100
AtlanticForest_Ibateguara	InambariE	chr_17	8100001	8600000	0.02527013498118544	78
AtlanticForest_Ibateguara	InambariE	chr_17	8600001	9100000	0.058379119192236754	87
AtlanticForest_Ibateguara	InambariE	chr_17	9100001	9600000	0.11341766310617678	128
AtlanticForest_Ibateguara	InambariE	chr_17	9600001	10100000	0.19139164863269725	163
AtlanticForest_Ibateguara	InambariE	chr_17	10100001	10600000	0.16265060240963855	144
AtlanticForest_Ibateguara	InambariE	chr_17	10600001	11100000	0.3183909673309029	57
AtlanticForest_Ibateguara	InambariE	chr_17	11100001	11600000	0.012420847540185149	41
AtlanticForest_Ibateguara	InambariW	chr_17	100001	600000	0.08189961953960394	52
AtlanticForest_Ibateguara	InambariW	chr_17	600001	1100000	0.11942001900972263	143
AtlanticForest_Ibateguara	InambariW	chr_17	1100001	1600000	0.048908506153425915	159
AtlanticForest_Ibateguara	InambariW	chr_17	1600001	2100000	0.09873309080388372	138
AtlanticForest_Ibateguara	InambariW	chr_17	2100001	2600000	0.027061665071626252	150
AtlanticForest_Ibateguara	InambariW	chr_17	2600001	3100000	0.07866745987106051	140
AtlanticForest_Ibateguara	InambariW	chr_17	3100001	3600000	0.09893459969718423	148
AtlanticForest_Ibateguara	InambariW	chr_17	3600001	4100000	0.06528533115809065	56
AtlanticForest_Ibateguara	InambariW	chr_17	4100001	4600000	0.0901733401086575	68
AtlanticForest_Ibateguara	InambariW	chr_17	4600001	5100000	0.035831653624149105	151
AtlanticForest_Ibateguara	InambariW	chr_17	5100001	5600000	0.03195633628435509	64
AtlanticForest_Ibateguara	InambariW	chr_17	5600001	6100000	0.08097033365315572	120
AtlanticForest_Ibateguara	InambariW	chr_17	6100001	6600000	0.1390187809918173	113
AtlanticForest_Ibateguara	InambariW	chr_17	6600001	7100000	0.16069976912379313	67
AtlanticForest_Ibateguara	InambariW	chr_17	7100001	7600000	0.05072943362394809	81
AtlanticForest_Ibateguara	InambariW	chr_17	7600001	8100000	0.07486043149891153	100
AtlanticForest_Ibateguara	InambariW	chr_17	8100001	8600000	0.020122418213262886	78
AtlanticForest_Ibateguara	InambariW	chr_17	8600001	9100000	0.10111940578713709	87
AtlanticForest_Ibateguara	InambariW	chr_17	9100001	9600000	0.13510593252141948	128
AtlanticForest_Ibateguara	InambariW	chr_17	9600001	10100000	0.07434033376984679	163
AtlanticForest_Ibateguara	InambariW	chr_17	10100001	10600000	0.16095062004593672	144
AtlanticForest_Ibateguara	InambariW	chr_17	10600001	11100000	0.29273037394339513	57
AtlanticForest_Ibateguara	InambariW	chr_17	11100001	11600000	-0.002429527845737287	41
AtlanticForest_Ibateguara	Rondonia	chr_17	100001	600000	0.05567680273185086	52
AtlanticForest_Ibateguara	Rondonia	chr_17	600001	1100000	0.08857070438066574	143
AtlanticForest_Ibateguara	Rondonia	chr_17	1100001	1600000	0.029163617231395236	159
AtlanticForest_Ibateguara	Rondonia	chr_17	1600001	2100000	0.08951408628033229	138
AtlanticForest_Ibateguara	Rondonia	chr_17	2100001	2600000	-0.005006715573230214	150
AtlanticForest_Ibateguara	Rondonia	chr_17	2600001	3100000	0.08007534515855756	140
AtlanticForest_Ibateguara	Rondonia	chr_17	3100001	3600000	0.09586901561859233	148
AtlanticForest_Ibateguara	Rondonia	chr_17	3600001	4100000	0.028485134927226388	56
AtlanticForest_Ibateguara	Rondonia	chr_17	4100001	4600000	0.10315897696835648	68
AtlanticForest_Ibateguara	Rondonia	chr_17	4600001	5100000	0.034476372791012413	151
AtlanticForest_Ibateguara	Rondonia	chr_17	5100001	5600000	0.021048359696004725	64
AtlanticForest_Ibateguara	Rondonia	chr_17	5600001	6100000	0.08870006766892102	120
