pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_21	1	500000	0.0004979769685652039	714	16	32130	0
AtlanticForest_Ibateguara	chr_21	500001	1000000	0.0015526443474041726	687	48	30915	0
AtlanticForest_Ibateguara	chr_21	1000001	1500000	0.005152224824355972	427	99	19215	0
AtlanticForest_Ibateguara	chr_21	1500001	2000000	0.004825628548256285	548	119	24660	0
AtlanticForest_Ibateguara	chr_21	2000001	2500000	0.007540122967425964	1292	428	56763	162
AtlanticForest_Ibateguara	chr_21	2500001	3000000	0.005795753912908725	1434	374	64530	0
AtlanticForest_Ibateguara	chr_21	3000001	3500000	0.006702639920633	952	277	41327	178
AtlanticForest_Ibateguara	chr_21	3500001	4000000	0.007129455909943715	1066	342	47970	0
AtlanticForest_Ibateguara	chr_21	4000001	4500000	0.005440436359546771	1597	387	71134	86
AtlanticForest_Ibateguara	chr_21	4500001	5000000	0.008405369316185256	1581	598	71145	0
AtlanticForest_Ibateguara	chr_21	5000001	5500000	0.005480101307818772	1534	370	67517	178
AtlanticForest_Ibateguara	chr_21	5500001	6000000	0.0027550337298522065	1727	214	77676	6
AtlanticForest_Ibateguara	chr_21	6000001	6500000	0.0	44	0	1980	0
AtlanticForest_Ilheus	chr_21	1	500000	0.0004979769685652039	714	16	32130	0
AtlanticForest_Ilheus	chr_21	500001	1000000	0.0015526443474041726	687	48	30915	0
AtlanticForest_Ilheus	chr_21	1000001	1500000	0.004319542024460057	427	83	19215	0
AtlanticForest_Ilheus	chr_21	1500001	2000000	0.006082725060827251	548	150	24660	0
AtlanticForest_Ilheus	chr_21	2000001	2500000	0.006793945648434813	1292	395	58140	0
AtlanticForest_Ilheus	chr_21	2500001	3000000	0.006601580660158066	1434	426	64530	0
AtlanticForest_Ilheus	chr_21	3000001	3500000	0.006705431151800075	952	271	40415	306
AtlanticForest_Ilheus	chr_21	3500001	4000000	0.006666811439987839	1066	307	46049	226
AtlanticForest_Ilheus	chr_21	4000001	4500000	0.00631888947661868	1597	442	69949	248
AtlanticForest_Ilheus	chr_21	4500001	5000000	0.009532324820097198	1581	661	69343	212
AtlanticForest_Ilheus	chr_21	5000001	5500000	0.005744560526237462	1534	386	67194	216
AtlanticForest_Ilheus	chr_21	5500001	6000000	0.002107164358819988	1727	161	76406	154
AtlanticForest_Ilheus	chr_21	6000001	6500000	0.0	44	0	1980	0
InambariE	chr_21	1	500000	0.0010504201680672268	714	21	19992	1428
InambariE	chr_21	500001	1000000	0.0026586316908897554	687	60	22568	982
InambariE	chr_21	1000001	1500000	0.00672012218403971	427	88	13095	720
InambariE	chr_21	1500001	2000000	0.008314387788242936	548	128	15395	1090
InambariE	chr_21	2000001	2500000	0.007873226016749411	1292	314	39882	2148
InambariE	chr_21	2500001	3000000	0.005884397080968377	1434	254	43165	2514
InambariE	chr_21	3000001	3500000	0.008575784525473256	952	270	31484	1336
InambariE	chr_21	3500001	4000000	0.00649910675783897	1066	211	32466	1824
InambariE	chr_21	4000001	4500000	0.007186899423446509	1597	359	49952	2578
InambariE	chr_21	4500001	5000000	0.008777049960006052	1581	406	46257	2928
InambariE	chr_21	5000001	5500000	0.006195039810406836	1534	298	48103	2462
