pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_6	1	500000	0.0020092425155716293	553	50	24885	0
AtlanticForest_Ibateguara	chr_6	500001	1000000	0.007245201405785348	411	134	18495	0
AtlanticForest_Ibateguara	chr_6	1000001	1500000	0.003465144720750102	793	119	34342	158
AtlanticForest_Ibateguara	chr_6	1500001	2000000	0.009017884207335557	605	238	26392	98
AtlanticForest_Ibateguara	chr_6	2000001	2500000	0.00703030303030303	550	174	24750	0
AtlanticForest_Ibateguara	chr_6	2500001	3000000	0.006856856856856857	444	137	19980	0
AtlanticForest_Ibateguara	chr_6	3000001	3500000	0.011789652247667514	262	139	11790	0
AtlanticForest_Ibateguara	chr_6	3500001	4000000	0.006458353119954412	491	136	21058	122
AtlanticForest_Ibateguara	chr_6	4000001	4500000	0.006096048201311359	627	172	28215	0
AtlanticForest_Ibateguara	chr_6	4500001	5000000	0.00404040404040404	638	116	28710	0
AtlanticForest_Ibateguara	chr_6	5000001	5500000	0.009200542502107695	641	251	27281	184
AtlanticForest_Ibateguara	chr_6	5500001	6000000	0.003197733252378061	549	79	24705	0
AtlanticForest_Ibateguara	chr_6	6000001	6500000	0.0051764705882352945	425	99	19125	0
AtlanticForest_Ibateguara	chr_6	6500001	7000000	0.006109879280610988	902	248	40590	0
AtlanticForest_Ibateguara	chr_6	7000001	7500000	0.003236245954692557	412	60	18540	0
AtlanticForest_Ibateguara	chr_6	7500001	8000000	0.0023943135054246166	297	32	13365	0
AtlanticForest_Ibateguara	chr_6	8000001	8500000	0.0015555555555555555	300	21	13500	0
AtlanticForest_Ibateguara	chr_6	8500001	9000000	0.0031931028977408796	868	120	37581	174
AtlanticForest_Ibateguara	chr_6	9000001	9500000	0.0009798157946306093	567	25	25515	0
AtlanticForest_Ibateguara	chr_6	9500001	10000000	0.0	98	0	4410	0
AtlanticForest_Ibateguara	chr_6	10000001	10500000	0.0015267175572519084	131	9	5895	0
AtlanticForest_Ibateguara	chr_6	10500001	11000000	0.0021152556363823968	450	41	19383	102
AtlanticForest_Ibateguara	chr_6	11000001	11500000	0.0037396619920891765	309	52	13905	0
AtlanticForest_Ibateguara	chr_6	11500001	12000000	0.00600257253108475	488	126	20991	114
AtlanticForest_Ibateguara	chr_6	12000001	12500000	0.0034471828195578097	582	87	25238	112
AtlanticForest_Ibateguara	chr_6	12500001	13000000	0.0023886205045625334	828	89	37260	0
AtlanticForest_Ibateguara	chr_6	13000001	13500000	0.0038997011443982796	663	107	27438	282
AtlanticForest_Ibateguara	chr_6	13500001	14000000	0.0032011819748830337	1109	156	48732	138
AtlanticForest_Ibateguara	chr_6	14000001	14500000	0.002245967467501531	1043	99	44079	336
AtlanticForest_Ibateguara	chr_6	14500001	15000000	0.003046862063255506	2013	276	90585	0
AtlanticForest_Ibateguara	chr_6	15000001	15500000	0.0015117157974300832	441	30	19845	0
AtlanticForest_Ibateguara	chr_6	15500001	16000000	0.006094276094276094	660	181	29700	0
AtlanticForest_Ibateguara	chr_6	16000001	16500000	0.002851153039832285	530	68	23850	0
AtlanticForest_Ibateguara	chr_6	16500001	17000000	0.0027224435590969456	1004	123	45180	0
AtlanticForest_Ibateguara	chr_6	17000001	17500000	0.004021655065738592	314	52	12930	160
AtlanticForest_Ibateguara	chr_6	17500001	18000000	0.0030198446937014668	184	21	6954	156
AtlanticForest_Ibateguara	chr_6	18000001	18500000	0.013756613756613757	63	39	2835	0
AtlanticForest_Ibateguara	chr_6	18500001	19000000	0.0	65	0	1820	130
AtlanticForest_Ibateguara	chr_6	19000001	19500000	0.0	4	0	180	0
AtlanticForest_Ibateguara	chr_6	19500001	20000000	0.004911557616348961	647	143	29115	0
AtlanticForest_Ibateguara	chr_6	20000001	20500000	0.006488450558006748	172	50	7706	4
AtlanticForest_Ibateguara	chr_6	20500001	21000000	0.0006451612903225806	310	9	13950	0
AtlanticForest_Ibateguara	chr_6	21000001	21500000	0.0035980974443650345	924	146	40577	118
AtlanticForest_Ibateguara	chr_6	21500001	22000000	0.0007841661177503842	747	25	31881	204
AtlanticForest_Ibateguara	chr_6	22000001	22500000	0.0019069185388236696	402	32	16781	154
AtlanticForest_Ibateguara	chr_6	22500001	23000000	0.0039690336778402165	1151	202	50894	106
AtlanticForest_Ibateguara	chr_6	23000001	23500000	0.0039108147270999205	1444	251	64181	94
AtlanticForest_Ibateguara	chr_6	23500001	24000000	0.002540574468721045	745	85	33457	8
AtlanticForest_Ibateguara	chr_6	24000001	24500000	0.004845035760978235	312	63	13003	122
AtlanticForest_Ibateguara	chr_6	24500001	25000000	0.0040013155009866255	416	73	18244	56
AtlanticForest_Ibateguara	chr_6	25000001	25500000	0.01109712847500286	195	97	8741	4
AtlanticForest_Ibateguara	chr_6	25500001	26000000	0.00421735604217356	274	52	12330	0
AtlanticForest_Ibateguara	chr_6	26000001	26500000	0.009348659003831418	290	122	13050	0
AtlanticForest_Ibateguara	chr_6	26500001	27000000	0.006294706723891273	233	66	10485	0
AtlanticForest_Ibateguara	chr_6	27000001	27500000	0.009367445608380338	221	93	9928	2
AtlanticForest_Ibateguara	chr_6	27500001	28000000	0.004761904761904762	448	96	20160	0
AtlanticForest_Ibateguara	chr_6	28000001	28500000	0.004348693397167365	557	109	25065	0
AtlanticForest_Ibateguara	chr_6	28500001	29000000	0.005051467784979032	263	53	10492	158
AtlanticForest_Ibateguara	chr_6	29000001	29500000	0.006766971420344108	351	94	13891	224
AtlanticForest_Ibateguara	chr_6	29500001	30000000	0.009229676961306355	313	130	14085	0
AtlanticForest_Ibateguara	chr_6	30000001	30500000	0.006318782581222685	470	120	18991	254
AtlanticForest_Ibateguara	chr_6	30500001	31000000	0.0063262539539087215	345	98	15491	4
AtlanticForest_Ibateguara	chr_6	31000001	31500000	0.008104575163398693	680	248	30600	0
AtlanticForest_Ibateguara	chr_6	31500001	32000000	0.004558370826426711	767	154	33784	86
AtlanticForest_Ibateguara	chr_6	32000001	32500000	0.004585537918871252	315	65	14175	0
AtlanticForest_Ibateguara	chr_6	32500001	33000000	0.0011173683740055421	1025	50	44748	162
AtlanticForest_Ibateguara	chr_6	33000001	33500000	0.0006097560975609756	328	9	14760	0
AtlanticForest_Ibateguara	chr_6	33500001	34000000	0.002781219881591629	807	101	36315	0
AtlanticForest_Ibateguara	chr_6	34000001	34500000	0.0014285714285714286	560	36	25200	0
AtlanticForest_Ibateguara	chr_6	34500001	35000000	0.001649031194173423	668	48	29108	112
