pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	1	500000	0.0005128205128205128	780	40	78000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	500001	1000000	0.0012595419847328245	2109	264	209600	1300
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	1000001	1500000	0.003079980129160457	1627	496	161040	1660
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	1500001	2000000	0.006054610209734863	1049	612	101080	3820
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	2000001	2500000	0.0051534618129907206	1435	722	140100	3400
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	2500001	3000000	0.005709923664122137	1319	748	131000	900
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	3000001	3500000	0.01011661807580175	686	694	68600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	3500001	4000000	0.006666666666666667	297	198	29700	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	4000001	4500000	0.010442194992008524	380	392	37540	460
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	4500001	5000000	0.006443392792136877	550	354	54940	60
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	5000001	5500000	0.006493212669683258	941	574	88400	5700
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	5500001	6000000	0.010808510638297871	470	508	47000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	6000001	6500000	0.013579387186629526	593	780	57440	1860
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	6500001	7000000	0.008665906499429875	178	152	17540	260
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	7000001	7500000	0.0055993000874890635	468	256	45720	1080
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	7500001	8000000	0.005119705340699816	543	278	54300	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	8000001	8500000	0.00956971969291198	1142	1072	112020	2180
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	8500001	9000000	0.00913789053323937	879	778	85140	2760
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	9000001	9500000	0.008169628936700967	657	524	64140	1560
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	9500001	10000000	0.0035170413343002175	572	194	55160	2040
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	10000001	10500000	0.0024496124031007753	645	158	64500	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	10500001	11000000	0.004815864022662889	706	340	70600	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	11000001	11500000	0.006675712347354139	737	492	73700	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	11500001	12000000	0.005851851851851852	540	316	54000	0
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	12000001	12500000	0.005548405548405549	1409	776	139860	1040
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	12500001	13000000	0.007830705962988347	1182	914	116720	1480
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	13000001	13500000	0.003918445364765849	1268	492	125560	1240
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	13500001	14000000	0.008440323347598668	850	710	84120	880
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	14000001	14500000	0.004888392857142857	908	438	89600	1200
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	14500001	15000000	0.004912655542348144	2718	1306	265844	5956
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	15000001	15500000	0.0032530010079721435	2272	710	218260	8940
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_14	15500001	16000000	0.003908721192950745	886	346	88520	80
AtlanticForest_Ibateguara	InambariE	chr_14	1	500000	0.0011027095148078135	780	70	63480	14520
AtlanticForest_Ibateguara	InambariE	chr_14	500001	1000000	0.0016045845272206305	2109	280	174500	36400
AtlanticForest_Ibateguara	InambariE	chr_14	1000001	1500000	0.0039129053683329	1627	542	138516	24184
AtlanticForest_Ibateguara	InambariE	chr_14	1500001	2000000	0.007372881355932203	1049	696	94400	10500
AtlanticForest_Ibateguara	InambariE	chr_14	2000001	2500000	0.004897427994109387	1435	572	116796	26704
AtlanticForest_Ibateguara	InambariE	chr_14	2500001	3000000	0.006034419893531685	1319	662	109704	22196
AtlanticForest_Ibateguara	InambariE	chr_14	3000001	3500000	0.00861637468716482	686	482	55940	12660
AtlanticForest_Ibateguara	InambariE	chr_14	3500001	4000000	0.006481481481481481	297	154	23760	5940
AtlanticForest_Ibateguara	InambariE	chr_14	4000001	4500000	0.012184343434343435	380	386	31680	6320
AtlanticForest_Ibateguara	InambariE	chr_14	4500001	5000000	0.007376709490261086	550	356	48260	6740
AtlanticForest_Ibateguara	InambariE	chr_14	5000001	5500000	0.005443276744812719	941	404	74220	19880
AtlanticForest_Ibateguara	InambariE	chr_14	5500001	6000000	0.01074540174249758	470	444	41320	5680
AtlanticForest_Ibateguara	InambariE	chr_14	6000001	6500000	0.01282051282051282	593	588	45864	13436
AtlanticForest_Ibateguara	InambariE	chr_14	6500001	7000000	0.0125	178	182	14560	3240
AtlanticForest_Ibateguara	InambariE	chr_14	7000001	7500000	0.009850438370293965	468	382	38780	8020
AtlanticForest_Ibateguara	InambariE	chr_14	7500001	8000000	0.006583793738489871	543	286	43440	10860
AtlanticForest_Ibateguara	InambariE	chr_14	8000001	8500000	0.008734848811629212	1142	810	92732	21468
AtlanticForest_Ibateguara	InambariE	chr_14	8500001	9000000	0.008004478029666947	879	572	71460	16440
AtlanticForest_Ibateguara	InambariE	chr_14	9000001	9500000	0.0075615840349236045	657	388	51312	14388
AtlanticForest_Ibateguara	InambariE	chr_14	9500001	10000000	0.005711849957374254	572	268	46920	10280
AtlanticForest_Ibateguara	InambariE	chr_14	10000001	10500000	0.0037914691943127963	645	192	50640	13860
AtlanticForest_Ibateguara	InambariE	chr_14	10500001	11000000	0.005898305084745763	706	348	59000	11600
AtlanticForest_Ibateguara	InambariE	chr_14	11000001	11500000	0.005743691899070385	737	346	60240	13460
AtlanticForest_Ibateguara	InambariE	chr_14	11500001	12000000	0.006359945872801083	540	282	44340	9660
AtlanticForest_Ibateguara	InambariE	chr_14	12000001	12500000	0.007210242587601078	1409	856	118720	22180
AtlanticForest_Ibateguara	InambariE	chr_14	12500001	13000000	0.007318104906937394	1182	692	94560	23640
AtlanticForest_Ibateguara	InambariE	chr_14	13000001	13500000	0.005115882489729479	1268	528	103208	23592
AtlanticForest_Ibateguara	InambariE	chr_14	13500001	14000000	0.006985617845611975	850	476	68140	16860
AtlanticForest_Ibateguara	InambariE	chr_14	14000001	14500000	0.006104808211777417	908	452	74040	16760
AtlanticForest_Ibateguara	InambariE	chr_14	14500001	15000000	0.0053916256595192835	2718	1214	225164	46636
AtlanticForest_Ibateguara	InambariE	chr_14	15000001	15500000	0.003992439847947503	2272	752	188356	38844
AtlanticForest_Ibateguara	InambariE	chr_14	15500001	16000000	0.004011209407110281	886	292	72796	15804
AtlanticForest_Ibateguara	InambariW	chr_14	1	500000	0.0009295984134853743	780	150	161360	10240
AtlanticForest_Ibateguara	InambariW	chr_14	500001	1000000	0.0018698649541977524	2109	792	423560	40420
