pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_23	1	500000	0.0010679577088747285	1250	60	56182	8
AtlanticForest_Ibateguara	chr_23	500001	1000000	0.0018239651222279067	2020	164	89914	116
AtlanticForest_Ibateguara	chr_23	1000001	1500000	0.004072932130486088	2919	535	131355	0
AtlanticForest_Ibateguara	chr_23	1500001	2000000	0.008817378525538369	1181	468	53077	8
AtlanticForest_Ibateguara	chr_23	2000001	2500000	0.007383939930650834	917	296	40087	156
AtlanticForest_Ibateguara	chr_23	2500001	3000000	0.005787450520870547	1628	405	69979	386
AtlanticForest_Ibateguara	chr_23	3000001	3500000	0.005397737102522404	1286	312	57802	8
AtlanticForest_Ibateguara	chr_23	3500001	4000000	0.009587243919668987	1101	475	49545	0
AtlanticForest_Ibateguara	chr_23	4000001	4500000	0.007017543859649123	1596	504	71820	0
AtlanticForest_Ibateguara	chr_23	4500001	5000000	0.006437228036106016	1254	358	55614	96
AtlanticForest_Ibateguara	chr_23	5000001	5500000	0.0070509011685482275	1122	356	50490	0
AtlanticForest_Ibateguara	chr_23	5500001	6000000	0.006559169171904892	2462	720	109770	120
AtlanticForest_Ibateguara	chr_23	6000001	6500000	0.0043568445937989695	2456	481	110401	14
AtlanticForest_Ilheus	chr_23	1	500000	0.0007644444444444444	1250	43	56250	0
AtlanticForest_Ilheus	chr_23	500001	1000000	0.0017935147387300155	2020	163	90883	2
AtlanticForest_Ilheus	chr_23	1000001	1500000	0.005010310853127625	2919	656	130930	50
AtlanticForest_Ilheus	chr_23	1500001	2000000	0.00929829844902876	1181	494	53128	2
AtlanticForest_Ilheus	chr_23	2000001	2500000	0.010857925538538165	917	436	40155	148
AtlanticForest_Ilheus	chr_23	2500001	3000000	0.006848935993579987	1628	495	72274	116
AtlanticForest_Ilheus	chr_23	3000001	3500000	0.005205183189457671	1286	284	54561	410
AtlanticForest_Ilheus	chr_23	3500001	4000000	0.007937494818867612	1101	383	48252	154
AtlanticForest_Ilheus	chr_23	4000001	4500000	0.006441087953196636	1596	458	71106	84
AtlanticForest_Ilheus	chr_23	4500001	5000000	0.005977318694019069	1254	331	55376	124
AtlanticForest_Ilheus	chr_23	5000001	5500000	0.007675221133632145	1122	387	50422	8
AtlanticForest_Ilheus	chr_23	5500001	6000000	0.00583579530947952	2462	640	109668	132
AtlanticForest_Ilheus	chr_23	6000001	6500000	0.00463171852411164	2456	503	108599	226
InambariE	chr_23	1	500000	0.000592401802962009	1250	23	38825	2050
InambariE	chr_23	500001	1000000	0.0030034129692832765	2020	176	58600	3800
InambariE	chr_23	1000001	1500000	0.00586068129003004	2919	517	88215	5112
InambariE	chr_23	1500001	2000000	0.009425853770341509	1181	329	34904	2146
InambariE	chr_23	2000001	2500000	0.009487946247277291	917	257	27087	1668
InambariE	chr_23	2500001	3000000	0.0068766684463427655	1628	322	46825	3110
InambariE	chr_23	3000001	3500000	0.007021161683114843	1286	286	40734	2016
InambariE	chr_23	3500001	4000000	0.009486656618494547	1101	321	33837	1848
InambariE	chr_23	4000001	4500000	0.005920132820692065	1596	271	45776	3064
InambariE	chr_23	4500001	5000000	0.006119520186293358	1254	226	36931	2294
InambariE	chr_23	5000001	5500000	0.005534885151133114	1122	180	32521	2114
InambariE	chr_23	5500001	6000000	0.00823225875093095	2462	619	75192	4188
InambariE	chr_23	6000001	6500000	0.006418313588104726	2456	480	74786	4204
InambariW	chr_23	1	500000	0.0005428992452475906	1250	133	244981	2218
InambariW	chr_23	500001	1000000	0.0033739229545276888	2020	1338	396571	3498
InambariW	chr_23	1000001	1500000	0.005863820787997395	2919	3233	551347	6212
InambariW	chr_23	1500001	2000000	0.010120031101176014	1181	2499	246936	1294
InambariW	chr_23	2000001	2500000	0.011507399155152974	917	2133	185359	1328
