# This file was produced by samtools stats (1.17+htslib-1.17) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats trimmomaticbwamapped/Ceratopipra_rubrocapilla_BR36440.GBSPipfilbwa.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	ed746baf	fa7b575f	cbc9c84b
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	160465	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	160465
SN	is sorted:	1
SN	1st fragments:	160465
SN	last fragments:	0
SN	reads mapped:	151662
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	8803
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	27268	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	479
SN	total length:	10938821	# ignores clipping
SN	total first fragment length:	10938821	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	10416110	# ignores clipping
SN	bases mapped (cigar):	10233893	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	216351	# from NM fields
SN	error rate:	2.114064e-02	# mismatches / bases mapped (cigar)
SN	average length:	68
SN	average first fragment length:	68
SN	average last fragment length:	0
SN	maximum length:	90
SN	maximum first fragment length:	90
SN	maximum last fragment length:	0
SN	average quality:	36.5
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4284	0	0	0	0	0	0	0	0	0	1868	0	864	2065	566	2028	0	1314	4587	3050	5574	8873	125392	0
FFQ	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2685	0	0	0	0	0	0	0	0	0	1538	0	1068	1579	727	2000	0	1157	4999	2859	6934	8688	126231	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	56	6178	0	0	0	0	0	0	0	0	0	1023	2	624	3085	271	1402	1	670	5133	1747	7962	9210	123097	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	7214	0	0	0	0	0	0	0	0	0	1567	3	935	2574	295	1891	2	917	5250	2273	7084	7909	122497	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	3913	0	0	0	0	0	0	0	7	3	1856	26	1444	2024	180	2271	0	1063	4829	2579	6686	8306	125224	0
FFQ	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	9	6469	0	0	0	0	0	0	0	14	4	966	19	955	3412	4	1478	2	2582	3994	1826	9072	11262	118345	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2058	1306	2835	0	0	0	0	0	0	0	114	22	1279	1168	1239	2299	0	2042	376	3857	3398	3263	5565	8978	120666	0
FFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1198	1132	4511	0	0	0	0	0	0	0	223	579	746	868	1326	2544	28	1751	113	3759	3455	2846	6602	9409	119375	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018	1143	4408	0	0	0	0	0	0	0	266	1153	171	1189	1063	2629	66	1731	128	3473	3431	2817	6672	9379	119728	0
FFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1385	1149	3650	0	0	0	0	0	0	0	331	1240	89	1508	1087	2329	105	1599	211	3554	3349	3114	5966	8852	120947	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	817	4257	0	0	0	0	0	0	0	263	1322	47	1213	959	2440	82	1688	155	3046	3673	2895	6473	9094	121100	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932	936	4528	0	0	0	0	0	0	0	211	1298	31	1135	877	2564	67	1684	166	3047	3672	2834	6743	9243	120497	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	869	4317	0	0	0	0	0	0	0	219	1343	19	1189	922	2475	85	1680	161	3006	3664	2809	6512	9195	121124	0
FFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935	942	4226	0	0	0	0	0	0	0	244	1338	5	1136	921	2380	70	1631	195	2941	3571	2796	6432	9076	121626	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	843	4201	0	0	0	0	0	0	0	252	1274	2	1195	929	2405	73	1607	171	2894	3699	2836	6221	9171	121695	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045	801	4273	0	0	0	0	0	0	0	261	1303	5	1160	942	2467	80	1635	180	2952	3743	2935	6209	8964	121510	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	973	885	4218	0	0	0	0	0	0	0	227	1300	3	1117	926	2350	77	1653	136	2935	3674	2937	6317	8879	121858	0
FFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	931	4193	0	0	0	0	0	0	0	207	1380	3	1115	911	2333	86	1653	174	2924	3699	2890	6192	8988	121896	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	926	4100	0	0	0	0	0	0	0	232	1327	11	1162	959	2209	108	1616	156	2836	3670	2846	6079	8717	122557	0
FFQ	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	845	3991	0	0	0	0	0	0	0	247	1293	4	1192	930	2185	86	1595	163	2770	3609	2881	6205	8734	122712	0
FFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	870	4111	0	0	0	0	0	0	0	255	1270	4	1165	925	2256	74	1608	178	2930	3602	2908	6113	8796	122439	0
FFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	969	859	3977	0	0	0	0	0	0	0	237	1338	7	1172	899	2231	86	1625	208	2766	3559	2942	6026	8876	122688	0
FFQ	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	831	3880	0	0	0	0	0	0	0	227	1277	7	1177	943	2367	115	1551	167	2831	3472	2853	6083	8875	122872	0
FFQ	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971	844	3840	0	0	0	0	0	0	0	233	1246	11	1098	863	2281	77	1566	195	2987	3536	2905	6207	8848	122757	0
FFQ	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	757	3571	0	0	0	0	0	0	0	246	1226	8	1158	870	2143	79	1471	171	2880	3408	2923	5806	8752	124051	0
FFQ	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	781	3657	0	0	0	0	0	0	0	249	1220	11	1186	821	2179	70	1522	169	2760	3419	2958	5833	8756	123984	0
FFQ	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	775	3601	0	0	0	0	0	0	0	246	1204	8	1078	885	2211	76	1472	157	2818	3446	2849	5924	8808	123947	0
FFQ	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	870	3593	0	0	0	0	0	0	0	248	1178	10	1085	770	2088	72	1548	153	2735	3475	2864	5898	8447	124516	0
FFQ	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821	868	3606	0	0	0	0	0	0	0	204	1221	13	1099	799	2057	57	1497	149	2773	3294	2805	5919	8390	124893	0
FFQ	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	852	741	3431	0	0	0	0	0	0	0	203	1259	8	1111	822	1979	70	1473	163	2703	3229	2943	5770	8579	125129	0
FFQ	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	839	789	3549	0	0	0	0	0	0	0	221	1163	9	1020	763	2003	69	1575	156	2723	3267	2817	5827	8562	125113	0
FFQ	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851	807	3337	0	0	0	0	0	0	0	245	1208	10	1038	769	2058	83	1485	157	2629	3315	2976	5632	8433	125432	0
FFQ	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	767	3511	0	0	0	0	0	0	0	243	1179	13	1019	726	2012	69	1480	188	2716	3322	2897	5608	8412	125398	0
FFQ	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	789	3344	0	0	0	0	0	0	0	254	1162	12	995	781	2065	80	1481	178	2627	3369	2896	5740	8356	125465	0
FFQ	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	731	3449	0	0	0	0	0	0	0	238	1133	14	986	778	2006	83	1533	181	2567	3331	2752	5698	8403	125747	0
FFQ	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	831	3390	0	0	0	0	0	0	0	224	1132	14	1060	770	1949	55	1495	171	2564	3248	2708	5451	8240	126242	0
FFQ	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	753	3253	0	0	0	0	0	0	0	244	1174	18	1013	796	1993	94	1472	162	2660	3158	2858	5631	8387	125922	0
FFQ	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	815	3280	0	0	0	0	0	0	0	240	1126	8	985	734	1872	70	1455	149	2590	3314	2838	5499	8289	126327	0
FFQ	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	802	3235	0	0	0	0	0	0	0	225	1099	18	975	776	1966	75	1545	161	2589	3362	2741	5600	8182	126264	0
FFQ	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	779	3133	0	0	0	0	0	0	0	237	1192	17	968	707	1885	79	1374	175	2470	3150	2808	5607	8170	126950	0
FFQ	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	730	3094	0	0	0	0	0	0	0	216	1084	15	981	652	1788	63	1447	170	2442	3072	2625	5273	7925	124483	0
FFQ	42	0	0	0	0	0	0	0	0	0	0	0	0	0	1	749	734	2913	0	0	0	0	0	0	4	216	1004	15	910	687	1779	67	1347	154	2509	3009	2585	5092	7713	120992	0
FFQ	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717	713	2847	0	0	0	0	0	0	0	186	1021	16	887	639	1876	54	1373	127	2363	3038	2610	4999	7603	118081	0
FFQ	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	715	2722	0	0	0	0	0	0	0	214	947	12	841	630	1699	65	1334	145	2297	2873	2511	4841	7192	113073	0
FFQ	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665	703	2697	0	0	0	0	0	0	0	185	943	18	787	636	1636	61	1248	117	2155	2889	2493	4821	7151	110556	0
FFQ	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	701	2829	0	0	0	0	0	0	0	196	862	20	774	604	1595	55	1266	110	2052	2769	2295	4641	6934	105674	0
FFQ	47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	618	650	2537	0	0	0	0	0	0	2	181	885	23	783	638	1572	81	1141	124	1923	2607	2375	4478	6596	103057	0
FFQ	48	0	0	0	0	0	0	0	0	0	0	0	0	0	1	575	674	2365	0	0	0	0	1	0	0	178	887	20	729	571	1567	56	1071	127	1901	2529	2234	4494	6596	100882	0
FFQ	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	546	700	2283	0	0	0	0	0	1	11	158	809	22	713	519	1412	57	1123	130	1832	2450	2188	4262	6345	98093	0
FFQ	50	0	0	0	0	0	0	0	0	0	0	0	0	0	3	551	675	2210	0	0	0	0	1	0	12	153	804	38	662	561	1418	54	1079	123	1775	2468	2189	4070	6266	95943	0
FFQ	51	0	0	0	0	0	0	0	0	0	0	0	0	0	9	531	704	2092	0	0	0	0	1	0	23	149	820	44	636	479	1415	48	1045	127	1798	2428	2123	4161	5986	93816	0
FFQ	52	0	0	0	0	0	0	0	0	0	0	0	0	0	19	506	764	1941	0	0	0	0	1	2	43	130	730	43	667	500	1314	50	1050	140	1725	2340	2044	3963	5948	92273	0
FFQ	53	0	0	0	0	0	0	0	0	0	0	0	0	0	15	547	777	1941	0	0	0	0	2	0	32	149	692	52	628	488	1249	54	1053	124	1695	2311	1973	3944	5891	89969	0
FFQ	54	0	0	0	0	0	0	0	0	0	0	0	0	0	20	507	770	1932	0	0	0	0	0	0	24	135	733	35	602	476	1313	54	1060	121	1672	2459	2098	3987	5540	87419	0
FFQ	55	0	0	0	0	0	0	0	0	0	0	0	0	0	30	498	861	1745	0	0	0	0	2	1	50	108	760	63	551	481	1252	54	1008	135	1609	2222	1961	3750	5649	84861	0
FFQ	56	0	0	0	0	0	0	0	0	0	0	0	0	0	28	489	839	1668	0	0	0	0	4	2	45	101	708	69	562	457	1244	47	948	115	1592	2213	1936	3637	5477	82850	0
FFQ	57	0	0	0	0	0	0	0	0	0	0	0	0	0	35	437	992	1564	0	0	0	0	6	3	57	114	685	70	534	461	1229	44	963	112	1464	2089	1801	3560	5273	80613	0
FFQ	58	0	0	0	0	0	0	0	0	0	0	0	0	0	41	422	1060	1382	0	0	0	0	4	4	82	115	657	106	503	441	1159	49	949	119	1455	2155	1805	3574	5148	78408	0
FFQ	59	0	0	0	0	0	0	0	0	0	0	0	0	0	51	408	1066	1293	0	0	0	0	4	3	81	93	646	107	511	401	1088	45	944	112	1473	2060	1829	3388	5022	76225	0
FFQ	60	0	0	0	0	0	0	0	0	0	0	0	0	0	60	389	1139	1167	0	0	0	0	7	2	91	93	605	96	447	437	1109	38	936	89	1316	2032	1780	3405	4983	74708	0
FFQ	61	0	0	0	0	0	0	0	0	0	0	0	0	0	57	352	1164	1131	0	0	0	0	12	6	73	111	621	106	481	426	1126	48	882	93	1472	2020	1777	3315	4821	72644	0
FFQ	62	0	0	0	0	0	0	0	0	0	0	0	0	0	60	384	1282	944	0	0	0	0	4	4	75	106	606	122	437	410	1098	54	905	101	1394	1986	1746	3259	4690	70777	0
FFQ	63	0	0	0	0	0	0	0	0	0	0	0	0	0	64	410	1316	855	0	0	0	0	15	10	98	80	577	141	403	385	1036	46	851	99	1359	1962	1684	3139	4626	68861	0
FFQ	64	0	0	0	0	0	0	0	0	0	0	0	0	0	77	426	1346	770	0	0	0	0	12	3	95	101	545	131	361	394	1086	42	839	109	1344	1927	1628	3103	4551	67252	0
FFQ	65	0	0	0	0	0	0	0	0	0	0	0	0	0	79	370	1491	615	0	0	0	0	16	2	128	113	557	145	325	385	988	43	720	87	1302	1866	1681	3066	4446	65626	0
FFQ	66	0	0	0	0	0	0	0	0	0	0	0	0	0	96	328	1477	560	0	0	0	0	14	6	107	87	502	145	353	376	913	59	830	86	1328	1884	1658	3003	4287	63929	0
FFQ	67	0	0	0	0	0	0	0	0	0	0	0	0	0	123	282	1471	504	0	0	0	0	18	3	149	84	455	152	351	366	1012	56	777	101	1321	1897	1581	2940	4236	62427	0
FFQ	68	0	0	0	0	0	0	0	0	0	0	0	0	0	113	310	1520	382	0	0	0	0	18	4	144	84	468	192	327	378	955	53	792	101	1190	1762	1533	2815	4088	61240	0
FFQ	69	0	0	0	0	0	0	0	0	0	0	0	0	0	147	306	1477	364	0	0	0	0	17	6	135	63	451	167	331	340	872	35	731	91	1174	1796	1512	2737	4016	60053	0
FFQ	70	0	0	0	0	0	0	0	0	0	0	0	0	0	148	256	1539	306	0	0	0	0	19	5	174	61	443	181	267	345	846	36	765	106	1184	1797	1508	2777	3848	58493	0
FFQ	71	0	0	0	0	0	0	0	0	0	0	0	0	0	132	362	1874	346	0	0	0	0	24	9	182	73	450	146	287	354	831	47	753	103	1105	1737	1498	2606	3829	56517	0
FFQ	72	0	0	0	0	0	0	0	0	0	0	0	0	0	167	260	1649	154	0	0	0	0	27	8	224	65	464	236	283	471	941	78	710	102	1111	1699	1454	2646	3752	55068	0
FFQ	73	0	0	0	0	0	0	0	0	0	0	0	0	0	166	235	1569	133	0	0	0	0	35	10	206	61	410	237	243	379	829	38	717	93	1137	1707	1458	2648	3645	53308	0
FFQ	74	0	0	0	0	0	0	0	0	0	0	0	0	0	181	217	1598	98	0	0	0	0	26	10	209	42	375	187	248	346	757	31	778	96	1041	1592	1466	2516	3657	51733	0
FFQ	75	0	0	0	0	0	0	0	0	0	0	0	0	0	191	227	1563	68	0	0	0	0	42	4	225	57	339	178	199	336	733	38	687	111	1059	1552	1443	2482	3387	50673	0
FFQ	76	0	0	0	0	0	0	0	0	0	0	0	0	0	243	220	1579	56	0	0	0	0	35	5	234	45	374	208	245	295	749	37	654	99	1051	1511	1434	2365	3190	49539	0
FFQ	77	0	0	0	0	0	0	0	0	0	0	0	0	0	238	207	1625	45	0	0	0	0	30	6	267	50	365	227	190	321	688	38	656	110	1029	1500	1398	2408	3217	48015	0
FFQ	78	0	0	0	0	0	0	0	0	0	0	0	0	0	211	186	1537	18	0	0	0	0	53	6	255	52	331	215	204	383	673	38	706	95	1010	1534	1412	2310	3139	46767	0
FFQ	79	0	0	0	0	0	0	0	0	0	0	0	0	0	226	217	1527	0	0	0	0	0	42	7	268	51	301	231	206	287	676	46	647	81	962	1583	1406	2200	3095	45333	0
FFQ	80	0	0	0	0	0	0	0	0	0	0	0	0	0	228	188	1497	1	0	0	0	0	66	2	252	39	305	253	195	309	681	39	707	95	925	1535	1461	2272	3099	45227	0
FFQ	81	0	0	0	0	0	0	0	0	0	0	0	0	0	205	163	1413	1	0	0	0	0	61	4	287	50	261	229	222	314	603	30	699	91	933	1556	1498	2271	3047	45414	0
FFQ	82	0	0	0	0	0	0	0	0	0	0	0	0	0	232	168	1427	0	0	0	0	0	57	2	310	39	244	232	216	287	612	31	714	85	1008	1498	1392	2289	3069	45394	0
FFQ	83	0	0	0	0	0	0	0	0	0	0	0	0	0	238	153	1420	0	0	0	0	0	49	2	288	41	241	199	199	285	619	24	735	96	930	1538	1447	2350	3017	45390	0
FFQ	84	0	0	0	0	0	0	0	0	0	0	0	0	0	218	175	1385	0	0	0	0	0	44	5	327	43	252	200	215	278	626	26	673	79	927	1608	1471	2311	3085	45269	0
FFQ	85	0	0	0	0	0	0	0	0	0	0	0	0	0	255	150	1455	0	0	0	0	0	58	3	331	55	203	204	207	289	586	11	697	81	1018	1571	1403	2336	2983	45245	0
FFQ	86	0	0	0	0	0	0	0	0	0	0	0	0	0	215	180	1273	0	0	0	0	0	58	2	345	54	194	208	240	288	580	15	742	75	991	1652	1400	2247	2980	45325	0
FFQ	87	0	0	0	0	0	0	0	0	0	0	0	0	0	256	186	1325	0	0	0	0	0	51	1	313	41	178	190	251	304	574	13	695	94	1018	1516	1553	2302	2968	45129	0
FFQ	88	0	0	0	0	0	0	0	0	0	0	0	0	0	253	162	1303	0	0	0	0	0	60	2	363	50	188	172	309	295	592	21	741	68	1092	1585	1502	2317	2960	44762	0
FFQ	89	0	0	0	0	0	0	0	0	0	0	0	0	0	167	153	1425	0	0	0	0	0	47	0	347	81	188	178	286	282	552	19	761	130	1064	1676	1681	2167	2813	44511	0
FFQ	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1453	0	0	0	0	0	47	2	339	55	176	213	289	281	515	27	721	105	1011	1637	1628	2260	2872	44291	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	8.79	0
GCF	18.09	1
GCF	18.84	3
GCF	20.10	4
GCF	21.36	3
GCF	21.86	5
GCF	22.36	14
GCF	22.86	17
GCF	23.37	14
GCF	23.87	12
GCF	24.37	18
GCF	24.87	19
GCF	25.38	34
GCF	26.13	37
GCF	26.88	58
GCF	27.39	64
GCF	27.89	116
GCF	28.39	132
GCF	29.15	164
GCF	29.90	223
GCF	30.40	251
GCF	30.90	342
GCF	31.41	357
GCF	31.91	391
GCF	32.41	469
GCF	32.91	511
GCF	33.42	660
GCF	33.92	717
GCF	34.42	958
GCF	34.92	992
GCF	35.43	1108
GCF	35.93	1166
GCF	36.43	1348
GCF	36.93	1451
GCF	37.44	1571
GCF	37.94	1870
GCF	38.44	1943
GCF	38.94	2333
GCF	39.45	2353
GCF	39.95	2586
GCF	40.45	2669
GCF	40.95	3037
GCF	41.46	3249
GCF	41.96	3305
GCF	42.46	3570
GCF	42.96	3776
GCF	43.47	3933
GCF	43.97	4148
GCF	44.47	4731
GCF	44.97	4834
GCF	45.48	4993
GCF	45.98	5155
GCF	46.48	5658
GCF	46.98	5873
GCF	47.49	6074
GCF	47.99	6631
GCF	48.49	6817
GCF	48.99	7594
GCF	49.50	7637
GCF	50.00	8195
GCF	50.50	8338
GCF	51.01	8485
GCF	51.51	8597
GCF	52.01	8386
GCF	52.51	8602
GCF	53.02	8705
GCF	53.52	9320
GCF	54.02	9458
GCF	54.52	9620
GCF	55.03	9653
GCF	55.53	9620
GCF	56.03	10123
GCF	56.53	10265
GCF	57.04	10275
GCF	57.54	10401
GCF	58.04	10666
GCF	58.54	10541
GCF	59.05	10573
GCF	59.55	10500
GCF	60.05	10828
GCF	60.55	10842
GCF	61.06	10685
GCF	61.56	10568
GCF	62.06	10770
GCF	62.56	11051
GCF	63.07	10966
GCF	63.57	10281
GCF	64.07	10060
GCF	64.57	9792
GCF	65.08	8674
GCF	65.58	8521
GCF	66.08	8454
GCF	66.58	7731
GCF	67.09	7054
GCF	67.59	6275
GCF	68.09	5538
GCF	68.59	5419
GCF	69.10	5131
GCF	69.60	4290
GCF	70.10	3780
GCF	70.60	3695
GCF	71.11	2772
GCF	71.61	2475
GCF	72.11	2386
GCF	72.61	2165
GCF	73.12	1794
GCF	73.62	1556
GCF	74.12	1115
GCF	74.62	787
GCF	75.13	675
GCF	75.63	509
GCF	76.13	406
GCF	76.63	389
GCF	77.14	334
GCF	77.64	392
GCF	78.14	342
GCF	78.64	289
GCF	79.15	293
GCF	79.65	281
GCF	80.15	112
GCF	80.65	83
GCF	81.41	71
GCF	82.16	86
GCF	82.66	76
GCF	83.17	49
GCF	83.92	38
GCF	84.67	18
GCF	85.18	9
GCF	85.93	4
GCF	86.93	3
GCF	87.94	0
GCF	89.45	2
GCF	91.46	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	47.23	0.00	0.00	52.77	0.00	0.00
GCC	2	0.00	47.23	52.77	0.00	0.00	0.00
GCC	3	0.00	52.77	47.23	0.00	0.00	0.00
GCC	4	52.77	0.00	0.00	47.23	0.00	0.00
GCC	5	0.00	47.23	52.77	0.00	0.00	0.00
GCC	6	19.85	30.31	29.82	20.02	0.00	0.00
GCC	7	24.32	25.89	26.02	23.77	0.00	0.00
GCC	8	22.14	28.15	28.10	21.60	0.00	0.00
GCC	9	22.34	28.54	27.34	21.79	0.00	0.00
GCC	10	26.30	23.65	23.41	26.64	0.00	0.00
GCC	11	21.55	28.29	28.52	21.63	0.00	0.00
GCC	12	21.90	28.28	28.15	21.67	0.00	0.00
GCC	13	24.54	25.07	25.41	24.98	0.00	0.00
GCC	14	20.85	28.51	29.02	21.62	0.00	0.00
