pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	200001	700000	0.076271186440678	23
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	700001	1200000	0.15388607891228462	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	1200001	1700000	0.02753403215861121	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	1700001	2200000	-0.033660589060308534	30
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	2200001	2700000	0.16666666666666663	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	2700001	3200000	-0.05853004691339629	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	3200001	3700000	0.08908271266170112	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	3700001	4200000	0.07050698113520049	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	4200001	4700000	-0.019819630872483222	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	4700001	5200000	0.11485337425857561	28
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	5200001	5700000	0.1298917568692756	32
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	5700001	6200000	-0.003787878787878864	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_26	6200001	6700000	0.18831760980219853	14
AtlanticForest_Ibateguara	InambariE	chr_26	200001	700000	0.145515916677545	23
AtlanticForest_Ibateguara	InambariE	chr_26	700001	1200000	0.3368903472495288	20
AtlanticForest_Ibateguara	InambariE	chr_26	1200001	1700000	0.05093557373812706	22
AtlanticForest_Ibateguara	InambariE	chr_26	1700001	2200000	0.03605243991260014	30
AtlanticForest_Ibateguara	InambariE	chr_26	2200001	2700000	0.18554565481866295	6
AtlanticForest_Ibateguara	InambariE	chr_26	2700001	3200000	0.0398093636108775	20
AtlanticForest_Ibateguara	InambariE	chr_26	3200001	3700000	0.10881638320027767	6
AtlanticForest_Ibateguara	InambariE	chr_26	3700001	4200000	0.16392125351546802	22
AtlanticForest_Ibateguara	InambariE	chr_26	4200001	4700000	0.003221615315267524	22
AtlanticForest_Ibateguara	InambariE	chr_26	4700001	5200000	0.12388265824897937	28
AtlanticForest_Ibateguara	InambariE	chr_26	5200001	5700000	0.15343376400578992	32
AtlanticForest_Ibateguara	InambariE	chr_26	5700001	6200000	0.11413282509895908	12
AtlanticForest_Ibateguara	InambariE	chr_26	6200001	6700000	0.14923527718026453	14
AtlanticForest_Ibateguara	InambariW	chr_26	200001	700000	0.059837596385191774	23
AtlanticForest_Ibateguara	InambariW	chr_26	700001	1200000	0.255105702551732	20
AtlanticForest_Ibateguara	InambariW	chr_26	1200001	1700000	0.0988713484857852	22
AtlanticForest_Ibateguara	InambariW	chr_26	1700001	2200000	0.09062711000948122	30
AtlanticForest_Ibateguara	InambariW	chr_26	2200001	2700000	0.10748927787026859	6
