pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	1	500000	0.14583333333333331	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	500001	1000000	-0.08796296296296297	9
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	1000001	1500000	0.09799316823228012	22
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	1500001	2000000	0.05058844194624981	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	2500001	3000000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	3000001	3500000	-0.03150068979612693	13
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	3500001	4000000	0.005404373430455423	25
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	4000001	4500000	0.027768850035353843	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	4500001	5000000	0.10793385175706263	23
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	5000001	5500000	0.08578728422155987	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	5500001	6000000	0.04113173318448226	18
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	6000001	6500000	0.25579561139122836	10
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	6500001	7000000	-0.04518039654736539	10
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	7000001	7500000	0.15109489051094888	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	7500001	8000000	0.05729220577579962	13
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	8000001	8500000	0.1120730985081361	14
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	8500001	9000000	0.1711478294876808	8
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	9000001	9500000	0.2190947128185621	8
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	9500001	10000000	0.037609728597890066	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_19	10000001	10500000	0.038839248665246594	11
