pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	100001	600000	-0.03336943842692885	9
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	600001	1100000	-0.13095238095238093	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	1100001	1600000	-0.00961538461538442	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	1600001	2100000	0.18848167539267002	9
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	2100001	2600000	0.05685706764938143	12
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	2600001	3100000	0.1200727713765919	10
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	3100001	3600000	0.013611157788606955	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	3600001	4100000	-1.0408340855860839e-16	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	4100001	4600000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	4600001	5100000	-0.02655986509274873	8
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	5100001	5600000	-0.07142857142857144	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	5600001	6100000	0.07736539466806071	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	6100001	6600000	0.10868315123634284	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	6600001	7100000	0.1569767441860464	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	7100001	7600000	0.03630921395106708	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	7600001	8100000	-0.006944444444444454	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	8100001	8600000	-0.10576923076923074	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	8600001	9100000	0.16666666666666666	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	9100001	9600000	-0.08870967741935484	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	10100001	10600000	0.1249999999999995	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	10600001	11100000	-3.469446951953614e-17	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	11100001	11600000	0.0548780487804878	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	11600001	12100000	0.0625	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	12100001	12600000	0.1249999999999995	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	12600001	13100000	0.07407407407407388	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_4	13100001	13600000	0.03409090909090909	5
