pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	1	500000	-0.008064516129032273	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	500001	1000000	0.029527559055118065	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	1000001	1500000	NA	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	1500001	2000000	NA	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	2000001	2500000	0.023534589892294927	17
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	2500001	3000000	0.13636363636363616	8
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	3000001	3500000	0.23779162440226048	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	3500001	4000000	-0.02941176470588205	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	4000001	4500000	-1.0408340855860839e-16	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	4500001	5000000	0.052704099207716085	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	5000001	5500000	0.0	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	5500001	6000000	0.3010999083409715	11
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	6000001	6500000	0.09574468085106368	11
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	6500001	7000000	-0.05769230769230769	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	7500001	8000000	-0.0714285714285714	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	8000001	8500000	-1.0408340855860838e-16	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	8500001	9000000	-0.04838709677419355	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	9000001	9500000	-0.0648148148148148	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	9500001	10000000	0.1	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	10000001	10500000	0.21428571428571422	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	10500001	11000000	0.07428092711533099	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	11000001	11500000	-0.08666191155492159	8
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	11500001	12000000	-0.13337412052615452	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	12000001	12500000	0.3125	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	12500001	13000000	0.35	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	13000001	13500000	0.13793103448275848	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	13500001	14000000	0.2767653758542142	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	14000001	14500000	0.03301886792452839	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	14500001	15000000	0.20366465714370563	9
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	15000001	15500000	0.09895833333333338	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	15500001	16000000	-0.05769230769230766	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	16000001	16500000	-0.017725022622025854	10
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	16500001	17000000	-0.04501957372770733	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	17000001	17500000	-0.08695652173913032	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	18000001	18500000	0.5	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	19000001	19500000	0.007352941176470573	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	19500001	20000000	-1.4373423086664974e-16	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	20000001	20500000	-0.09374999999999996	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	20500001	21000000	-0.08241522392330804	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	21000001	21500000	0.4499999999999999	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	21500001	22000000	-1.0408340855860839e-16	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	22500001	23000000	-1.0408340855860839e-16	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	23000001	23500000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	24000001	24500000	-0.09375000000000001	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	25000001	25500000	NA	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	26000001	26500000	0.03846153846153845	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	26500001	27000000	-0.05769230769230769	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	27000001	27500000	-0.1229409401366005	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	28000001	28500000	0.044117647058823525	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	28500001	29000000	-0.07142857142857124	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	29000001	29500000	-1.0408340855860839e-16	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	29500001	30000000	0.03409090909090909	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	30000001	30500000	-0.023233982633184675	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	30500001	31000000	0.5416666666666666	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	31000001	31500000	0.4166666666666665	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	31500001	32000000	NA	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	32000001	32500000	-0.05	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	32500001	33000000	-1.0408340855860839e-16	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	33000001	33500000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	33500001	34000000	0.5416666666666666	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	34500001	35000000	0.08333333333333301	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	35500001	36000000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	36500001	37000000	-0.09374999999999996	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	37000001	37500000	0.1097922848664688	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	37500001	38000000	0.08866995073891626	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	38000001	38500000	-0.041666666666666775	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	38500001	39000000	0.02477064220183492	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	39000001	39500000	0.03409090909090908	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	40000001	40500000	0.12068965517241378	11
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	40500001	41000000	0.02645839275136575	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	41000001	41500000	0.11842739990352139	15
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	41500001	42000000	-0.0015377605649846706	9
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	42000001	42500000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	42500001	43000000	0.6785714285714286	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	43000001	43500000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	43500001	44000000	0.12499999999999997	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	44500001	45000000	0.154157841421862	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	45000001	45500000	-0.044776119402985065	7
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	45500001	46000000	0.26988265971316827	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	46000001	46500000	-0.1111111111111105	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	46500001	47000000	-0.125	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	47500001	48000000	-0.03411795821211329	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	48000001	48500000	0.15865384615384606	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	48500001	49000000	0.13461538461538464	2
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	49000001	49500000	NA	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	49500001	50000000	0.044117647058823525	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	50000001	50500000	-0.07758620689655164	6
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	50500001	51000000	0.24999999999999992	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	51500001	52000000	-0.1	1
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_1A	52000001	52500000	-0.014150943396226318	4
