pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	600001	1100000	0.15939177101967797	15
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	1100001	1600000	0.05517939139232621	24
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	1600001	2100000	0.0663716814159292	28
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	2100001	2600000	0.22403505043404334	15
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	2600001	3100000	0.042843863553139294	14
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	3100001	3600000	0.17758842564249927	14
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	3600001	4100000	-0.007002982751912762	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	4100001	4600000	0.018449294585795212	14
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	4600001	5100000	0.030259809268115383	10
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	5100001	5600000	0.10539215686274508	20
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	5600001	6100000	0.04483765676000688	31
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_23	6100001	6600000	0.07406617772471433	19
AtlanticForest_Ibateguara	InambariE	chr_23	600001	1100000	0.1592979507648822	15
AtlanticForest_Ibateguara	InambariE	chr_23	1100001	1600000	0.07616266007638733	24
AtlanticForest_Ibateguara	InambariE	chr_23	1600001	2100000	0.0759031014170471	28
AtlanticForest_Ibateguara	InambariE	chr_23	2100001	2600000	0.24608322522702322	15
AtlanticForest_Ibateguara	InambariE	chr_23	2600001	3100000	0.07380994829737919	14
AtlanticForest_Ibateguara	InambariE	chr_23	3100001	3600000	0.19636025230069273	14
AtlanticForest_Ibateguara	InambariE	chr_23	3600001	4100000	0.05099888774105812	16
AtlanticForest_Ibateguara	InambariE	chr_23	4100001	4600000	0.05420243561589137	14
AtlanticForest_Ibateguara	InambariE	chr_23	4600001	5100000	0.06385494678754425	10
AtlanticForest_Ibateguara	InambariE	chr_23	5100001	5600000	0.07322415771357041	20
AtlanticForest_Ibateguara	InambariE	chr_23	5600001	6100000	0.14742964151703672	31
AtlanticForest_Ibateguara	InambariE	chr_23	6100001	6600000	0.10131958137418472	19
AtlanticForest_Ibateguara	InambariW	chr_23	600001	1100000	0.21177455349950358	15
AtlanticForest_Ibateguara	InambariW	chr_23	1100001	1600000	0.12974366979350152	24
AtlanticForest_Ibateguara	InambariW	chr_23	1600001	2100000	0.031628220859191765	28
AtlanticForest_Ibateguara	InambariW	chr_23	2100001	2600000	0.2135865980089349	15
AtlanticForest_Ibateguara	InambariW	chr_23	2600001	3100000	0.03297837495650781	14
AtlanticForest_Ibateguara	InambariW	chr_23	3100001	3600000	0.0751197503262171	14
AtlanticForest_Ibateguara	InambariW	chr_23	3600001	4100000	0.061494058522645174	16
AtlanticForest_Ibateguara	InambariW	chr_23	4100001	4600000	0.089952877247469	14
AtlanticForest_Ibateguara	InambariW	chr_23	4600001	5100000	0.045168509781823796	10
AtlanticForest_Ibateguara	InambariW	chr_23	5100001	5600000	0.2439270358422827	20
AtlanticForest_Ibateguara	InambariW	chr_23	5600001	6100000	0.10658911978305005	31
AtlanticForest_Ibateguara	InambariW	chr_23	6100001	6600000	0.07391508498382422	19
AtlanticForest_Ibateguara	Rondonia	chr_23	600001	1100000	0.15191095533310878	15
AtlanticForest_Ibateguara	Rondonia	chr_23	1100001	1600000	0.099257679798279	24
AtlanticForest_Ibateguara	Rondonia	chr_23	1600001	2100000	0.01133344237641954	28
AtlanticForest_Ibateguara	Rondonia	chr_23	2100001	2600000	0.16457567904764445	15
AtlanticForest_Ibateguara	Rondonia	chr_23	2600001	3100000	0.00736712704271519	14
AtlanticForest_Ibateguara	Rondonia	chr_23	3100001	3600000	0.08563420190943766	14
AtlanticForest_Ibateguara	Rondonia	chr_23	3600001	4100000	0.08117550517669096	16
AtlanticForest_Ibateguara	Rondonia	chr_23	4100001	4600000	0.05911944838795169	14
AtlanticForest_Ibateguara	Rondonia	chr_23	4600001	5100000	-0.019926407869862307	10
AtlanticForest_Ibateguara	Rondonia	chr_23	5100001	5600000	0.14703412279799036	20
AtlanticForest_Ibateguara	Rondonia	chr_23	5600001	6100000	0.09889020750229909	31
AtlanticForest_Ibateguara	Rondonia	chr_23	6100001	6600000	0.08070626798170268	19
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	600001	1100000	0.12521986873796148	15
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	1100001	1600000	-0.04987242319439207	24
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	1600001	2100000	0.11386871912941492	28
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	2100001	2600000	0.1918316411644767	15
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	2600001	3100000	-0.18269264325533716	14
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	3100001	3600000	0.119658917416146	14
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	3600001	4100000	-0.07509927399365181	16
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	4100001	4600000	0.20302439362119495	14
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	4600001	5100000	-0.16772405975976437	10
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	5100001	5600000	0.06502031884964055	20
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	5600001	6100000	0.025134628281376113	31
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_23	6100001	6600000	0.05902018141146969	19
AtlanticForest_Ibateguara	Tapajos	chr_23	600001	1100000	0.10869782651026427	15
AtlanticForest_Ibateguara	Tapajos	chr_23	1100001	1600000	0.10676498796458016	24
AtlanticForest_Ibateguara	Tapajos	chr_23	1600001	2100000	0.021126024211218404	28
AtlanticForest_Ibateguara	Tapajos	chr_23	2100001	2600000	0.16832470368163016	15
AtlanticForest_Ibateguara	Tapajos	chr_23	2600001	3100000	0.03143354082392789	14
AtlanticForest_Ibateguara	Tapajos	chr_23	3100001	3600000	0.13563050633527246	14
AtlanticForest_Ibateguara	Tapajos	chr_23	3600001	4100000	0.04599751114991928	16
AtlanticForest_Ibateguara	Tapajos	chr_23	4100001	4600000	0.017415099299877668	14
AtlanticForest_Ibateguara	Tapajos	chr_23	4600001	5100000	0.0062005367374510555	10
AtlanticForest_Ibateguara	Tapajos	chr_23	5100001	5600000	0.22410419588300753	20
AtlanticForest_Ibateguara	Tapajos	chr_23	5600001	6100000	0.018971892491787823	31
AtlanticForest_Ibateguara	Tapajos	chr_23	6100001	6600000	0.05385633080105533	19
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	600001	1100000	0.2018535915159049	15
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	1100001	1600000	0.15418800115930828	24
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	1600001	2100000	0.013928413104720518	28
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	2100001	2600000	0.22500604205268676	15
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	2600001	3100000	-0.004138746551044624	14
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	3100001	3600000	0.026717557251908424	14
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	3600001	4100000	0.030087078986759195	16
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	4100001	4600000	0.09102275568892224	14
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	4600001	5100000	0.30963488804698974	10
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_23	5100001	5600000	0.11984607201452367	20
