pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	500001	1000000	-0.09374999999999997	4
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	1000001	1500000	0.08333333333333294	3
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	1500001	2000000	0.0671641791044777	5
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	2000001	2500000	0.1919191919191919	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	2500001	3000000	0.04602467543885354	25
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	3000001	3500000	0.07986412007348609	17
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	3500001	4000000	0.12610258085592937	14
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	4000001	4500000	0.013828031639446889	17
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	4500001	5000000	-0.018900763797989065	21
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	5000001	5500000	0.030782273152478893	16
AtlanticForest_Ibateguara	AtlanticForest_Ilheus	chr_21	5500001	6000000	-0.028464331732458575	10
AtlanticForest_Ibateguara	InambariE	chr_21	500001	1000000	0.04145342886386905	4
AtlanticForest_Ibateguara	InambariE	chr_21	1000001	1500000	0.1901408450704225	3
AtlanticForest_Ibateguara	InambariE	chr_21	1500001	2000000	0.02309384164222874	5
AtlanticForest_Ibateguara	InambariE	chr_21	2000001	2500000	0.23076923076923075	16
AtlanticForest_Ibateguara	InambariE	chr_21	2500001	3000000	0.1185532768928526	25
AtlanticForest_Ibateguara	InambariE	chr_21	3000001	3500000	0.07007441700304168	17
AtlanticForest_Ibateguara	InambariE	chr_21	3500001	4000000	0.00406679256223605	14
AtlanticForest_Ibateguara	InambariE	chr_21	4000001	4500000	0.0803351035978757	17
AtlanticForest_Ibateguara	InambariE	chr_21	4500001	5000000	0.08192509874966589	21
AtlanticForest_Ibateguara	InambariE	chr_21	5000001	5500000	0.09998264190244747	16
AtlanticForest_Ibateguara	InambariE	chr_21	5500001	6000000	0.08732116428219032	10
AtlanticForest_Ibateguara	InambariW	chr_21	500001	1000000	0.07548901053414167	4
AtlanticForest_Ibateguara	InambariW	chr_21	1000001	1500000	0.046343091788826896	3
AtlanticForest_Ibateguara	InambariW	chr_21	1500001	2000000	-0.058613516663470165	5
AtlanticForest_Ibateguara	InambariW	chr_21	2000001	2500000	0.277630291628475	16
AtlanticForest_Ibateguara	InambariW	chr_21	2500001	3000000	0.14137317829073276	25
AtlanticForest_Ibateguara	InambariW	chr_21	3000001	3500000	0.08787233357077598	17
AtlanticForest_Ibateguara	InambariW	chr_21	3500001	4000000	0.040692448739020885	14
AtlanticForest_Ibateguara	InambariW	chr_21	4000001	4500000	0.11145577692839734	17
AtlanticForest_Ibateguara	InambariW	chr_21	4500001	5000000	0.1545544385569743	21
AtlanticForest_Ibateguara	InambariW	chr_21	5000001	5500000	0.12065181778770931	16
AtlanticForest_Ibateguara	InambariW	chr_21	5500001	6000000	-0.016025346713828763	10
AtlanticForest_Ibateguara	Rondonia	chr_21	500001	1000000	0.14435758354439096	4
AtlanticForest_Ibateguara	Rondonia	chr_21	1000001	1500000	-0.007815852985686057	3
AtlanticForest_Ibateguara	Rondonia	chr_21	1500001	2000000	-0.007260486591784258	5
AtlanticForest_Ibateguara	Rondonia	chr_21	2000001	2500000	0.24567692146492257	16
AtlanticForest_Ibateguara	Rondonia	chr_21	2500001	3000000	0.039545720150684034	25
AtlanticForest_Ibateguara	Rondonia	chr_21	3000001	3500000	0.08830803852590828	17
AtlanticForest_Ibateguara	Rondonia	chr_21	3500001	4000000	0.01967937799882127	14
AtlanticForest_Ibateguara	Rondonia	chr_21	4000001	4500000	0.04492036694855954	17
AtlanticForest_Ibateguara	Rondonia	chr_21	4500001	5000000	0.20345167825268237	21
AtlanticForest_Ibateguara	Rondonia	chr_21	5000001	5500000	0.055801196841819146	16
AtlanticForest_Ibateguara	Rondonia	chr_21	5500001	6000000	0.0008923579109852244	10
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	500001	1000000	-0.07954545454545456	4
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	1000001	1500000	0.18109187749667102	3
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	1500001	2000000	-0.22025010084711577	5
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	2000001	2500000	0.2820180670517387	16
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	2500001	3000000	0.06667451111617276	25
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	3000001	3500000	0.08968041142930842	17
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	3500001	4000000	-0.07498237091592883	14
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	4000001	4500000	0.04960235196562517	17
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	4500001	5000000	0.05600925226586103	21
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	5000001	5500000	0.0418475212260169	16
AtlanticForest_Ibateguara	RondoniaHeadwaters	chr_21	5500001	6000000	0.0739060502330185	10
AtlanticForest_Ibateguara	Tapajos	chr_21	500001	1000000	0.07351226429462364	4
AtlanticForest_Ibateguara	Tapajos	chr_21	1000001	1500000	-0.008857326154845475	3
AtlanticForest_Ibateguara	Tapajos	chr_21	1500001	2000000	-0.009901522264274485	5
AtlanticForest_Ibateguara	Tapajos	chr_21	2000001	2500000	0.19072202036699815	16
AtlanticForest_Ibateguara	Tapajos	chr_21	2500001	3000000	0.08850423233718625	25
AtlanticForest_Ibateguara	Tapajos	chr_21	3000001	3500000	0.08547754311806244	17
AtlanticForest_Ibateguara	Tapajos	chr_21	3500001	4000000	0.029361900631245778	14
AtlanticForest_Ibateguara	Tapajos	chr_21	4000001	4500000	0.07854139577808573	17
AtlanticForest_Ibateguara	Tapajos	chr_21	4500001	5000000	0.17977978437026465	21
AtlanticForest_Ibateguara	Tapajos	chr_21	5000001	5500000	0.06603362549560128	16
AtlanticForest_Ibateguara	Tapajos	chr_21	5500001	6000000	0.07338736887537642	10
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	500001	1000000	-0.1432089410873272	4
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	1000001	1500000	-0.03374397429030525	3
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	1500001	2000000	0.14068315275824986	5
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	2000001	2500000	0.142515387874106	16
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	2500001	3000000	0.09979662054619481	25
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	3000001	3500000	0.06959847036328869	17
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	3500001	4000000	0.002056642117277325	14
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	4000001	4500000	0.15334193832882412	17
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	4500001	5000000	-0.015061758945465614	21
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	5000001	5500000	0.1879026723050014	16
AtlanticForest_Ibateguara	TapajosHeadwaters	chr_21	5500001	6000000	0.32380815105761956	10
AtlanticForest_Ibateguara	XinguC	chr_21	500001	1000000	-0.028581510232886017	4
AtlanticForest_Ibateguara	XinguC	chr_21	1000001	1500000	0.027777777777777755	3
AtlanticForest_Ibateguara	XinguC	chr_21	1500001	2000000	-0.09374999999999983	5
AtlanticForest_Ibateguara	XinguC	chr_21	2000001	2500000	0.23016141776724228	16
AtlanticForest_Ibateguara	XinguC	chr_21	2500001	3000000	0.08409774994634871	25
AtlanticForest_Ibateguara	XinguC	chr_21	3000001	3500000	0.06256877849394749	17
AtlanticForest_Ibateguara	XinguC	chr_21	3500001	4000000	0.1084159632877161	14
AtlanticForest_Ibateguara	XinguC	chr_21	4000001	4500000	0.11345987920621219	17
AtlanticForest_Ibateguara	XinguC	chr_21	4500001	5000000	0.04140612759411452	21
AtlanticForest_Ibateguara	XinguC	chr_21	5000001	5500000	0.06385570491312804	16
AtlanticForest_Ibateguara	XinguC	chr_21	5500001	6000000	0.010691216868364259	10
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	500001	1000000	0.2344497607655502	4
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	1000001	1500000	0.29577464788732405	3
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	1500001	2000000	-0.04055258467023174	5
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	2000001	2500000	0.3225331369661266	16
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	2500001	3000000	0.14883143720398367	25
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	3000001	3500000	0.11885863558726015	17
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	3500001	4000000	0.23901146002428192	14
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	4000001	4500000	0.12845429699362285	17
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	4500001	5000000	0.11394746577876431	21
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	5000001	5500000	0.2211477434717541	16
AtlanticForest_Ibateguara	XinguHeadwaters	chr_21	5500001	6000000	-0.019803314023979616	10
AtlanticForest_Ibateguara	XinguN	chr_21	500001	1000000	0.07082572852995582	4
AtlanticForest_Ibateguara	XinguN	chr_21	1000001	1500000	-0.11353711790392974	3
AtlanticForest_Ibateguara	XinguN	chr_21	1500001	2000000	-0.1770579099179054	5
AtlanticForest_Ibateguara	XinguN	chr_21	2000001	2500000	0.21397951532788478	16
AtlanticForest_Ibateguara	XinguN	chr_21	2500001	3000000	0.03740621418504659	25
AtlanticForest_Ibateguara	XinguN	chr_21	3000001	3500000	-0.07737668286985798	17
AtlanticForest_Ibateguara	XinguN	chr_21	3500001	4000000	0.07158838834956194	14
AtlanticForest_Ibateguara	XinguN	chr_21	4000001	4500000	0.058956645737899965	17
AtlanticForest_Ibateguara	XinguN	chr_21	4500001	5000000	0.0749309943833522	21
AtlanticForest_Ibateguara	XinguN	chr_21	5000001	5500000	0.17146146088405081	16
AtlanticForest_Ibateguara	XinguN	chr_21	5500001	6000000	0.062254773737902204	10
AtlanticForest_Ilheus	InambariE	chr_21	500001	1000000	-0.02916526986255459	4
AtlanticForest_Ilheus	InambariE	chr_21	1000001	1500000	0.5370886781929725	3
AtlanticForest_Ilheus	InambariE	chr_21	1500001	2000000	-0.037430683918669126	5
AtlanticForest_Ilheus	InambariE	chr_21	2000001	2500000	0.06723228772309356	16
AtlanticForest_Ilheus	InambariE	chr_21	2500001	3000000	0.05781584582441111	25
AtlanticForest_Ilheus	InambariE	chr_21	3000001	3500000	0.06001230447994928	17
AtlanticForest_Ilheus	InambariE	chr_21	3500001	4000000	0.06251517948219742	14
AtlanticForest_Ilheus	InambariE	chr_21	4000001	4500000	0.0973316667572414	17
AtlanticForest_Ilheus	InambariE	chr_21	4500001	5000000	0.04266505774866403	21
AtlanticForest_Ilheus	InambariE	chr_21	5000001	5500000	0.07367514002585093	16
AtlanticForest_Ilheus	InambariE	chr_21	5500001	6000000	0.15792471638106995	10
AtlanticForest_Ilheus	InambariW	chr_21	500001	1000000	0.033817541123317287	4
AtlanticForest_Ilheus	InambariW	chr_21	1000001	1500000	0.2880371476891137	3
AtlanticForest_Ilheus	InambariW	chr_21	1500001	2000000	0.06167514051723891	5
AtlanticForest_Ilheus	InambariW	chr_21	2000001	2500000	0.03752126083312194	16
AtlanticForest_Ilheus	InambariW	chr_21	2500001	3000000	0.06302997906100952	25
AtlanticForest_Ilheus	InambariW	chr_21	3000001	3500000	0.07049164698595872	17
AtlanticForest_Ilheus	InambariW	chr_21	3500001	4000000	0.1672299742438717	14
AtlanticForest_Ilheus	InambariW	chr_21	4000001	4500000	0.06811709016464576	17
AtlanticForest_Ilheus	InambariW	chr_21	4500001	5000000	0.08821528514405955	21
AtlanticForest_Ilheus	InambariW	chr_21	5000001	5500000	0.02219255545369069	16
AtlanticForest_Ilheus	InambariW	chr_21	5500001	6000000	-0.012595577946541573	10
AtlanticForest_Ilheus	Rondonia	chr_21	500001	1000000	0.0853953648573021	4
AtlanticForest_Ilheus	Rondonia	chr_21	1000001	1500000	0.1754953399823641	3
AtlanticForest_Ilheus	Rondonia	chr_21	1500001	2000000	-0.03161018682967154	5
AtlanticForest_Ilheus	Rondonia	chr_21	2000001	2500000	-0.010853360139159931	16
AtlanticForest_Ilheus	Rondonia	chr_21	2500001	3000000	0.021420106201201213	25
AtlanticForest_Ilheus	Rondonia	chr_21	3000001	3500000	0.07026549789350209	17
AtlanticForest_Ilheus	Rondonia	chr_21	3500001	4000000	0.11989246319557677	14
AtlanticForest_Ilheus	Rondonia	chr_21	4000001	4500000	0.03536438281137934	17
AtlanticForest_Ilheus	Rondonia	chr_21	4500001	5000000	0.12995946187935897	21
AtlanticForest_Ilheus	Rondonia	chr_21	5000001	5500000	-0.0064435668656776125	16
AtlanticForest_Ilheus	Rondonia	chr_21	5500001	6000000	-0.01927568389009511	10
AtlanticForest_Ilheus	RondoniaHeadwaters	chr_21	500001	1000000	-0.007667031763417301	4
AtlanticForest_Ilheus	RondoniaHeadwaters	chr_21	1000001	1500000	0.5687885010266939	3
AtlanticForest_Ilheus	RondoniaHeadwaters	chr_21	1500001	2000000	-0.14612747075433635	5
AtlanticForest_Ilheus	RondoniaHeadwaters	chr_21	2000001	2500000	0.02246743412355953	16
AtlanticForest_Ilheus	RondoniaHeadwaters	chr_21	2500001	3000000	0.05449958844538974	25
AtlanticForest_Ilheus	RondoniaHeadwaters	chr_21	3000001	3500000	0.15551581524935168	17
AtlanticForest_Ilheus	RondoniaHeadwaters	chr_21	3500001	4000000	-0.0715906572239753	14
