pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_22	1	500000	0.0047642023503848135	1585	1412	296377	258
AtlanticForest	chr_22	500001	1000000	0.008587919504740036	687	1107	128902	88
AtlanticForest	chr_22	1000001	1500000	0.006810399492707672	415	537	78850	0
AtlanticForest	chr_22	1500001	2000000	0.007811765510286061	616	914	117003	2
AtlanticForest	chr_22	2000001	2500000	0.011111975579282665	1192	2428	218503	442
AtlanticForest	chr_22	2500001	3000000	0.003835598850925198	341	239	62311	134
AtlanticForest	chr_22	3000001	3500000	0.002189896852684475	995	414	189050	0
AtlanticForest	chr_22	3500001	4000000	0.006665592903249786	442	538	80713	198
AtlanticForest	chr_22	4000001	4500000	0.004678857158446838	789	686	146617	178
AtlanticForest	chr_22	4500001	5000000	0.010048836963856809	1677	3142	312673	322
AtlanticForest	chr_22	5000001	5500000	0.006984439220540822	2539	3295	471763	590
AtlanticForest	chr_22	5500001	6000000	0.00609010929183294	1819	2103	345314	16
Inambari	chr_22	1	500000	0.005183450377190814	1585	3103	598636	6488
Inambari	chr_22	500001	1000000	0.008978845350729396	687	2494	277764	2168
Inambari	chr_22	1000001	1500000	0.008555687839951445	415	1466	171348	1160
Inambari	chr_22	1500001	2000000	0.008788322263499569	616	2342	266490	1292
Inambari	chr_22	2000001	2500000	0.011272332779604705	1192	5320	471952	4136
Inambari	chr_22	2500001	3000000	0.003699294157666468	341	522	141108	936
Inambari	chr_22	3000001	3500000	0.0019113371543266068	995	758	396581	3318
Inambari	chr_22	3500001	4000000	0.007053081414118201	442	1289	182757	1238
Inambari	chr_22	4000001	4500000	0.004302977838237206	789	1357	315363	2594
Inambari	chr_22	4500001	5000000	0.009903917914826307	1677	6330	639141	6702
Inambari	chr_22	5000001	5500000	0.006061591506096434	2539	6002	990169	9206
Inambari	chr_22	5500001	6000000	0.006101219956875141	1819	4250	696582	7044
Rondonia	chr_22	1	500000	0.005314258149284281	1585	1994	375217	6088
Rondonia	chr_22	500001	1000000	0.008895562313098558	687	1410	158506	2866
Rondonia	chr_22	1000001	1500000	0.008306519479233701	415	839	101005	1452
Rondonia	chr_22	1500001	2000000	0.004639089854752306	616	672	144856	2424
Rondonia	chr_22	2000001	2500000	0.013300710886778276	1192	3452	259535	5626
Rondonia	chr_22	2500001	3000000	0.004143934997098085	341	357	86150	1046
Rondonia	chr_22	3000001	3500000	0.0016826411075612354	995	395	234750	3834
Rondonia	chr_22	3500001	4000000	0.009484852103985031	442	953	100476	1924
Rondonia	chr_22	4000001	4500000	0.005436480317420302	789	992	182471	3236
Rondonia	chr_22	4500001	5000000	0.009567712178087714	1677	3655	382014	7126
Rondonia	chr_22	5000001	5500000	0.0065937080379231345	2539	3894	590563	10312
Rondonia	chr_22	5500001	6000000	0.004836866154804949	1819	1917	396331	8544
RondoniaHeadwaters	chr_22	1	500000	0.004156851877511431	1585	60	14434	2266
RondoniaHeadwaters	chr_22	500001	1000000	0.00956865127582017	687	63	6584	922
RondoniaHeadwaters	chr_22	1000001	1500000	0.006064281382656155	415	30	4947	284
RondoniaHeadwaters	chr_22	1500001	2000000	0.012437115707098939	616	89	7156	512
RondoniaHeadwaters	chr_22	2000001	2500000	0.011494252873563218	1192	131	11397	1558
RondoniaHeadwaters	chr_22	2500001	3000000	0.00804769001490313	341	27	3355	440
RondoniaHeadwaters	chr_22	3000001	3500000	0.00149655791679138	995	15	10023	1268
RondoniaHeadwaters	chr_22	3500001	4000000	0.0024691358024691358	442	6	2430	1096
RondoniaHeadwaters	chr_22	4000001	4500000	0.006256983240223463	789	28	4475	1824
RondoniaHeadwaters	chr_22	4500001	5000000	0.009602485349149191	1677	136	14163	2624
RondoniaHeadwaters	chr_22	5000001	5500000	0.006491320863586094	2539	135	20797	4384
RondoniaHeadwaters	chr_22	5500001	6000000	0.007722876209042513	1819	103	13337	3496
Tapajos	chr_22	1	500000	0.005159726997581524	1585	2206	427542	6872
