pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_18	1	500000	0.0007043105226837788	740	99	140563	2
AtlanticForest	chr_18	500001	1000000	0.0011035585765693723	1328	276	250100	120
AtlanticForest	chr_18	1000001	1500000	0.0021740420082145984	1524	623	286563	162
AtlanticForest	chr_18	1500001	2000000	0.0037444866787709375	1216	860	229671	74
AtlanticForest	chr_18	2000001	2500000	0.005934822643926655	1654	1853	312225	110
AtlanticForest	chr_18	2500001	3000000	0.010074800274415208	994	1821	180748	448
AtlanticForest	chr_18	3000001	3500000	0.007515387465506086	964	1359	180829	126
AtlanticForest	chr_18	3500001	4000000	0.0074478181805009164	736	1028	138027	98
AtlanticForest	chr_18	4000001	4500000	0.010079637828185621	1256	2320	230167	458
AtlanticForest	chr_18	4500001	5000000	0.0049426315464807845	1390	1282	259376	256
AtlanticForest	chr_18	5000001	5500000	0.011319185815004802	921	1933	170772	228
AtlanticForest	chr_18	5500001	6000000	0.008068566293085219	1605	2442	302656	124
AtlanticForest	chr_18	6000001	6500000	0.004705100082754833	1487	1302	276721	314
AtlanticForest	chr_18	6500001	7000000	0.0040395027680327706	1324	996	246565	270
AtlanticForest	chr_18	7000001	7500000	0.005922631240124071	474	506	85435	250
AtlanticForest	chr_18	7500001	8000000	0.0037132087577191435	666	463	124690	100
AtlanticForest	chr_18	8000001	8500000	0.006399554813578186	703	851	132978	32
AtlanticForest	chr_18	8500001	9000000	0.004791382893508008	1426	1298	270903	2
AtlanticForest	chr_18	9000001	9500000	0.004894947332845153	948	869	177530	140
AtlanticForest	chr_18	9500001	10000000	0.007968490543112876	1070	1574	197528	312
AtlanticForest	chr_18	10000001	10500000	0.0050894980397197765	1341	1267	248944	316
AtlanticForest	chr_18	10500001	11000000	0.0065585861799670265	752	907	138292	248
AtlanticForest	chr_18	11000001	11500000	0.005247688564476886	1388	1348	256875	370
AtlanticForest	chr_18	11500001	12000000	0.0060493846865971816	1340	1516	250604	216
AtlanticForest	chr_18	12000001	12500000	0.004246411071851935	2330	1852	436133	358
AtlanticForest	chr_18	12500001	13000000	0.0025252154507950024	731	344	136226	144
Inambari	chr_18	1	500000	0.0005514783862893989	740	156	282876	2896
Inambari	chr_18	500001	1000000	0.002095004895157779	1328	1025	489259	5850
Inambari	chr_18	1000001	1500000	0.0027377192877126835	1524	1596	582967	5962
Inambari	chr_18	1500001	2000000	0.003910328427889177	1216	1970	503794	3340
Inambari	chr_18	2000001	2500000	0.007223415853262013	1654	4532	627404	6656
Inambari	chr_18	2500001	3000000	0.008831636231182825	994	3249	367882	4372
Inambari	chr_18	3000001	3500000	0.006455516909919969	964	2411	373479	3546
Inambari	chr_18	3500001	4000000	0.005329306149844786	736	1588	297975	2274
Inambari	chr_18	4000001	4500000	0.008216625780206812	1256	3969	483045	4822
Inambari	chr_18	4500001	5000000	0.0055254077275205555	1390	3020	546566	4860
Inambari	chr_18	5000001	5500000	0.009137751035574364	921	3256	356324	3440
Inambari	chr_18	5500001	6000000	0.00886886054269565	1605	5054	569859	7954
Inambari	chr_18	6000001	6500000	0.005577176584949666	1487	3190	571974	5732
Inambari	chr_18	6500001	7000000	0.00593598827266064	1324	3037	511625	4942
Inambari	chr_18	7000001	7500000	0.008574662376372569	474	1447	168753	2350
Inambari	chr_18	7500001	8000000	0.004928961443059311	666	1234	250357	2782
