pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	Inambari	chr_2	1	500000	0.00832210591771168	687	3212	385960	53720
AtlanticForest	Inambari	chr_2	500001	1000000	0.014905149051490514	41	330	22140	4100
AtlanticForest	Inambari	chr_2	1000001	1500000	0.015075757575757576	55	398	26400	8800
AtlanticForest	Inambari	chr_2	1500001	2000000	0.007865519937451134	242	1006	127900	26980
AtlanticForest	Inambari	chr_2	2000001	2500000	0.006445766652988647	417	1508	233952	32928
AtlanticForest	Inambari	chr_2	2500001	3000000	0.006914276023117164	550	2120	306612	45388
AtlanticForest	Inambari	chr_2	3000001	3500000	0.005627009646302251	202	560	99520	29760
AtlanticForest	Inambari	chr_2	3500001	4000000	0.0049860660097974605	911	2512	503804	79236
AtlanticForest	Inambari	chr_2	4000001	4500000	0.002308018282531707	487	610	264296	47384
AtlanticForest	Inambari	chr_2	4500001	5000000	0.00478764057211486	684	1754	366360	71400
AtlanticForest	Inambari	chr_2	5000001	5500000	0.0017037754114230398	363	352	206600	25720
AtlanticForest	Inambari	chr_2	5500001	6000000	0.003604088219472835	296	536	148720	40720
AtlanticForest	Inambari	chr_2	6000001	6500000	0.0013333333333333333	50	40	30000	2000
AtlanticForest	Inambari	chr_2	6500001	7000000	0.003701708347091639	427	852	230164	43116
AtlanticForest	Inambari	chr_2	7000001	7500000	0.014317180616740088	110	910	63560	6840
AtlanticForest	Inambari	chr_2	7500001	8000000	0.004355882515625864	540	1260	289264	56336
AtlanticForest	Inambari	chr_2	8000001	8500000	0.003486750348675035	260	500	143400	23000
AtlanticForest	Inambari	chr_2	8500001	9000000	0.0026499542124542126	636	926	349440	57600
AtlanticForest	Inambari	chr_2	9000001	9500000	0.004224270353302612	93	220	52080	7440
AtlanticForest	Inambari	chr_2	9500001	10000000	0.005587427608145953	535	1644	294232	48168
AtlanticForest	Inambari	chr_2	10000001	10500000	0.003615919163915589	780	1586	438616	60584
AtlanticForest	Inambari	chr_2	10500001	11000000	0.0032590300914908245	537	986	302544	41136
AtlanticForest	Inambari	chr_2	11000001	11500000	0.0017719568567026193	335	322	181720	32680
AtlanticForest	Inambari	chr_2	11500001	12000000	0.003649557144381603	664	1368	374840	50120
AtlanticForest	Inambari	chr_2	12000001	12500000	0.003274654305877451	586	1006	307208	67832
AtlanticForest	Inambari	chr_2	12500001	13000000	0.001323918799646955	247	180	135960	22120
AtlanticForest	Inambari	chr_2	13000001	13500000	0.005324161326799849	376	1130	212240	28400
AtlanticForest	Inambari	chr_2	13500001	14000000	0.0028617607910249097	371	602	210360	27080
AtlanticForest	Inambari	chr_2	14000001	14500000	0.007254868171635361	420	1684	232120	36680
AtlanticForest	Inambari	chr_2	14500001	15000000	0.004889758179231864	201	550	112480	16160
AtlanticForest	Inambari	chr_2	15000001	15500000	0.002514890800794176	105	152	60440	6760
AtlanticForest	Inambari	chr_2	15500001	16000000	0.002127659574468085	191	232	109040	13200
AtlanticForest	Inambari	chr_2	16000001	16500000	0.003785011355034065	300	600	158520	33480
AtlanticForest	Inambari	chr_2	16500001	17000000	0.002505330490405117	134	188	75040	10720
AtlanticForest	Inambari	chr_2	17000001	17500000	0.008932261768082664	315	1556	174200	27400
AtlanticForest	Inambari	chr_2	17500001	18000000	0.004488054607508532	834	2104	468800	64960
AtlanticForest	Inambari	chr_2	18000001	18500000	0.006730967608830204	297	1044	155104	34976
AtlanticForest	Inambari	chr_2	18500001	19000000	0.007516040329972502	304	1312	174560	20000
AtlanticForest	Inambari	chr_2	19000001	19500000	0.010907199110202178	801	4864	445944	66696
AtlanticForest	Inambari	chr_2	19500001	20000000	0.005812695359461409	1156	3868	665440	74400
AtlanticForest	Inambari	chr_2	20000001	20500000	0.004149728997289973	349	784	188928	34432
AtlanticForest	Inambari	chr_2	20500001	21000000	0.0022829131652661065	258	326	142800	22320
AtlanticForest	Inambari	chr_2	21000001	21500000	0.0068617239529085	1161	4348	633660	109380
AtlanticForest	Inambari	chr_2	21500001	22000000	0.006265219155844156	427	1482	236544	36736
AtlanticForest	Inambari	chr_2	22000001	22500000	0.007291666666666667	64	224	30720	10240
AtlanticForest	Inambari	chr_2	22500001	23000000	0.007043062200956938	557	2208	313500	42980
AtlanticForest	Inambari	chr_2	23000001	23500000	0.004278311856548715	411	1004	234672	28368
AtlanticForest	Inambari	chr_2	23500001	24000000	0.009800543096199705	512	2844	290188	37492
AtlanticForest	Inambari	chr_2	24000001	24500000	0.003968514266972778	427	968	243920	29360
AtlanticForest	Inambari	chr_2	24500001	25000000	0.002148779464324473	505	594	276436	46764
AtlanticForest	Inambari	chr_2	25000001	25500000	0.007834353146853146	331	1434	183040	28800
AtlanticForest	Inambari	chr_2	25500001	26000000	0.00753144194208833	236	1030	136760	14280
AtlanticForest	Inambari	chr_2	26000001	26500000	0.003811434302908726	217	456	119640	19240
AtlanticForest	Inambari	chr_2	26500001	27000000	0.0021982523211359914	279	322	146480	32080
AtlanticForest	Inambari	chr_2	27000001	27500000	0.0006804572672836146	173	60	88176	22544
AtlanticForest	Inambari	chr_2	27500001	28000000	0.009596325839980662	321	1588	165480	39960
AtlanticForest	Inambari	chr_2	28000001	28500000	0.0013885031935573452	56	40	28808	7032
AtlanticForest	Inambari	chr_2	28500001	29000000	0.006795761782974059	785	2976	437920	64480
AtlanticForest	Inambari	chr_2	29000001	29500000	0.0036142286475175957	221	456	126168	15272
AtlanticForest	Inambari	chr_2	29500001	30000000	0.00241540753351777	335	454	187960	26440
AtlanticForest	Inambari	chr_2	30000001	30500000	0.0029077117572692793	365	552	189840	43760
AtlanticForest	Inambari	chr_2	30500001	31000000	0.010635874067937034	350	2054	193120	30880
AtlanticForest	Inambari	chr_2	31000001	31500000	0.009747755451047457	170	912	93560	15240
AtlanticForest	Inambari	chr_2	31500001	32000000	0.002319460437571969	434	564	243160	34600
AtlanticForest	Inambari	chr_2	32000001	32500000	0.006308211807488219	390	1360	215592	34008
AtlanticForest	Inambari	chr_2	32500001	33000000	0.005971014492753623	242	824	138000	16880
AtlanticForest	Inambari	chr_2	33000001	33500000	0.004834283301667722	333	916	189480	23640
AtlanticForest	Inambari	chr_2	33500001	34000000	0.004996538195245788	322	866	173320	32760
AtlanticForest	Inambari	chr_2	34000001	34500000	0.010153256704980842	80	424	41760	9440
AtlanticForest	Inambari	chr_2	34500001	35000000	0.009733899273528692	364	1908	196016	36944
AtlanticForest	Inambari	chr_2	35000001	35500000	0.003348403503814637	259	474	141560	24200
AtlanticForest	Inambari	chr_2	35500001	36000000	0.025329815303430078	25	384	15160	840
AtlanticForest	Inambari	chr_2	36000001	36500000	NA	0	0	0	0
AtlanticForest	Inambari	chr_2	36500001	37000000	0.007763975155279503	84	360	46368	7392
AtlanticForest	Inambari	chr_2	37000001	37500000	0.00908816425120773	118	602	66240	9280
AtlanticForest	Inambari	chr_2	37500001	38000000	0.0033853477915895265	256	512	151240	12600
AtlanticForest	Inambari	chr_2	38000001	38500000	0.012060458923956458	111	616	51076	19964
AtlanticForest	Inambari	chr_2	38500001	39000000	0.003577754162238753	205	404	112920	18280
AtlanticForest	Inambari	chr_2	39000001	39500000	0.00204995287464656	300	348	169760	22240
AtlanticForest	Inambari	chr_2	39500001	40000000	0.006799761620977354	593	2282	335600	43920
AtlanticForest	Inambari	chr_2	40000001	40500000	0.004880791722896986	160	434	88920	13480
AtlanticForest	Inambari	chr_2	40500001	41000000	0.00688135593220339	313	1218	177000	23320
AtlanticForest	Inambari	chr_2	41000001	41500000	0.005653001904380074	359	1128	199540	30220
AtlanticForest	Inambari	chr_2	41500001	42000000	0.00612079036927922	856	2892	472488	75352
AtlanticForest	Inambari	chr_2	42000001	42500000	0.006656804733727811	78	270	40560	9360
AtlanticForest	Inambari	chr_2	42500001	43000000	0.0053305400372439474	152	458	85920	11360
AtlanticForest	Inambari	chr_2	43000001	43500000	0.004743975903614458	452	1134	239040	50240
AtlanticForest	Inambari	chr_2	43500001	44000000	0.0037004662004662004	258	508	137280	27840
AtlanticForest	Inambari	chr_2	44000001	44500000	0.004495286658391761	220	536	119236	21564
AtlanticForest	Inambari	chr_2	44500001	45000000	0.005605523491440346	758	2296	409596	75524
AtlanticForest	Inambari	chr_2	45000001	45500000	0.004631449915581562	643	1602	345896	65624
