pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_7	1	500000	0.0022698065657492865	642	272	119834	116
AtlanticForest	chr_7	500001	1000000	0.0010940272028385572	890	185	169100	0
AtlanticForest	chr_7	1000001	1500000	0.00209212356385652	940	358	171118	420
AtlanticForest	chr_7	1500001	2000000	0.004949144616343868	419	381	76983	142
AtlanticForest	chr_7	2000001	2500000	0.005123670906164275	706	678	132327	98
AtlanticForest	chr_7	2500001	3000000	0.007613158294895839	526	751	98645	70
AtlanticForest	chr_7	3000001	3500000	0.010715729882733522	183	371	34622	8
AtlanticForest	chr_7	3500001	4000000	0.004883368101649915	453	412	84368	92
AtlanticForest	chr_7	4000001	4500000	0.008480775668605011	442	684	80653	190
AtlanticForest	chr_7	4500001	5000000	0.005277095121068374	829	831	157473	2
AtlanticForest	chr_7	5000001	5500000	0.002880578068547993	539	295	102410	0
AtlanticForest	chr_7	5500001	6000000	0.0008936366904627395	527	87	97355	150
AtlanticForest	chr_7	6000001	6500000	0.00383926699036957	351	238	61991	254
AtlanticForest	chr_7	6500001	7000000	0.0013157894736842105	592	148	112480	0
AtlanticForest	chr_7	7000001	7500000	0.005137870184747248	462	428	83303	242
AtlanticForest	chr_7	7500001	8000000	0.008476634757316625	869	1361	160559	246
AtlanticForest	chr_7	8000001	8500000	0.0028351559335763467	739	392	138264	116
AtlanticForest	chr_7	8500001	9000000	0.008427510494026477	815	1305	154850	0
AtlanticForest	chr_7	9000001	9500000	0.005815831987075929	215	216	37140	212
AtlanticForest	chr_7	9500001	10000000	0.005806156659555014	359	381	65620	140
AtlanticForest	chr_7	10000001	10500000	0.006292183757892445	503	578	91860	212
AtlanticForest	chr_7	10500001	11000000	0.01040425073598047	733	1449	139270	0
AtlanticForest	chr_7	11000001	11500000	0.005840336134453781	773	834	142800	220
AtlanticForest	chr_7	11500001	12000000	0.0056044397385811824	577	614	109556	4
AtlanticForest	chr_7	12000001	12500000	0.012835665658093798	232	543	42304	96
AtlanticForest	chr_7	12500001	13000000	0.0018152465259271275	719	235	129459	390
AtlanticForest	chr_7	13000001	13500000	0.012383147650147266	411	967	78090	0
AtlanticForest	chr_7	13500001	14000000	0.013204225352112676	395	990	74976	4
AtlanticForest	chr_7	14000001	14500000	0.0031538211146876923	750	436	138245	230
AtlanticForest	chr_7	14500001	15000000	0.011880405939190148	529	1173	98734	96
AtlanticForest	chr_7	15000001	15500000	0.004203819420065998	611	479	113944	116
AtlanticForest	chr_7	15500001	16000000	0.003740230740602903	302	201	53740	208
AtlanticForest	chr_7	16000001	16500000	0.004232230059685296	291	234	55290	0
AtlanticForest	chr_7	16500001	17000000	0.006634321274127202	499	629	94810	0
AtlanticForest	chr_7	17000001	17500000	0.002083279081273925	405	160	76802	8
AtlanticForest	chr_7	17500001	18000000	0.0048655831544516	785	714	146745	130
AtlanticForest	chr_7	18000001	18500000	0.0018259935553168636	147	51	27930	0
AtlanticForest	chr_7	18500001	19000000	0.0029338035854084787	679	371	126457	138
AtlanticForest	chr_7	19000001	19500000	0.0026473369051370943	167	84	31730	0
AtlanticForest	chr_7	19500001	20000000	0.0	51	0	7951	94
AtlanticForest	chr_7	20000001	20500000	0.0024648105661313324	366	159	64508	272
AtlanticForest	chr_7	20500001	21000000	0.002875243664717349	216	118	41040	0
AtlanticForest	chr_7	21000001	21500000	0.008253241800152555	345	541	65550	0
AtlanticForest	chr_7	21500001	22000000	0.0004830917874396135	207	19	39330	0
AtlanticForest	chr_7	22000001	22500000	0.002882708362160417	229	125	43362	8
AtlanticForest	chr_7	22500001	23000000	0.0011815966324495975	155	32	27082	128
AtlanticForest	chr_7	23000001	23500000	0.001918859649122807	384	140	72960	0
AtlanticForest	chr_7	23500001	24000000	0.0016590389016018306	276	87	52440	0
AtlanticForest	chr_7	24000001	24500000	0.0025412255113415536	1239	595	234139	70
AtlanticForest	chr_7	24500001	25000000	0.0029927127444672225	2151	1200	400974	432
AtlanticForest	chr_7	25000001	25500000	0.0025575090141711156	768	366	143108	152
AtlanticForest	chr_7	25500001	26000000	0.002803203661327231	276	147	52440	0
AtlanticForest	chr_7	26000001	26500000	0.004877191440748715	730	666	136554	116
AtlanticForest	chr_7	26500001	27000000	0.0015404364569961489	246	72	46740	0
AtlanticForest	chr_7	27000001	27500000	0.0064179213743624786	226	263	40979	106
AtlanticForest	chr_7	27500001	28000000	0.003422428960497457	460	284	82982	252
AtlanticForest	chr_7	28000001	28500000	0.001092087648840978	747	155	141930	0
AtlanticForest	chr_7	28500001	29000000	0.0024172482357986665	831	372	153894	216
AtlanticForest	chr_7	29000001	29500000	0.0033335022037590555	554	329	98695	386
