pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_6	1	500000	0.0015130365178684733	553	155	102443	142
AtlanticForest	chr_6	500001	1000000	0.007452938916634652	411	582	78090	0
AtlanticForest	chr_6	1000001	1500000	0.004385875855347316	793	648	147747	158
AtlanticForest	chr_6	1500001	2000000	0.008396899334435243	605	950	113137	98
AtlanticForest	chr_6	2000001	2500000	0.0071196172248803825	550	744	104500	0
AtlanticForest	chr_6	2500001	3000000	0.0072797629844609715	444	602	82695	90
AtlanticForest	chr_6	3000001	3500000	0.011224601867105985	262	511	45525	230
AtlanticForest	chr_6	3500001	4000000	0.006415256006063735	491	584	91033	122
AtlanticForest	chr_6	4000001	4500000	0.00577050420963012	627	671	116281	154
AtlanticForest	chr_6	4500001	5000000	0.00437532045804136	638	512	117020	240
AtlanticForest	chr_6	5000001	5500000	0.00834558140320646	641	988	118386	184
AtlanticForest	chr_6	5500001	6000000	0.0032595149074872974	549	340	104310	0
AtlanticForest	chr_6	6000001	6500000	0.005362229102167182	425	433	80750	0
AtlanticForest	chr_6	6500001	7000000	0.005569447601727665	902	931	167162	228
AtlanticForest	chr_6	7000001	7500000	0.0036663260091977516	412	287	78280	0
AtlanticForest	chr_6	7500001	8000000	0.0020379230905546693	297	115	56430	0
AtlanticForest	chr_6	8000001	8500000	0.001574347188794991	300	87	55261	94
AtlanticForest	chr_6	8500001	9000000	0.003574498611635055	868	578	161701	174
AtlanticForest	chr_6	9000001	9500000	0.0009295235262404491	567	100	107582	8
AtlanticForest	chr_6	9500001	10000000	0.0	98	0	18620	0
AtlanticForest	chr_6	10000001	10500000	0.0022097227802330252	131	55	24890	0
AtlanticForest	chr_6	10500001	11000000	0.002660808006835103	450	218	81930	204
AtlanticForest	chr_6	11000001	11500000	0.0032192130812468064	309	189	58710	0
AtlanticForest	chr_6	11500001	12000000	0.005884690970918807	488	533	90574	116
AtlanticForest	chr_6	12000001	12500000	0.0027282955184699045	582	291	106660	224
AtlanticForest	chr_6	12500001	13000000	0.0029507904811569134	828	464	157246	4
AtlanticForest	chr_6	13000001	13500000	0.0033819684574512947	663	401	118570	400
AtlanticForest	chr_6	13500001	14000000	0.0026086079257483536	1109	543	208157	138
AtlanticForest	chr_6	14000001	14500000	0.0026822200367095997	1043	510	190141	434
