pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_26	1	500000	0.002747800490834019	1477	758	275857	258
AtlanticForest	chr_26	500001	1000000	0.005650167677103814	2271	2411	426713	266
AtlanticForest	chr_26	1000001	1500000	0.007668945342258428	1612	2265	295347	666
AtlanticForest	chr_26	1500001	2000000	0.006357279084551812	2206	2620	412126	388
AtlanticForest	chr_26	2000001	2500000	0.008511133782824698	950	1535	180352	8
AtlanticForest	chr_26	2500001	3000000	0.005394009610453742	1133	1136	210604	260
AtlanticForest	chr_26	3000001	3500000	0.00692896724567048	1259	1598	230626	464
AtlanticForest	chr_26	3500001	4000000	0.00801195657414347	1217	1828	228159	166
AtlanticForest	chr_26	4000001	4500000	0.00654819386039497	1390	1702	259919	226
AtlanticForest	chr_26	4500001	5000000	0.007549654204917428	1747	2454	325048	372
AtlanticForest	chr_26	5000001	5500000	0.009681970306547513	2417	4351	449392	532
AtlanticForest	chr_26	5500001	6000000	0.006701448866640815	1493	1901	283670	0
AtlanticForest	chr_26	6000001	6500000	0.006773429101925144	913	1109	163728	596
AtlanticForest	chr_26	6500001	7000000	0.002349923880153882	847	372	158303	142
Inambari	chr_26	1	500000	0.005142695028017521	1477	3136	609797	4150
Inambari	chr_26	500001	1000000	0.006436135978000117	2271	5720	888732	8104
Inambari	chr_26	1000001	1500000	0.007421539302229162	1612	4672	629519	5802
Inambari	chr_26	1500001	2000000	0.006349328003506381	2206	5302	835049	8902
Inambari	chr_26	2000001	2500000	0.010010103656026644	950	3745	374122	3324
Inambari	chr_26	2500001	3000000	0.007449456676495173	1133	3244	435468	4344
Inambari	chr_26	3000001	3500000	0.007038682077331436	1259	3442	489012	4632
Inambari	chr_26	3500001	4000000	0.008590437917742567	1217	3929	457369	5094
Inambari	chr_26	4000001	4500000	0.007687202075665239	1390	3822	497190	6796
Inambari	chr_26	4500001	5000000	0.006917098445595855	1747	4539	656200	7224
Inambari	chr_26	5000001	5500000	0.010569438038172395	2417	9670	914902	9828
Inambari	chr_26	5500001	6000000	0.007314347400361912	1493	4228	578042	5596
Inambari	chr_26	6000001	6500000	0.008502843316565423	913	2980	350471	3506
Inambari	chr_26	6500001	7000000	0.004134987328264639	847	1426	344862	2556
Rondonia	chr_26	1	500000	0.0038972660838742963	1477	1337	343061	6024
Rondonia	chr_26	500001	1000000	0.005983525972184889	2271	3250	543158	8370
Rondonia	chr_26	1000001	1500000	0.008232769236181966	1612	3042	369499	6730
Rondonia	chr_26	1500001	2000000	0.006887009091270663	2206	3290	477711	10582
Rondonia	chr_26	2000001	2500000	0.01060770458976191	950	2405	226722	3528
Rondonia	chr_26	2500001	3000000	0.006808913635380226	1133	1668	244973	5424
Rondonia	chr_26	3000001	3500000	0.00694627088294741	1259	1928	277559	5768
Rondonia	chr_26	3500001	4000000	0.00917772690158659	1217	2293	249844	6442
Rondonia	chr_26	4000001	4500000	0.00803609746072618	1390	2659	330882	5272
Rondonia	chr_26	4500001	5000000	0.007226235402527425	1747	2878	398271	7416
Rondonia	chr_26	5000001	5500000	0.01127815990109601	2417	5957	528189	11416
Rondonia	chr_26	5500001	6000000	0.006564137980460695	1493	2015	306971	8012
Rondonia	chr_26	6000001	6500000	0.00787636201912386	913	1771	224850	3102
Rondonia	chr_26	6500001	7000000	0.0027156165136983947	847	553	203637	3092
RondoniaHeadwaters	chr_26	1	500000	0.004195361355180876	1477	53	12633	2396
RondoniaHeadwaters	chr_26	500001	1000000	0.00666787900830454	2271	110	16497	4464
RondoniaHeadwaters	chr_26	1000001	1500000	0.006907726419921542	1612	81	11726	3140
RondoniaHeadwaters	chr_26	1500001	2000000	0.007681159420289855	2206	106	13800	4700
RondoniaHeadwaters	chr_26	2000001	2500000	0.01107837360047142	950	94	8485	1370
RondoniaHeadwaters	chr_26	2500001	3000000	0.005863129565551711	1133	61	10404	1686
RondoniaHeadwaters	chr_26	3000001	3500000	0.008311528397722026	1259	108	12994	1438
RondoniaHeadwaters	chr_26	3500001	4000000	0.006958737626188376	1217	71	10203	1912
RondoniaHeadwaters	chr_26	4000001	4500000	0.008613127043623893	1390	108	12539	1902
RondoniaHeadwaters	chr_26	4500001	5000000	0.00950361868557643	1747	130	13679	3116
RondoniaHeadwaters	chr_26	5000001	5500000	0.011298560594335242	2417	219	19383	4088
RondoniaHeadwaters	chr_26	5500001	6000000	0.007745098039215686	1493	79	10200	2990
RondoniaHeadwaters	chr_26	6000001	6500000	0.0037872810478144234	913	24	6337	1820
RondoniaHeadwaters	chr_26	6500001	7000000	0.0013805798435342844	847	9	6519	1596
Tapajos	chr_26	1	500000	0.004336929168589516	1477	1701	392213	6722
Tapajos	chr_26	500001	1000000	0.005979938932658006	2271	3490	583618	11112
Tapajos	chr_26	1000001	1500000	0.006974319204791373	1612	2662	381686	9388
Tapajos	chr_26	1500001	2000000	0.007089861952469711	2206	3895	549376	11584
Tapajos	chr_26	2000001	2500000	0.009896151003146572	950	2450	247571	4482
Tapajos	chr_26	2500001	3000000	0.006317725911837674	1133	1724	272883	6390
Tapajos	chr_26	3000001	3500000	0.007397261142659653	1259	2333	315387	6542
Tapajos	chr_26	3500001	4000000	0.008087574813357331	1217	2458	303923	6358
Tapajos	chr_26	4000001	4500000	0.006713265540802157	1390	2306	343499	7370
Tapajos	chr_26	4500001	5000000	0.008862252843188145	1747	3756	423820	9716
Tapajos	chr_26	5000001	5500000	0.009693939865449318	2417	5794	597693	12882
Tapajos	chr_26	5500001	6000000	0.006605767193853562	1493	2557	387086	7152
Tapajos	chr_26	6000001	6500000	0.006460920577242093	913	1554	240523	4214
Tapajos	chr_26	6500001	7000000	0.00295874768404734	847	626	211576	4412
TapajosHeadwaters	chr_26	1	500000	0.005510943158557708	1473	35	6351	4168
TapajosHeadwaters	chr_26	500001	1000000	0.004944149423182567	2171	54	10922	6238
TapajosHeadwaters	chr_26	1000001	1500000	0.006455012514820182	1612	49	7591	4322
TapajosHeadwaters	chr_26	1500001	2000000	0.006155108740254411	2116	75	12185	5338
TapajosHeadwaters	chr_26	2000001	2500000	0.012506424533150592	950	73	5837	2114
TapajosHeadwaters	chr_26	2500001	3000000	0.007148692810457516	1072	35	4896	3222
TapajosHeadwaters	chr_26	3000001	3500000	0.006460162332284247	1202	39	6037	3312
TapajosHeadwaters	chr_26	3500001	4000000	0.005907516805866775	1133	29	4909	3588
TapajosHeadwaters	chr_26	4000001	4500000	0.008127166248356639	1337	68	8367	3254
TapajosHeadwaters	chr_26	4500001	5000000	0.009035786470098681	1679	76	8411	4684
TapajosHeadwaters	chr_26	5000001	5500000	0.008757863574688541	2417	71	8107	7392
TapajosHeadwaters	chr_26	5500001	6000000	0.008235587721487397	1493	66	8014	3498
TapajosHeadwaters	chr_26	6000001	6500000	0.004452139500371012	891	18	4043	2608
TapajosHeadwaters	chr_26	6500001	7000000	0.0014727540500736377	847	6	4074	2358
XinguBelem	chr_26	1	500000	0.002712058179046651	1477	427	157445	1438
XinguBelem	chr_26	500001	1000000	0.005379136992040218	2271	1284	238700	2416
XinguBelem	chr_26	1000001	1500000	0.00708665780141844	1612	1279	180480	920
XinguBelem	chr_26	1500001	2000000	0.006350291110479978	2206	1431	225344	2792
XinguBelem	chr_26	2000001	2500000	0.008366815815907223	950	733	87608	1904
XinguBelem	chr_26	2500001	3000000	0.0066373626373626374	1133	755	113750	1620
XinguBelem	chr_26	3000001	3500000	0.006274693893517975	1259	802	127815	1698
XinguBelem	chr_26	3500001	4000000	0.008464060297812366	1217	1105	130552	1080
