pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	Inambari	chr_15	1	500000	0.0010971654549619609	1763	1092	995292	133028
AtlanticForest	Inambari	chr_15	500001	1000000	0.0009960745829244357	1449	812	815200	112160
AtlanticForest	Inambari	chr_15	1000001	1500000	0.002296627856135084	1560	2038	887388	111012
AtlanticForest	Inambari	chr_15	1500001	2000000	0.0058030474776555084	1428	4628	797512	116408
AtlanticForest	Inambari	chr_15	2000001	2500000	0.00996261346428602	840	4658	467548	70052
AtlanticForest	Inambari	chr_15	2500001	3000000	0.007779830380384583	848	3706	476360	66360
AtlanticForest	Inambari	chr_15	3000001	3500000	0.007244915372562404	893	3736	515672	55848
AtlanticForest	Inambari	chr_15	3500001	4000000	0.005279697307908464	910	2668	505332	77068
AtlanticForest	Inambari	chr_15	4000001	4500000	0.005647711707356377	1440	4486	794304	127296
AtlanticForest	Inambari	chr_15	4500001	5000000	0.0057880718223811654	767	2486	429504	61376
AtlanticForest	Inambari	chr_15	5000001	5500000	0.004103821935861766	968	2242	546320	73200
AtlanticForest	Inambari	chr_15	5500001	6000000	0.0053652400440268415	1665	5050	941244	124356
AtlanticForest	Inambari	chr_15	6000001	6500000	0.004667486468777208	818	2080	445636	77884
AtlanticForest	Inambari	chr_15	6500001	7000000	0.008090437924967905	1446	6806	841240	84200
AtlanticForest	Inambari	chr_15	7000001	7500000	0.007451211936700063	1191	4846	650364	111876
AtlanticForest	Inambari	chr_15	7500001	8000000	0.009325471860281225	843	4340	465392	74128
AtlanticForest	Inambari	chr_15	8000001	8500000	0.007926719885191497	1301	5656	713536	119104
AtlanticForest	Inambari	chr_15	8500001	9000000	0.0054079916487850144	1219	3730	689720	90440
AtlanticForest	Inambari	chr_15	9000001	9500000	0.005068956069047402	668	1776	350368	77152
AtlanticForest	Inambari	chr_15	9500001	10000000	0.00514834157911826	1320	3742	726836	117964
AtlanticForest	Inambari	chr_15	10000001	10500000	0.005616866881417823	1246	3864	687928	109512
AtlanticForest	Inambari	chr_15	10500001	11000000	0.00797058574930268	867	3772	473240	81640
AtlanticForest	Inambari	chr_15	11000001	11500000	0.006929740134744947	588	2304	332480	43840
