pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_1A	1	500000	0.004121867104365306	577	447	108446	64
AtlanticForest	chr_1A	500001	1000000	0.011201765532000267	787	1675	149530	0
AtlanticForest	chr_1A	1000001	1500000	0.01963220169847056	278	964	49103	202
AtlanticForest	chr_1A	1500001	2000000	0.0008383791336748953	226	36	42940	0
AtlanticForest	chr_1A	2000001	2500000	0.010121975874385066	781	1502	148390	0
AtlanticForest	chr_1A	2500001	3000000	0.008059200034023007	518	758	94054	236
AtlanticForest	chr_1A	3000001	3500000	0.0040133835075803715	645	481	119849	146
AtlanticForest	chr_1A	3500001	4000000	0.0032448601921565646	223	128	39447	158
AtlanticForest	chr_1A	4000001	4500000	0.006184653553074606	297	349	56430	0
AtlanticForest	chr_1A	4500001	5000000	0.004353101774609435	347	287	65930	0
AtlanticForest	chr_1A	5000001	5500000	0.0070526315789473685	500	670	95000	0
AtlanticForest	chr_1A	5500001	6000000	0.004972611786643876	823	768	154446	104
AtlanticForest	chr_1A	6000001	6500000	0.007343379928481865	916	1265	172264	96
AtlanticForest	chr_1A	6500001	7000000	0.0026587086272381985	388	196	73720	0
AtlanticForest	chr_1A	7000001	7500000	0.0025477707006369425	157	76	29830	0
AtlanticForest	chr_1A	7500001	8000000	0.005894736842105263	75	84	14250	0
AtlanticForest	chr_1A	8000001	8500000	0.002889157849529536	135	74	25613	2
AtlanticForest	chr_1A	8500001	9000000	0.006207827260458839	117	138	22230	0
AtlanticForest	chr_1A	9000001	9500000	0.01172668513388735	171	381	32490	0
AtlanticForest	chr_1A	9500001	10000000	0.012410656270305393	81	191	15390	0
AtlanticForest	chr_1A	10000001	10500000	0.0023181549379065643	445	196	84550	0
AtlanticForest	chr_1A	10500001	11000000	0.008818126148193509	277	432	48990	208
AtlanticForest	chr_1A	11000001	11500000	0.005890897353131052	726	803	136312	88
AtlanticForest	chr_1A	11500001	12000000	0.008125027749411713	255	366	45046	184
AtlanticForest	chr_1A	12000001	12500000	0.003686882180069463	197	138	37430	0
AtlanticForest	chr_1A	12500001	13000000	0.007549988508388876	458	657	87020	0
AtlanticForest	chr_1A	13000001	13500000	0.007094943240454076	204	275	38760	0
AtlanticForest	chr_1A	13500001	14000000	0.0047909332875418565	613	558	116470	0
AtlanticForest	chr_1A	14000001	14500000	0.005432937181663837	248	256	47120	0
AtlanticForest	chr_1A	14500001	15000000	0.00863942286543791	607	982	113665	90
AtlanticForest	chr_1A	15000001	15500000	0.007384360645230211	407	553	74888	132
AtlanticForest	chr_1A	15500001	16000000	0.0008942258559018906	412	70	78280	0
AtlanticForest	chr_1A	16000001	16500000	0.007124543547509906	693	917	128710	160
AtlanticForest	chr_1A	16500001	17000000	0.006589134782889219	704	817	123992	528
AtlanticForest	chr_1A	17000001	17500000	0.004803823843779648	440	400	83267	18
AtlanticForest	chr_1A	17500001	18000000	0.0012284218012542833	89	19	15467	78
AtlanticForest	chr_1A	18000001	18500000	0.005706371191135734	95	103	18050	0
AtlanticForest	chr_1A	18500001	19000000	0.003692065985860173	134	94	25460	0
AtlanticForest	chr_1A	19000001	19500000	0.005437868530246779	241	249	45790	0
AtlanticForest	chr_1A	19500001	20000000	0.0030985915492957746	355	209	67450	0
AtlanticForest	chr_1A	20000001	20500000	0.0025673940949935813	205	100	38950	0
