pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	Inambari	chr_3	1	500000	0.007845172082649236	922	4052	516496	73584
AtlanticForest	Inambari	chr_3	500001	1000000	0.004150815217391304	525	1222	294400	41600
AtlanticForest	Inambari	chr_3	1000001	1500000	0.004019607843137255	1004	2214	550800	91760
AtlanticForest	Inambari	chr_3	1500001	2000000	0.006436411114284548	686	2524	392144	46896
AtlanticForest	Inambari	chr_3	2000001	2500000	0.006010618126659082	390	1268	210960	38640
AtlanticForest	Inambari	chr_3	2500001	3000000	0.007036255096097845	978	3866	549440	76480
AtlanticForest	Inambari	chr_3	3000001	3500000	0.0068226859039901035	581	2162	316884	54956
AtlanticForest	Inambari	chr_3	3500001	4000000	0.009445718273352607	877	4548	481488	79792
AtlanticForest	Inambari	chr_3	4000001	4500000	0.01196623265662438	795	5154	430712	78088
AtlanticForest	Inambari	chr_3	4500001	5000000	0.010524591380035113	1171	6810	647056	102384
AtlanticForest	Inambari	chr_3	5000001	5500000	0.007064540244206329	275	1134	160520	15480
AtlanticForest	Inambari	chr_3	5500001	6000000	0.006630434782608696	187	732	110400	9280
AtlanticForest	Inambari	chr_3	6000001	6500000	0.005150821438190143	508	1530	297040	28080
AtlanticForest	Inambari	chr_3	6500001	7000000	0.00767867690490254	250	1040	135440	24560
AtlanticForest	Inambari	chr_3	7000001	7500000	0.002070873205741627	456	554	267520	24320
AtlanticForest	Inambari	chr_3	7500001	8000000	0.0002193194080130539	848	100	455956	86764
AtlanticForest	Inambari	chr_3	8000001	8500000	0.0012747148664114605	878	646	506780	55140
AtlanticForest	Inambari	chr_3	8500001	9000000	0.006121119024344831	770	2630	429660	63140
AtlanticForest	Inambari	chr_3	9000001	9500000	0.004020704799749033	694	1538	382520	61640
AtlanticForest	Inambari	chr_3	9500001	10000000	0.006467801259273113	228	830	128328	17592
AtlanticForest	Inambari	chr_3	10000001	10500000	0.0032901655599290886	493	876	266248	49272
