pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_15	1	500000	0.0007284713938389532	1763	240	329457	298
AtlanticForest	chr_15	500001	1000000	0.0004406904149834741	1449	120	272300	172
AtlanticForest	chr_15	1000001	1500000	0.0014873830665569493	1560	432	290443	322
AtlanticForest	chr_15	1500001	2000000	0.005925999321654097	1428	1555	262403	482
AtlanticForest	chr_15	2000001	2500000	0.00748981872840093	840	1166	155678	212
AtlanticForest	chr_15	2500001	3000000	0.0070134061569016885	848	1130	161120	0
AtlanticForest	chr_15	3000001	3500000	0.006578907366308941	893	1082	164465	290
AtlanticForest	chr_15	3500001	4000000	0.0044045609846457825	910	749	170051	154
AtlanticForest	chr_15	4000001	4500000	0.00541013957716655	1440	1464	270603	162
AtlanticForest	chr_15	4500001	5000000	0.00529049032625849	767	761	143843	102
AtlanticForest	chr_15	5000001	5500000	0.004094333442515558	968	750	183180	40
AtlanticForest	chr_15	5500001	6000000	0.004595364229915725	1665	1433	311836	244
AtlanticForest	chr_15	6000001	6500000	0.004731892167834914	818	723	152793	142
AtlanticForest	chr_15	6500001	7000000	0.007592633034869331	1446	2086	274740	0
AtlanticForest	chr_15	7000001	7500000	0.006482062174695238	1191	1416	218449	434
AtlanticForest	chr_15	7500001	8000000	0.0086722107779558	843	1364	157284	156
AtlanticForest	chr_15	8000001	8500000	0.006842797686522088	1301	1654	241714	296
AtlanticForest	chr_15	8500001	9000000	0.004249279451076687	1219	976	229686	104
AtlanticForest	chr_15	9000001	9500000	0.004922222572807875	668	624	126772	8
AtlanticForest	chr_15	9500001	10000000	0.0045063059423044415	1320	1093	242549	446
AtlanticForest	chr_15	10000001	10500000	0.00409135636231809	1246	948	231708	272
AtlanticForest	chr_15	10500001	11000000	0.0064526031434184675	867	1051	162880	100
AtlanticForest	chr_15	11000001	11500000	0.006202272971713333	588	692	111572	8
AtlanticForest	chr_15	11500001	12000000	0.00319337670017741	445	270	84550	0
AtlanticForest	chr_15	12000001	12500000	0.006188197767145136	660	776	125400	0
AtlanticForest	chr_15	12500001	13000000	0.007747795885653219	1510	2175	280725	334
AtlanticForest	chr_15	13000001	13500000	0.006625520083607754	1355	1680	253565	210
AtlanticForest	chr_15	13500001	14000000	0.003915087030628583	1019	758	193610	0
AtlanticForest	chr_15	14000001	14500000	0.004549938442009314	1389	1190	261542	128
AtlanticForest	chr_15	14500001	15000000	0.0038189705439469956	1649	1192	312126	64
AtlanticForest	chr_15	15000001	15500000	0.0	70	0	13300	0
Inambari	chr_15	1	500000	0.0012727798669366502	1763	880	691400	6264
Inambari	chr_15	500001	1000000	0.001085859576425614	1449	609	560846	5396
Inambari	chr_15	1000001	1500000	0.0022578966331718645	1560	1410	624475	5082
Inambari	chr_15	1500001	2000000	0.004704277006167313	1428	2627	558428	5128
Inambari	chr_15	2000001	2500000	0.008343443307093943	840	2689	322289	3214
Inambari	chr_15	2500001	3000000	0.007157486322930214	848	2317	323717	3318
Inambari	chr_15	3000001	3500000	0.006441172057531134	893	2404	373224	2344
Inambari	chr_15	3500001	4000000	0.005882081165212269	910	2037	346306	3668
Inambari	chr_15	4000001	4500000	0.005291005291005291	1440	2843	537327	6130
Inambari	chr_15	4500001	5000000	0.004873264578221665	767	1436	294669	2926
Inambari	chr_15	5000001	5500000	0.0037788480513731328	968	1417	374982	3604
Inambari	chr_15	5500001	6000000	0.004801075392006355	1665	3143	654645	5870
Inambari	chr_15	6000001	6500000	0.0039906495241275675	818	1195	299450	3708
Inambari	chr_15	6500001	7000000	0.007701127556870318	1446	4574	593939	4210
Inambari	chr_15	7000001	7500000	0.00783673505850193	1191	3509	447763	4954
Inambari	chr_15	7500001	8000000	0.008763841992806411	843	2785	317783	3474
Inambari	chr_15	8000001	8500000	0.008339114348479592	1301	4039	484344	5544
Inambari	chr_15	8500001	9000000	0.00536899260193024	1219	2564	477557	4366
Inambari	chr_15	9000001	9500000	0.004838796635755877	668	1077	222576	3848
Inambari	chr_15	9500001	10000000	0.005480198679580442	1320	2755	502719	5266
Inambari	chr_15	10000001	10500000	0.006830743894036005	1246	3202	468763	5122
Inambari	chr_15	10500001	11000000	0.008293170348842707	867	2631	317249	3942
Inambari	chr_15	11000001	11500000	0.006922813698221477	588	1578	227942	2180
Inambari	chr_15	11500001	12000000	0.006140871358538173	445	1066	173591	1602
Inambari	chr_15	12000001	12500000	0.007038118575466011	660	1798	255466	2484
Inambari	chr_15	12500001	13000000	0.006975096821961499	1510	3919	561856	6480
Inambari	chr_15	13000001	13500000	0.0075910042008082166	1355	3802	500856	5920
Inambari	chr_15	13500001	14000000	0.004686900477432453	1019	1930	411786	3180
Inambari	chr_15	14000001	14500000	0.004809295799485526	1389	2509	521698	5764
Inambari	chr_15	14500001	15000000	0.00463955290755407	1649	3065	660624	5328
Inambari	chr_15	15000001	15500000	0.0	70	0	16170	700
Rondonia	chr_15	1	500000	0.0013585447740917243	1763	575	423247	6520
Rondonia	chr_15	500001	1000000	0.0009937055339221737	1449	332	334103	5988
Rondonia	chr_15	1000001	1500000	0.00190582802770587	1560	681	357325	6542
Rondonia	chr_15	1500001	2000000	0.007008732048784008	1428	2428	346425	5110
