pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_8	1	500000	0.0037595218255660604	826	573	152413	254
AtlanticForest	chr_8	500001	1000000	0.008426447060623251	859	1322	156887	382
AtlanticForest	chr_8	1000001	1500000	0.008827249728948319	612	977	110680	320
AtlanticForest	chr_8	1500001	2000000	0.012851115798823138	199	463	36028	108
AtlanticForest	chr_8	2000001	2500000	0.014448261579319251	224	593	41043	82
AtlanticForest	chr_8	2500001	3000000	0.0029084097407078772	452	236	81144	256
AtlanticForest	chr_8	3000001	3500000	0.00372817103594375	1553	1070	287004	436
AtlanticForest	chr_8	3500001	4000000	0.005268606298354582	966	967	183540	0
AtlanticForest	chr_8	4000001	4500000	0.005164308141558823	1648	1528	295877	990
AtlanticForest	chr_8	4500001	5000000	0.005303373045795003	1047	1055	198930	0
AtlanticForest	chr_8	5000001	5500000	0.0040454755309325945	912	701	173280	0
AtlanticForest	chr_8	5500001	6000000	0.006576822572594615	741	896	136236	276
AtlanticForest	chr_8	6000001	6500000	0.0057788301548700885	838	903	156260	160
AtlanticForest	chr_8	6500001	7000000	0.005575305644671812	607	643	115330	0
AtlanticForest	chr_8	7000001	7500000	0.002752849866601989	434	227	82460	0
AtlanticForest	chr_8	7500001	8000000	0.0018111097605445485	433	149	82270	0
AtlanticForest	chr_8	8000001	8500000	0.00781499202551834	561	833	106590	0
AtlanticForest	chr_8	8500001	9000000	0.006202103899770016	638	747	120443	42
AtlanticForest	chr_8	9000001	9500000	0.003954774365557421	1066	801	202540	0
AtlanticForest	chr_8	9500001	10000000	0.004168209468394604	529	394	94525	354
AtlanticForest	chr_8	10000001	10500000	0.003893615476143924	963	697	179011	214
AtlanticForest	chr_8	10500001	11000000	0.005505395287381634	478	500	90820	0
AtlanticForest	chr_8	11000001	11500000	0.0016025641025641025	412	125	78000	16
AtlanticForest	chr_8	11500001	12000000	0.00230696159587461	557	238	103166	144
AtlanticForest	chr_8	12000001	12500000	0.005539179164912054	985	1026	185226	104
AtlanticForest	chr_8	12500001	13000000	0.014621914745778073	357	968	66202	88
AtlanticForest	chr_8	13000001	13500000	0.0041736127649440345	884	701	167960	0
AtlanticForest	chr_8	13500001	14000000	0.004337309200100092	631	520	119890	0
AtlanticForest	chr_8	14000001	14500000	0.0034348722830398223	697	433	126060	356
AtlanticForest	chr_8	14500001	15000000	0.006947368421052632	300	396	57000	0
AtlanticForest	chr_8	15000001	15500000	0.0016790932896236033	293	84	50027	342
AtlanticForest	chr_8	15500001	16000000	0.007142857142857143	182	247	34580	0
AtlanticForest	chr_8	16000001	16500000	0.004781111657648795	535	486	101650	0
AtlanticForest	chr_8	16500001	17000000	0.00437070938215103	230	191	43700	0
AtlanticForest	chr_8	17000001	17500000	0.003827751196172249	99	72	18810	0
AtlanticForest	chr_8	17500001	18000000	0.007088667614983404	444	598	84360	0
