pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_28	1	500000	0.004382794461326839	1574	1249	284978	772
AtlanticForest	chr_28	500001	1000000	0.0062298525843022205	889	1032	165654	176
AtlanticForest	chr_28	1000001	1500000	0.0035087719298245615	555	370	105450	0
AtlanticForest	chr_28	1500001	2000000	0.00519668951630813	725	702	135086	144
AtlanticForest	chr_28	2000001	2500000	0.0041606837993374566	473	368	88447	78
AtlanticForest	chr_28	2500001	3000000	0.0112035617838114	145	307	27402	8
AtlanticForest	chr_28	3000001	3500000	0.007364186847063674	1119	1536	208577	218
AtlanticForest	chr_28	3500001	4000000	0.008720409989424876	647	1072	122930	0
AtlanticForest	chr_28	4000001	4500000	0.0029951011301353253	443	247	82468	92
AtlanticForest	chr_28	4500001	5000000	0.008084570697429653	1040	1567	193826	204
AtlanticForest	chr_28	5000001	5500000	0.0034724161686123366	1172	746	214836	424
AtlanticForest	chr_28	5500001	6000000	0.0017620479531605493	1324	443	251412	8
AtlanticForest	chr_28	6000001	6500000	0.0007413044982356952	1079	150	202346	144
AtlanticForest	chr_28	6500001	7000000	0.0	63	0	11970	0
Inambari	chr_28	1	500000	0.005829001006607697	1574	3376	579173	6950
Inambari	chr_28	500001	1000000	0.008607515696058034	889	2805	325878	3988
Inambari	chr_28	1000001	1500000	0.0030831929681903545	555	637	206604	2368
Inambari	chr_28	1500001	2000000	0.006331514010590896	725	1870	295348	2168
Inambari	chr_28	2000001	2500000	0.004773668569518507	473	914	191467	1466
Inambari	chr_28	2500001	3000000	0.011633067072397616	145	734	63096	296
Inambari	chr_28	3000001	3500000	0.007297566366412141	1119	3064	419866	4660
Inambari	chr_28	3500001	4000000	0.00756112872593193	647	1903	251682	2372
Inambari	chr_28	4000001	4500000	0.005473167984607082	443	933	170468	1688
Inambari	chr_28	4500001	5000000	0.007421875	1040	2964	399360	4008
Inambari	chr_28	5000001	5500000	0.003945662712289072	1172	1811	458985	4214
