pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_27	1	500000	0.0	170	0	32300	0
AtlanticForest	chr_27	500001	1000000	0.0005012531328320802	378	36	71820	0
AtlanticForest	chr_27	1000001	1500000	0.005024765136676107	1696	1611	320612	88
AtlanticForest	chr_27	1500001	2000000	0.006257180624359149	877	1013	161894	256
AtlanticForest	chr_27	2000001	2500000	0.005184681385371978	1006	991	191140	0
AtlanticForest	chr_27	2500001	3000000	0.010976695951794534	1290	2625	239143	322
AtlanticForest	chr_27	3000001	3500000	0.008925598250138748	848	1367	153155	442
AtlanticForest	chr_27	3500001	4000000	0.005952462704401307	1933	2167	364051	174
AtlanticForest	chr_27	4000001	4500000	0.005903021784961349	1210	1344	227680	120
AtlanticForest	chr_27	4500001	5000000	0.00871754015264355	961	1510	173214	536
AtlanticForest	chr_27	5000001	5500000	0.007420430884290146	1008	1397	188264	176
AtlanticForest	chr_27	5500001	6000000	0.004550438596491228	288	249	54720	0
AtlanticForest	chr_27	6000001	6500000	0.0043156171935567235	611	501	116090	0
AtlanticForest	chr_27	6500001	7000000	0.0	48	0	9120	0
Inambari	chr_27	1	500000	0.0	170	0	58441	934
Inambari	chr_27	500001	1000000	0.0015087800542264514	378	202	133883	1866
Inambari	chr_27	1000001	1500000	0.0058110482200718445	1696	3698	636374	7100
Inambari	chr_27	1500001	2000000	0.006621408634246419	877	2256	340713	3214
Inambari	chr_27	2000001	2500000	0.004317729770180586	1006	1754	406232	3160
Inambari	chr_27	2500001	3000000	0.011155586981619748	1290	5585	500646	4756
Inambari	chr_27	3000001	3500000	0.006110899900904326	848	1961	320902	3452
Inambari	chr_27	3500001	4000000	0.005361407927657768	1933	4155	774983	6242
Inambari	chr_27	4000001	4500000	0.0066953395814610345	1210	3129	467340	4608
Inambari	chr_27	4500001	5000000	0.008784646281818156	961	3145	358011	4122
Inambari	chr_27	5000001	5500000	0.006327854927071069	1008	2354	372006	4436
Inambari	chr_27	5500001	6000000	0.0054914929724555065	288	631	114905	942
Inambari	chr_27	6000001	6500000	0.005521001830208309	611	1454	263358	1340
Inambari	chr_27	6500001	7000000	0.002777777777777778	48	58	20880	96
Rondonia	chr_27	1	500000	0.0	170	0	45979	382
Rondonia	chr_27	500001	1000000	0.003092538260248989	378	273	88277	1546
