pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_13	1	500000	0.002008245072177521	805	303	150878	112
AtlanticForest	chr_13	500001	1000000	0.004712210026502429	1795	1570	333177	442
AtlanticForest	chr_13	1000001	1500000	0.008108840159355356	944	1437	177214	116
AtlanticForest	chr_13	1500001	2000000	0.005826130611487902	1666	1822	312729	206
AtlanticForest	chr_13	2000001	2500000	0.0021291866028708135	220	89	41800	0
AtlanticForest	chr_13	2500001	3000000	0.005216682515962505	808	768	147220	360
AtlanticForest	chr_13	3000001	3500000	0.004789790637653335	1596	1442	301057	118
AtlanticForest	chr_13	3500001	4000000	0.012833336478758941	571	1360	105974	136
AtlanticForest	chr_13	4000001	4500000	0.004235076873670266	1144	844	199288	1008
AtlanticForest	chr_13	4500001	5000000	0.002594558567994097	251	109	42011	318
AtlanticForest	chr_13	5000001	5500000	0.0036613272311212816	276	192	52440	0
AtlanticForest	chr_13	5500001	6000000	0.0012121212121212121	165	38	31350	0
AtlanticForest	chr_13	6000001	6500000	0.008286179365940624	679	1069	129010	0
AtlanticForest	chr_13	6500001	7000000	0.007847118705072613	1569	2311	294503	206
AtlanticForest	chr_13	7000001	7500000	0.005623725488812526	1519	1594	283442	280
AtlanticForest	chr_13	7500001	8000000	0.007314531237012551	844	1144	156401	214
AtlanticForest	chr_13	8000001	8500000	0.006665229545359721	1565	1917	287612	596
AtlanticForest	chr_13	8500001	9000000	0.0056241844280121795	1210	1293	229900	0
AtlanticForest	chr_13	9000001	9500000	0.002525098874353514	692	332	131480	0
AtlanticForest	chr_13	9500001	10000000	0.006739964868908984	809	1036	153710	0
AtlanticForest	chr_13	10000001	10500000	0.00322468914372555	1990	1201	372439	306
AtlanticForest	chr_13	10500001	11000000	0.0037775575922714888	354	244	64592	152
AtlanticForest	chr_13	11000001	11500000	0.003292504009007472	633	386	117236	164
AtlanticForest	chr_13	11500001	12000000	0.005382819220843062	438	438	81370	100
AtlanticForest	chr_13	12000001	12500000	0.005677200902934537	933	1006	177200	4
AtlanticForest	chr_13	12500001	13000000	0.004845083328560792	919	846	174610	0
AtlanticForest	chr_13	13000001	13500000	0.003328419655128353	1689	1068	320873	2
AtlanticForest	chr_13	13500001	14000000	0.0051265180798859555	589	561	109431	134
AtlanticForest	chr_13	14000001	14500000	0.003920294563569417	729	543	138510	0
AtlanticForest	chr_13	14500001	15000000	0.004985980339744919	490	457	91657	78
AtlanticForest	chr_13	15000001	15500000	0.005980861244019139	220	250	41800	0
AtlanticForest	chr_13	15500001	16000000	0.009769459454406073	1191	2090	213932	668
AtlanticForest	chr_13	16000001	16500000	0.005801003549137192	880	948	163420	216
AtlanticForest	chr_13	16500001	17000000	0.005557806981995021	915	960	172730	64
AtlanticForest	chr_13	17000001	17500000	0.0049837127196832275	1109	1022	205068	316
AtlanticForest	chr_13	17500001	18000000	0.005790243151738997	1368	1505	259920	0
AtlanticForest	chr_13	18000001	18500000	0.0055372893369034495	1141	1125	203168	892
Inambari	chr_13	1	500000	0.002070542430281179	805	719	347252	1736
Inambari	chr_13	500001	1000000	0.005573663850077162	1795	4027	722505	5734
Inambari	chr_13	1000001	1500000	0.007947414786203158	944	2932	368925	3430
Inambari	chr_13	1500001	2000000	0.007520403174244988	1666	4999	664725	5478
Inambari	chr_13	2000001	2500000	0.0038213668638306998	220	303	79291	1026
Inambari	chr_13	2500001	3000000	0.00567027731199979	808	1728	304747	3282
