pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_3	1	500000	0.0066780351583958985	922	1167	174752	24
AtlanticForest	chr_3	500001	1000000	0.0031378446115288222	525	313	99750	0
AtlanticForest	chr_3	1000001	1500000	0.003323547913608723	1004	634	190760	0
AtlanticForest	chr_3	1500001	2000000	0.005903674434522883	686	759	128564	96
AtlanticForest	chr_3	2000001	2500000	0.0050570826867656835	390	365	72176	104
AtlanticForest	chr_3	2500001	3000000	0.006204869948984608	978	1136	183082	148
AtlanticForest	chr_3	3000001	3500000	0.005909021928826163	581	623	105432	268
AtlanticForest	chr_3	3500001	4000000	0.009547545309608019	877	1563	163707	158
AtlanticForest	chr_3	4000001	4500000	0.007637087778606574	795	1116	146129	266
AtlanticForest	chr_3	4500001	5000000	0.009909655304446126	1171	2174	219382	168
AtlanticForest	chr_3	5000001	5500000	0.005722488038277512	275	299	52250	0
AtlanticForest	chr_3	5500001	6000000	0.007036307345904869	187	250	35530	0
AtlanticForest	chr_3	6000001	6500000	0.0038911717096252025	508	375	96372	8
AtlanticForest	chr_3	6500001	7000000	0.008189473684210526	250	389	47500	0
AtlanticForest	chr_3	7000001	7500000	0.0022622345337026777	456	196	86640	0
AtlanticForest	chr_3	7500001	8000000	0.0	848	0	155422	308
AtlanticForest	chr_3	8000001	8500000	0.0010811664449668057	878	178	164637	118
AtlanticForest	chr_3	8500001	9000000	0.005566045019688218	770	793	142471	210
AtlanticForest	chr_3	9000001	9500000	0.002244805096314273	694	296	131860	0
AtlanticForest	chr_3	9500001	10000000	0.006601500972852775	228	285	43172	8
AtlanticForest	chr_3	10000001	10500000	0.0025630165401448754	493	236	92079	86
AtlanticForest	chr_3	10500001	11000000	0.009524367156547026	824	1464	153711	154
AtlanticForest	chr_3	11000001	11500000	0.005810643112635959	721	796	136990	0
AtlanticForest	chr_3	11500001	12000000	0.0031833546650913984	341	194	60942	208
AtlanticForest	chr_3	12000001	12500000	0.005836575875486381	153	135	23130	360
AtlanticForest	chr_3	12500001	13000000	0.0015370284117373078	339	99	64410	0
AtlanticForest	chr_3	13000001	13500000	0.003335070349140177	101	64	19190	0
AtlanticForest	chr_3	13500001	14000000	0.0	273	0	51870	0
AtlanticForest	chr_3	14000001	14500000	0.0008935585231736057	536	91	101840	0
AtlanticForest	chr_3	14500001	15000000	0.0035673322676492633	596	395	110727	138
AtlanticForest	chr_3	15000001	15500000	0.006364236952213169	478	578	90820	0
AtlanticForest	chr_3	15500001	16000000	0.006253380410936427	883	1029	164551	174
AtlanticForest	chr_3	16000001	16500000	0.004631038831151889	497	426	91988	132
AtlanticForest	chr_3	16500001	17000000	0.002927701549753395	929	501	171124	300
AtlanticForest	chr_3	17000001	17500000	0.0060769588939696036	457	509	83759	166
AtlanticForest	chr_3	17500001	18000000	0.004019842627437564	370	282	70152	8
AtlanticForest	chr_3	18000001	18500000	0.005774756465064125	751	824	142690	0
AtlanticForest	chr_3	18500001	19000000	0.006513157894736842	240	297	45600	0
AtlanticForest	chr_3	19000001	19500000	0.008771929824561403	141	235	26790	0
AtlanticForest	chr_3	19500001	20000000	0.0016591840718329105	66	17	10246	124
AtlanticForest	chr_3	20000001	20500000	0.006145421356860359	173	202	32870	0
AtlanticForest	chr_3	20500001	21000000	0.003936311366651924	119	89	22610	0
AtlanticForest	chr_3	21000001	21500000	0.001989088429188452	186	70	35192	8
AtlanticForest	chr_3	21500001	22000000	0.002039807145506243	355	132	64712	148
AtlanticForest	chr_3	22000001	22500000	0.004776079015018265	389	353	73910	0
AtlanticForest	chr_3	22500001	23000000	0.00443213296398892	247	208	46930	0
AtlanticForest	chr_3	23000001	23500000	0.010225057593478646	297	577	56430	0
AtlanticForest	chr_3	23500001	24000000	0.006432748538011696	585	715	111150	0
AtlanticForest	chr_3	24000001	24500000	0.0032965478211658176	372	233	70680	0
AtlanticForest	chr_3	24500001	25000000	0.005909090909090909	220	247	41800	0
AtlanticForest	chr_3	25000001	25500000	0.0029829341746737416	388	208	69730	228
AtlanticForest	chr_3	25500001	26000000	0.012697637506867712	543	1248	98286	264
AtlanticForest	chr_3	26000001	26500000	0.004210526315789474	170	136	32300	0
AtlanticForest	chr_3	26500001	27000000	0.004653264061441157	466	412	88540	0
AtlanticForest	chr_3	27000001	27500000	0.006282330425617485	397	453	72107	182
AtlanticForest	chr_3	27500001	28000000	0.0041588964863984845	712	562	135132	8
AtlanticForest	chr_3	28000001	28500000	0.004349846640022307	307	234	53795	246
AtlanticForest	chr_3	28500001	29000000	0.004459622338288469	393	333	74670	0
AtlanticForest	chr_3	29000001	29500000	0.003663157894736842	125	87	23750	0
AtlanticForest	chr_3	29500001	30000000	0.000462962962962963	216	19	41040	0
AtlanticForest	chr_3	30000001	30500000	0.006427711987841175	167	203	31582	8
AtlanticForest	chr_3	30500001	31000000	0.00747567745304733	545	773	103402	8
AtlanticForest	chr_3	31000001	31500000	0.003441810593786377	1818	1162	337613	422
AtlanticForest	chr_3	31500001	32000000	0.002070124513024215	689	271	130910	0
AtlanticForest	chr_3	32000001	32500000	0.0034349815639975498	461	286	83261	234
AtlanticForest	chr_3	32500001	33000000	0.003168917057040507	191	115	36290	0
AtlanticForest	chr_3	33000001	33500000	0.002421257822919873	513	236	97470	0
