pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	Inambari	chr_22	1	500000	0.005270377425558482	1585	4626	877736	136664
AtlanticForest	Inambari	chr_22	500001	1000000	0.009174964438122333	687	3612	393680	46000
AtlanticForest	Inambari	chr_22	1000001	1500000	0.007920792079207921	415	1920	242400	23200
AtlanticForest	Inambari	chr_22	1500001	2000000	0.00907837153995678	616	3344	368348	25892
AtlanticForest	Inambari	chr_22	2000001	2500000	0.011738864282885024	1192	7824	666504	96376
AtlanticForest	Inambari	chr_22	2500001	3000000	0.00389769820971867	341	762	195500	22740
AtlanticForest	Inambari	chr_22	3000001	3500000	0.0022088212607811516	995	1260	570440	66360
AtlanticForest	Inambari	chr_22	3500001	4000000	0.00770836298088326	442	1950	252972	29908
AtlanticForest	Inambari	chr_22	4000001	4500000	0.004480118636042845	789	2006	447756	57204
AtlanticForest	Inambari	chr_22	4500001	5000000	0.010427175046898678	1677	9716	931796	141484
AtlanticForest	Inambari	chr_22	5000001	5500000	0.007024554348680738	2539	10006	1424432	200528
AtlanticForest	Inambari	chr_22	5500001	6000000	0.007052746015110513	1819	7214	1022864	141296
AtlanticForest	Rondonia	chr_22	1	500000	0.00530027219165968	1585	3692	696568	127632
AtlanticForest	Rondonia	chr_22	500001	1000000	0.00960905266836001	687	2860	297636	59604
AtlanticForest	Rondonia	chr_22	1000001	1500000	0.00789248233026344	415	1474	186760	29040
AtlanticForest	Rondonia	chr_22	1500001	2000000	0.008292984444215515	616	2254	271796	48524
AtlanticForest	Rondonia	chr_22	2000001	2500000	0.012340514536707802	1192	6136	497224	122616
AtlanticForest	Rondonia	chr_22	2500001	3000000	0.004099537822805964	341	628	153188	24132
AtlanticForest	Rondonia	chr_22	3000001	3500000	0.0024550735160646215	995	1082	440720	76680
AtlanticForest	Rondonia	chr_22	3500001	4000000	0.008177570093457943	442	1526	186608	43232
AtlanticForest	Rondonia	chr_22	4000001	4500000	0.004952984655688623	789	1694	342016	68264
AtlanticForest	Rondonia	chr_22	4500001	5000000	0.010105202574447008	1677	7304	722796	149244
AtlanticForest	Rondonia	chr_22	5000001	5500000	0.007192911039064886	2539	7916	1100528	219752
AtlanticForest	Rondonia	chr_22	5500001	6000000	0.0065632519854999126	1819	5084	774616	171264
AtlanticForest	RondoniaHeadwaters	chr_22	1	500000	0.00413856529736358	1585	594	143528	46672
AtlanticForest	RondoniaHeadwaters	chr_22	500001	1000000	0.009389375512004538	687	596	63476	18964
AtlanticForest	RondoniaHeadwaters	chr_22	1000001	1500000	0.006165004533091568	415	272	44120	5680
AtlanticForest	RondoniaHeadwaters	chr_22	1500001	2000000	0.009957906640698623	616	634	63668	10252
AtlanticForest	RondoniaHeadwaters	chr_22	2000001	2500000	0.01160097006551562	1192	1282	110508	32532
