pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_9	1	500000	0.004978881398973129	1429	1345	270141	74
AtlanticForest	chr_9	500001	1000000	0.0066682328279451366	1493	1845	276685	386
AtlanticForest	chr_9	1000001	1500000	0.006298803708120168	1132	1310	207976	384
AtlanticForest	chr_9	1500001	2000000	0.003693426092394278	822	567	153516	144
AtlanticForest	chr_9	2000001	2500000	0.010281868749459607	755	1427	138788	252
AtlanticForest	chr_9	2500001	3000000	0.0057019893405485895	597	628	110137	178
AtlanticForest	chr_9	3000001	3500000	0.012703326944813013	1071	2585	203490	0
AtlanticForest	chr_9	3500001	4000000	0.006342218868952059	942	1118	176279	146
AtlanticForest	chr_9	4000001	4500000	0.010430887699222286	362	680	65191	194
AtlanticForest	chr_9	4500001	5000000	0.003379009654313298	676	434	128440	0
AtlanticForest	chr_9	5000001	5500000	0.0028988950932636332	443	244	84170	0
AtlanticForest	chr_9	5500001	6000000	0.003982530165075135	711	538	135090	0
AtlanticForest	chr_9	6000001	6500000	0.006416141774314081	493	601	93670	0
AtlanticForest	chr_9	6500001	7000000	0.005427631578947369	256	264	48640	0
AtlanticForest	chr_9	7000001	7500000	0.0041837782340862426	631	489	116880	172
AtlanticForest	chr_9	7500001	8000000	0.0014303366792491157	639	169	118154	176
AtlanticForest	chr_9	8000001	8500000	0.0036060241815739236	978	663	183859	106
AtlanticForest	chr_9	8500001	9000000	0.0035931785625685224	705	449	124959	486
AtlanticForest	chr_9	9000001	9500000	0.005886577862024538	1461	1590	270106	448
AtlanticForest	chr_9	9500001	10000000	0.001498054157914448	678	184	122826	324
AtlanticForest	chr_9	10000001	10500000	0.0038108757370604934	964	698	183160	0
AtlanticForest	chr_9	10500001	11000000	0.005748361448372193	603	642	111684	156
AtlanticForest	chr_9	11000001	11500000	0.005393803658081373	564	578	107160	0
AtlanticForest	chr_9	11500001	12000000	0.0035268405955470564	1948	1291	366050	220
AtlanticForest	chr_9	12000001	12500000	0.006739315248473607	681	872	129390	0
AtlanticForest	chr_9	12500001	13000000	0.0015033441737743144	531	147	97782	168
AtlanticForest	chr_9	13000001	13500000	0.005419103313840156	135	139	25650	0
AtlanticForest	chr_9	13500001	14000000	0.004980192416525184	186	176	35340	0
AtlanticForest	chr_9	14000001	14500000	0.006107724022983464	494	557	91196	144
AtlanticForest	chr_9	14500001	15000000	0.005568268497330282	345	365	65550	0
AtlanticForest	chr_9	15000001	15500000	0.004778721560698954	412	364	76171	114
AtlanticForest	chr_9	15500001	16000000	0.0032417486373532076	685	408	125858	232
AtlanticForest	chr_9	16000001	16500000	0.007985347019989722	400	606	75889	6
AtlanticForest	chr_9	16500001	17000000	0.004856948341995583	646	585	120446	124
AtlanticForest	chr_9	17000001	17500000	0.006557684895086925	1074	1327	202358	92
AtlanticForest	chr_9	17500001	18000000	0.009920975777357842	256	462	46568	112
