pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_20	1	500000	0.002526030928866809	1327	631	249799	126
AtlanticForest	chr_20	500001	1000000	0.0006246477680641195	1896	225	360203	2
AtlanticForest	chr_20	1000001	1500000	0.0031513175767454494	1362	812	257670	60
AtlanticForest	chr_20	1500001	2000000	0.006144943510608983	955	1115	181450	0
AtlanticForest	chr_20	2000001	2500000	0.008234595821092887	1424	2192	266194	236
AtlanticForest	chr_20	2500001	3000000	0.008117423802331436	1359	2096	258210	0
AtlanticForest	chr_20	3000001	3500000	0.00734094616639478	781	1071	145894	136
AtlanticForest	chr_20	3500001	4000000	0.011054666135177478	1169	2385	215746	344
AtlanticForest	chr_20	4000001	4500000	0.008820059954763374	1019	1630	184806	488
AtlanticForest	chr_20	4500001	5000000	0.010358301981237184	1374	2566	247724	752
AtlanticForest	chr_20	5000001	5500000	0.007554904831625183	1094	1548	204900	160
AtlanticForest	chr_20	5500001	6000000	0.007974146279377342	977	1441	180709	266
AtlanticForest	chr_20	6000001	6500000	0.003542924136331721	841	550	155239	246
AtlanticForest	chr_20	6500001	7000000	0.004195430794462032	443	330	78657	298
AtlanticForest	chr_20	7000001	7500000	0.004859731876861967	848	783	161120	0
AtlanticForest	chr_20	7500001	8000000	0.006004725029531434	802	915	152380	0
AtlanticForest	chr_20	8000001	8500000	0.005065163241704474	980	911	179856	352
AtlanticForest	chr_20	8500001	9000000	0.006457860096685888	749	887	137352	268
AtlanticForest	chr_20	9000001	9500000	0.005155283570361287	896	866	167983	122
AtlanticForest	chr_20	9500001	10000000	0.006880192907503997	804	1050	152612	8
AtlanticForest	chr_20	10000001	10500000	0.005869938002901992	399	445	75810	0
AtlanticForest	chr_20	10500001	11000000	0.004105721140928525	1144	871	212143	282
AtlanticForest	chr_20	11000001	11500000	0.005721859827837846	1767	1921	335730	0
AtlanticForest	chr_20	11500001	12000000	0.005521207376009071	1572	1636	296312	128
AtlanticForest	chr_20	12000001	12500000	0.006758685934177388	1252	1586	234661	174
AtlanticForest	chr_20	12500001	13000000	0.004618353679623095	2846	2484	537854	156
AtlanticForest	chr_20	13000001	13500000	0.0069372113589466445	1379	1765	254425	410
AtlanticForest	chr_20	13500001	14000000	0.005014933958053103	1759	1674	333803	22
Inambari	chr_20	1	500000	0.0020682018655105755	1327	1102	532830	4252
Inambari	chr_20	500001	1000000	0.0009263058510966775	1896	675	728701	7278
Inambari	chr_20	1000001	1500000	0.0027096515380828213	1362	1486	548410	4300
Inambari	chr_20	1500001	2000000	0.005865608320788285	955	2143	365350	3756
Inambari	chr_20	2000001	2500000	0.009978665203034675	1424	5636	564805	4814
Inambari	chr_20	2500001	3000000	0.009936338134084349	1359	5391	542554	4468
Inambari	chr_20	3000001	3500000	0.0058951059245479975	781	1762	298892	3040
Inambari	chr_20	3500001	4000000	0.010529584401637983	1169	4883	463741	3958
Inambari	chr_20	4000001	4500000	0.008148116223472356	1019	3214	394447	3802
Inambari	chr_20	4500001	5000000	0.00872723575398798	1374	4635	531096	5144
Inambari	chr_20	5000001	5500000	0.006618217737952445	1094	2814	425190	4004
Inambari	chr_20	5500001	6000000	0.008428075778801373	977	2966	351919	4634
Inambari	chr_20	6000001	6500000	0.0036639489723419645	841	1150	313869	3566
Inambari	chr_20	6500001	7000000	0.0076840068467663915	443	1239	161244	2048
Inambari	chr_20	7000001	7500000	0.005406503429848274	848	1730	319985	3486
Inambari	chr_20	7500001	8000000	0.006048602596749348	802	1924	318090	2732
Inambari	chr_20	8000001	8500000	0.0060738560717539065	980	2167	356775	4506
Inambari	chr_20	8500001	9000000	0.008449645922974956	749	2384	282142	3092
Inambari	chr_20	9000001	9500000	0.004886497553775281	896	1642	336028	3776
Inambari	chr_20	9500001	10000000	0.006377737790374171	804	1960	307319	3130
Inambari	chr_20	10000001	10500000	0.005318376533798011	399	879	165276	1096
Inambari	chr_20	10500001	11000000	0.004567586211515407	1144	2046	447939	4050
Inambari	chr_20	11000001	11500000	0.005688993872491698	1767	3892	684128	6632
Inambari	chr_20	11500001	12000000	0.0038732310254336482	1572	2270	586074	6716
Inambari	chr_20	12000001	12500000	0.005484674486323397	1252	2814	513066	3668
Inambari	chr_20	12500001	13000000	0.004437584936374934	2846	4885	1100824	10624
Inambari	chr_20	13000001	13500000	0.0068374842483787356	1379	3337	488045	6886
Inambari	chr_20	13500001	14000000	0.0044591756056690385	1759	3023	677928	6664
Rondonia	chr_20	1	500000	0.0014701697808972777	1327	434	295204	6006
Rondonia	chr_20	500001	1000000	0.0014549704117217072	1896	625	429562	8108
Rondonia	chr_20	1000001	1500000	0.0023958110092153957	1362	749	312629	5698
Rondonia	chr_20	1500001	2000000	0.005839252850828159	955	1358	232564	3334
Rondonia	chr_20	2000001	2500000	0.010266079372936773	1424	3256	317161	6446
Rondonia	chr_20	2500001	3000000	0.00999832286197154	1359	3100	310052	5782
Rondonia	chr_20	3000001	3500000	0.0070274509803921565	781	1344	191250	2758
Rondonia	chr_20	3500001	4000000	0.01032294299354114	1169	2757	267075	4932
Rondonia	chr_20	4000001	4500000	0.008194175083327036	1019	1952	238218	4066
Rondonia	chr_20	4500001	5000000	0.010813804625148679	1374	3573	330411	5022
Rondonia	chr_20	5000001	5500000	0.007114589551413853	1094	1609	226155	5798
Rondonia	chr_20	5500001	6000000	0.00941851840473296	977	2146	227849	3856
Rondonia	chr_20	6000001	6500000	0.005173267194992788	841	972	187889	3736
Rondonia	chr_20	6500001	7000000	0.005866002108693568	443	612	104330	1714
Rondonia	chr_20	7000001	7500000	0.004563501554651997	848	954	209050	2916
Rondonia	chr_20	7500001	8000000	0.007019444668564644	802	1218	173518	3896
Rondonia	chr_20	8000001	8500000	0.00571024635777526	980	1139	199466	5364
Rondonia	chr_20	8500001	9000000	0.00925341514684171	749	1686	182203	2596
Rondonia	chr_20	9000001	9500000	0.007326024899848874	896	1527	208435	3610
Rondonia	chr_20	9500001	10000000	0.005032704557245009	804	941	186977	3230
Rondonia	chr_20	10000001	10500000	0.007797427652733119	399	679	87080	1886
