pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_10	1	500000	0.001981292031014841	1658	624	314946	4
AtlanticForest	chr_10	500001	1000000	0.0060758022841591874	1730	1987	327035	90
AtlanticForest	chr_10	1000001	1500000	0.008767867021755632	847	1363	155454	296
AtlanticForest	chr_10	1500001	2000000	0.004088858252913899	724	522	127664	536
AtlanticForest	chr_10	2000001	2500000	0.007410225592515413	612	857	115651	34
AtlanticForest	chr_10	2500001	3000000	0.007268863628697676	937	1293	177882	8
AtlanticForest	chr_10	3000001	3500000	0.009243613954875262	644	1116	120732	88
AtlanticForest	chr_10	3500001	4000000	0.003042457444727059	538	311	102220	0
AtlanticForest	chr_10	4000001	4500000	0.005390835579514825	385	380	70490	152
AtlanticForest	chr_10	4500001	5000000	0.003513437849944009	376	251	71440	0
AtlanticForest	chr_10	5000001	5500000	0.004289834174477289	146	119	27740	0
AtlanticForest	chr_10	5500001	6000000	0.001974882561595245	549	206	104310	0
AtlanticForest	chr_10	6000001	6500000	0.0018408240453868748	524	183	99412	8
AtlanticForest	chr_10	6500001	7000000	0.00612629938008552	734	841	137277	118
AtlanticForest	chr_10	7000001	7500000	0.0016213519580942878	422	130	80180	0
AtlanticForest	chr_10	7500001	8000000	0.004438173773680534	1563	1296	292012	268
AtlanticForest	chr_10	8000001	8500000	0.002488023184748536	1374	631	253615	418
AtlanticForest	chr_10	8500001	9000000	0.006188118811881188	404	475	76760	0
AtlanticForest	chr_10	9000001	9500000	0.009273182957393484	168	296	31920	0
AtlanticForest	chr_10	9500001	10000000	0.003956086075672124	395	289	73052	108
AtlanticForest	chr_10	10000001	10500000	0.00395778364116095	379	285	72010	0
AtlanticForest	chr_10	10500001	11000000	0.001823185414516684	306	106	58140	0
AtlanticForest	chr_10	11000001	11500000	0.001344786606342389	515	129	95926	104
AtlanticForest	chr_10	11500001	12000000	0.0036904546277848217	477	326	88336	124
AtlanticForest	chr_10	12000001	12500000	0.007361716200089146	743	1024	139098	112
AtlanticForest	chr_10	12500001	13000000	0.003628024780093781	626	424	116868	112
AtlanticForest	chr_10	13000001	13500000	0.00335454019664546	637	406	121030	0
AtlanticForest	chr_10	13500001	14000000	0.005877644368210406	482	514	87450	236
AtlanticForest	chr_10	14000001	14500000	0.001762114537444934	227	76	43130	0
AtlanticForest	chr_10	14500001	15000000	0.00459019686621133	524	457	99560	0
AtlanticForest	chr_10	15000001	15500000	0.008024347640368875	705	1052	131101	154
AtlanticForest	chr_10	15500001	16000000	0.0055476422520428816	1030	1036	186746	484
AtlanticForest	chr_10	16000001	16500000	0.005348228577399697	1144	1126	210537	382
AtlanticForest	chr_10	16500001	17000000	0.00993321318774515	1001	1874	188660	84
AtlanticForest	chr_10	17000001	17500000	0.005969738922108653	1124	1216	203694	580
AtlanticForest	chr_10	17500001	18000000	0.005530001774100726	1236	1278	231103	202
AtlanticForest	chr_10	18000001	18500000	0.002345707889197046	839	351	149635	574
AtlanticForest	chr_10	18500001	19000000	0.005767494989775573	1058	1131	196099	266
AtlanticForest	chr_10	19000001	19500000	0.007027727141897726	901	1172	166768	252
AtlanticForest	chr_10	19500001	20000000	0.0022798932815910745	651	282	123690	0
AtlanticForest	chr_10	20000001	20500000	0.0006484100158653514	763	94	144970	0
AtlanticForest	chr_10	20500001	21000000	0.008869395711500975	54	91	10260	0
Inambari	chr_10	1	500000	0.004882351978602148	1658	3282	672217	5182
Inambari	chr_10	500001	1000000	0.005293555910601803	1730	3459	653436	7048
Inambari	chr_10	1000001	1500000	0.008617420251991066	847	2863	332234	3028
Inambari	chr_10	1500001	2000000	0.007848443843031122	724	1972	251260	3816
Inambari	chr_10	2000001	2500000	0.007827788649706457	612	1800	229950	2540
Inambari	chr_10	2500001	3000000	0.006425072846925366	937	2474	385054	2684
Inambari	chr_10	3000001	3500000	0.00833904184171659	644	2106	252547	2274
Inambari	chr_10	3500001	4000000	0.0036100733159855985	538	745	206367	2066
Inambari	chr_10	4000001	4500000	0.006599806768544096	385	970	146974	1516
Inambari	chr_10	4500001	5000000	0.00603592699173567	376	753	124753	2222
Inambari	chr_10	5000001	5500000	0.0014624913971094287	146	85	58120	488
Inambari	chr_10	5500001	6000000	0.0020810717784426384	549	393	188845	2974
Inambari	chr_10	6000001	6500000	0.0027834360821450896	524	619	222387	1258
Inambari	chr_10	6500001	7000000	0.006207487645203056	734	1702	274185	3102
Inambari	chr_10	7000001	7500000	0.003359283693423851	422	526	156581	1822
Inambari	chr_10	7500001	8000000	0.004265092404835641	1563	2585	606083	5810
Inambari	chr_10	8000001	8500000	0.0030186399627904906	1374	1629	539647	4802
Inambari	chr_10	8500001	9000000	0.005317674157383249	404	748	140663	2090
Inambari	chr_10	9000001	9500000	0.0060149072629571846	168	347	57690	900
Inambari	chr_10	9500001	10000000	0.0050880913322396935	395	763	149958	1596
Inambari	chr_10	10000001	10500000	0.004632451542118737	379	646	139451	1666
Inambari	chr_10	10500001	11000000	0.003164497530377298	306	337	106494	1572
Inambari	chr_10	11000001	11500000	0.0032372357123072663	515	561	173296	2912
Inambari	chr_10	11500001	12000000	0.003278706234403189	477	607	185134	1756
Inambari	chr_10	12000001	12500000	0.007421432848840228	743	2144	288893	2750
Inambari	chr_10	12500001	13000000	0.005183371325928133	626	1287	248294	2116
Inambari	chr_10	13000001	13500000	0.00439131397291151	637	1091	248445	2286
Inambari	chr_10	13500001	14000000	0.006119088110563365	482	1137	185812	1816
Inambari	chr_10	14000001	14500000	0.002737026494416466	227	250	91340	720
Inambari	chr_10	14500001	15000000	0.006926318942278893	524	1295	186968	2544
Inambari	chr_10	15000001	15500000	0.008957372711531353	705	2302	256995	3186
Inambari	chr_10	15500001	16000000	0.006247149909170876	1030	2507	401303	3770
Inambari	chr_10	16000001	16500000	0.006004273353926114	1144	2560	426363	4874
Inambari	chr_10	16500001	17000000	0.008742254315870494	1001	3362	384569	3846
Inambari	chr_10	17000001	17500000	0.0071808644488875265	1124	3139	437134	4116
Inambari	chr_10	17500001	18000000	0.007006653376735892	1236	3332	475548	4712
Inambari	chr_10	18000001	18500000	0.00393398146054714	839	1305	331725	2862
Inambari	chr_10	18500001	19000000	0.004935476567806203	1058	1962	397530	4380
Inambari	chr_10	19000001	19500000	0.007222656147156134	901	2469	341841	3662
Inambari	chr_10	19500001	20000000	0.0037161542692989427	651	912	245415	2666
Inambari	chr_10	20000001	20500000	0.002761531347288619	763	848	307076	2448
Inambari	chr_10	20500001	21000000	0.004682843763303533	54	110	23490	108
Rondonia	chr_10	1	500000	0.0040171743416809475	1658	1526	379869	6858
Rondonia	chr_10	500001	1000000	0.004122627123100384	1730	1568	380340	7980
Rondonia	chr_10	1000001	1500000	0.007821117542624828	847	1489	190382	3706
Rondonia	chr_10	1500001	2000000	0.008216996784917678	724	1352	164537	3078
Rondonia	chr_10	2000001	2500000	0.006959575233219808	612	987	141819	2482
Rondonia	chr_10	2500001	3000000	0.006510291545749813	937	1355	208132	4218
Rondonia	chr_10	3000001	3500000	0.007643230281750449	644	1071	140124	3112
Rondonia	chr_10	3500001	4000000	0.0032209119706125056	538	363	112701	2738
Rondonia	chr_10	4000001	4500000	0.006838856045897777	385	627	91682	1470
Rondonia	chr_10	4500001	5000000	0.0057936440316946405	376	544	93896	1192
Rondonia	chr_10	5000001	5500000	0.004677360107750704	146	191	40835	294
Rondonia	chr_10	5500001	6000000	0.0017201001372849874	549	213	123830	2374
Rondonia	chr_10	6000001	6500000	0.0028457743658779726	524	334	117367	2314
Rondonia	chr_10	6500001	7000000	0.005023547880690738	734	848	168805	3074
Rondonia	chr_10	7000001	7500000	0.0029276881500286626	422	286	97688	1716
Rondonia	chr_10	7500001	8000000	0.003641495202796409	1563	1347	369903	5968
Rondonia	chr_10	8000001	8500000	0.0023263301431782025	1374	737	316808	5636
Rondonia	chr_10	8500001	9000000	0.006223413435669398	404	613	98499	1386
Rondonia	chr_10	9000001	9500000	0.0046481360974249325	168	150	32271	1002
Rondonia	chr_10	9500001	10000000	0.004214681483156694	395	410	97279	1376
Rondonia	chr_10	10000001	10500000	0.004724390565607876	379	394	83397	1860
Rondonia	chr_10	10500001	11000000	0.0012557555462536626	306	78	62114	1656
Rondonia	chr_10	11000001	11500000	0.0019064707861388358	515	204	107004	2702
Rondonia	chr_10	11500001	12000000	0.004097472924187726	477	454	110800	1970
Rondonia	chr_10	12000001	12500000	0.007747921289410159	743	1271	164044	3398
Rondonia	chr_10	12500001	13000000	0.005282503464759877	626	789	149361	2362
Rondonia	chr_10	13000001	13500000	0.005914624294916374	637	842	142359	2884
Rondonia	chr_10	13500001	14000000	0.006335875050650164	482	688	108588	2100
Rondonia	chr_10	14000001	14500000	0.0016773887989896198	227	85	50674	1002
Rondonia	chr_10	14500001	15000000	0.0063551645002740895	524	684	107629	2822
Rondonia	chr_10	15000001	15500000	0.005690797936856033	705	929	163246	2894
Rondonia	chr_10	15500001	16000000	0.0073456959803776456	1030	1737	236465	4306
Rondonia	chr_10	16000001	16500000	0.005566570077779472	1144	1460	262280	4760
Rondonia	chr_10	16500001	17000000	0.010049577318711974	1001	2248	223691	4444
Rondonia	chr_10	17000001	17500000	0.0062544092347425004	1124	1516	242389	5462
Rondonia	chr_10	17500001	18000000	0.005258010931304255	1236	1570	298592	4472
Rondonia	chr_10	18000001	18500000	0.0027356778431509013	839	511	186791	3832
