pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	Inambari	chr_27	1	500000	0.0	170	0	90120	18680
AtlanticForest	Inambari	chr_27	500001	1000000	0.0010361681329423265	378	212	204600	37320
AtlanticForest	Inambari	chr_27	1000001	1500000	0.006304226765119729	1696	5932	940956	144484
AtlanticForest	Inambari	chr_27	1500001	2000000	0.007112178073914392	877	3484	489864	71416
AtlanticForest	Inambari	chr_27	2000001	2500000	0.0056144943510608985	1006	3260	580640	63200
AtlanticForest	Inambari	chr_27	2500001	3000000	0.011799009027504203	1290	8506	720908	104692
AtlanticForest	Inambari	chr_27	3000001	3500000	0.008009093748915345	848	3692	460976	81744
AtlanticForest	Inambari	chr_27	3500001	4000000	0.005853561624042768	1933	6482	1107360	129760
AtlanticForest	Inambari	chr_27	4000001	4500000	0.006771949238339651	1210	4602	679568	94832
AtlanticForest	Inambari	chr_27	4500001	5000000	0.00885969513700321	961	4594	518528	96512
AtlanticForest	Inambari	chr_27	5000001	5500000	0.0073285829231694855	1008	4044	551812	93308
AtlanticForest	Inambari	chr_27	5500001	6000000	0.006006768189509307	288	994	165480	18840
AtlanticForest	Inambari	chr_27	6000001	6500000	0.005617175488688776	611	2046	364240	26800
AtlanticForest	Inambari	chr_27	6500001	7000000	0.001388888888888889	48	40	28800	1920
AtlanticForest	Rondonia	chr_27	1	500000	0.0	170	0	80760	7640
AtlanticForest	Rondonia	chr_27	500001	1000000	0.002052644288819126	378	340	165640	30920
AtlanticForest	Rondonia	chr_27	1000001	1500000	0.005777081401421887	1696	4336	750552	131368
AtlanticForest	Rondonia	chr_27	1500001	2000000	0.007037584505358346	877	2590	368024	88016
AtlanticForest	Rondonia	chr_27	2000001	2500000	0.00557898597231136	1006	2434	436280	86840
AtlanticForest	Rondonia	chr_27	2500001	3000000	0.012108844480168518	1290	6990	577264	93536
AtlanticForest	Rondonia	chr_27	3000001	3500000	0.008076547724544853	848	2880	356588	84372
AtlanticForest	Rondonia	chr_27	3500001	4000000	0.005759627612823396	1933	4692	814636	190524
AtlanticForest	Rondonia	chr_27	4000001	4500000	0.006345434714864444	1210	3258	513440	115760
AtlanticForest	Rondonia	chr_27	4500001	5000000	0.009484335359018232	961	3858	406776	92944
AtlanticForest	Rondonia	chr_27	5000001	5500000	0.007462417209579325	1008	3308	443288	80872
AtlanticForest	Rondonia	chr_27	5500001	6000000	0.004581151832460733	288	560	122240	27520
AtlanticForest	Rondonia	chr_27	6000001	6500000	0.0048831635710005995	611	1304	267040	50680
AtlanticForest	Rondonia	chr_27	6500001	7000000	0.0	48	0	21120	3840
AtlanticForest	RondoniaHeadwaters	chr_27	1	500000	0.0	170	0	14040	6360
AtlanticForest	RondoniaHeadwaters	chr_27	500001	1000000	0.001326530612244898	378	52	39200	6160
AtlanticForest	RondoniaHeadwaters	chr_27	1000001	1500000	0.006317289423685877	1696	798	126320	77200
AtlanticForest	RondoniaHeadwaters	chr_27	1500001	2000000	0.005790451218179832	877	424	73224	32016
AtlanticForest	RondoniaHeadwaters	chr_27	2000001	2500000	0.00509822263797942	1006	436	85520	35200
AtlanticForest	RondoniaHeadwaters	chr_27	2500001	3000000	0.011204382158355267	1290	1260	112456	42344
AtlanticForest	RondoniaHeadwaters	chr_27	3000001	3500000	0.007723842908918068	848	520	67324	34436
AtlanticForest	RondoniaHeadwaters	chr_27	3500001	4000000	0.007019077492672392	1933	1092	155576	76384
AtlanticForest	RondoniaHeadwaters	chr_27	4000001	4500000	0.00645641917059846	1210	624	96648	48552
