pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_25	1	500000	0.003104518799586064	515	297	95667	118
AtlanticForest	chr_25	500001	1000000	NA	0	0	0	0
AtlanticForest	chr_25	1000001	1500000	0.014346425574533741	226	530	36943	338
AtlanticForest	chr_25	1500001	2000000	0.0065585036452730965	719	878	133872	148
AtlanticForest	chr_25	2000001	2500000	0.002788140203621668	1096	574	205872	128
AtlanticForest	chr_25	2500001	3000000	0.0034408054033388557	413	270	78470	0
Inambari	chr_25	1	500000	0.0019453061809544287	515	380	195342	2060
Inambari	chr_25	500001	1000000	NA	0	0	0	0
Inambari	chr_25	1000001	1500000	0.006901906651712536	226	640	92728	648
Inambari	chr_25	1500001	2000000	0.005831231467493529	719	1764	302509	1846
Inambari	chr_25	2000001	2500000	0.0030381695446809326	1096	1271	418344	4312
Inambari	chr_25	2500001	3000000	0.00394446761604004	413	662	167830	1268
Rondonia	chr_25	1	500000	0.00205570082858133	515	261	126964	1742
Rondonia	chr_25	500001	1000000	NA	0	0	0	0
Rondonia	chr_25	1000001	1500000	0.013234257200195259	226	732	55311	766
Rondonia	chr_25	1500001	2000000	0.0060789078927544395	719	928	152659	3600
Rondonia	chr_25	2000001	2500000	0.0018015354994367705	1096	451	250342	4596
Rondonia	chr_25	2500001	3000000	0.0024752475247524753	413	225	90900	1922
RondoniaHeadwaters	chr_25	1	500000	0.002109704641350211	515	8	3792	986
RondoniaHeadwaters	chr_25	500001	1000000	NA	0	0	0	0
RondoniaHeadwaters	chr_25	1000001	1500000	0.017456359102244388	226	49	2807	166
RondoniaHeadwaters	chr_25	1500001	2000000	0.006462035541195477	719	32	4952	1466
RondoniaHeadwaters	chr_25	2000001	2500000	0.0018648687419308564	1096	13	6971	2330
RondoniaHeadwaters	chr_25	2500001	3000000	0.007296311309282529	413	18	2467	1000
Tapajos	chr_25	1	500000	0.002777646632988685	515	353	127086	2752
Tapajos	chr_25	500001	1000000	NA	0	0	0	0
Tapajos	chr_25	1000001	1500000	0.012985542259635347	226	688	52982	1332
Tapajos	chr_25	1500001	2000000	0.005267829354604452	719	914	173506	4048
Tapajos	chr_25	2000001	2500000	0.001447618209937624	1096	395	272862	5724
Tapajos	chr_25	2500001	3000000	0.004294859399330327	413	422	98257	2402
TapajosHeadwaters	chr_25	1	500000	0.0003299241174529858	463	1	3031	1244
TapajosHeadwaters	chr_25	500001	1000000	NA	0	0	0	0
TapajosHeadwaters	chr_25	1000001	1500000	0.0038461538461538464	225	2	520	788
TapajosHeadwaters	chr_25	1500001	2000000	0.004084663943557371	663	11	2693	2176
TapajosHeadwaters	chr_25	2000001	2500000	0.0011797090051120724	1042	6	5086	3036
TapajosHeadwaters	chr_25	2500001	3000000	0.0011862396204033216	413	1	843	1480
XinguBelem	chr_25	1	500000	0.0025997254689904747	515	125	48082	1004
XinguBelem	chr_25	500001	1000000	NA	0	0	0	0
XinguBelem	chr_25	1000001	1500000	0.01146428275804983	226	277	24162	204
XinguBelem	chr_25	1500001	2000000	0.00596520733694224	719	454	76108	720
XinguBelem	chr_25	2000001	2500000	0.0037994394269697915	1096	427	112385	1342
XinguBelem	chr_25	2500001	3000000	0.0026958452267681573	413	119	44142	388
XinguHeadwaters	chr_25	1	500000	0.000970873786407767	515	3	3090	0
XinguHeadwaters	chr_25	500001	1000000	NA	0	0	0	0
XinguHeadwaters	chr_25	1000001	1500000	0.011799410029498525	226	16	1356	0
XinguHeadwaters	chr_25	1500001	2000000	0.006197322756569162	719	25	4034	112
XinguHeadwaters	chr_25	2000001	2500000	0.002737226277372263	1096	18	6576	0
XinguHeadwaters	chr_25	2500001	3000000	0.0012106537530266344	413	3	2478	0
