pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest	chr_19	1	500000	0.0026391192881918264	698	350	132620	0
AtlanticForest	chr_19	500001	1000000	0.003451153364725517	883	579	167770	0
AtlanticForest	chr_19	1000001	1500000	0.0057075232459847846	1578	1688	295750	220
AtlanticForest	chr_19	1500001	2000000	0.007389200478245476	1036	1440	194879	106
AtlanticForest	chr_19	2000001	2500000	0.002004008016032064	93	32	15968	92
AtlanticForest	chr_19	2500001	3000000	0.002470087416568856	324	141	57083	242
AtlanticForest	chr_19	3000001	3500000	0.007010641247094449	988	1315	187572	8
AtlanticForest	chr_19	3500001	4000000	0.008399419021418894	1472	2238	266447	730
AtlanticForest	chr_19	4000001	4500000	0.007188806070761349	1118	1493	207684	256
AtlanticForest	chr_19	4500001	5000000	0.0055622848399847	1667	1745	313720	172
AtlanticForest	chr_19	5000001	5500000	0.004401290149173499	1125	917	208348	292
AtlanticForest	chr_19	5500001	6000000	0.010254653420121046	1161	2245	218925	90
AtlanticForest	chr_19	6000001	6500000	0.005671754661784314	554	570	100498	268
AtlanticForest	chr_19	6500001	7000000	0.0031177142857142857	1163	682	218750	120
AtlanticForest	chr_19	7000001	7500000	0.004552535962004126	2108	1803	396043	242
AtlanticForest	chr_19	7500001	8000000	0.006031422359256575	1314	1473	244221	294
AtlanticForest	chr_19	8000001	8500000	0.00596582113108948	1420	1580	264842	268
AtlanticForest	chr_19	8500001	9000000	0.006508422664624809	933	1139	175004	124
AtlanticForest	chr_19	9000001	9500000	0.008033763654419067	530	809	100700	0
AtlanticForest	chr_19	9500001	10000000	0.005851911242541937	1051	1124	192074	448
AtlanticForest	chr_19	10000001	10500000	0.007850508624502433	714	1065	135660	0
AtlanticForest	chr_19	10500001	11000000	0.005575297144957725	1217	1274	228508	148
AtlanticForest	chr_19	11000001	11500000	0.0023991297403352864	1616	730	304277	150
AtlanticForest	chr_19	11500001	12000000	0.0033432638199271765	477	303	90630	0
Inambari	chr_19	1	500000	0.004394925932093926	698	1082	246193	3478
Inambari	chr_19	500001	1000000	0.005733397037744864	883	2064	359996	2648
Inambari	chr_19	1000001	1500000	0.0038088700075945255	1578	2297	603066	6196
Inambari	chr_19	1500001	2000000	0.006925115603410994	1036	2498	360716	5384
Inambari	chr_19	2000001	2500000	0.0	93	0	30225	558
Inambari	chr_19	2500001	3000000	0.005622405121913567	324	692	123079	1282
Inambari	chr_19	3000001	3500000	0.007507217416744407	988	2720	362318	4500
Inambari	chr_19	3500001	4000000	0.0076261016789387626	1472	4207	551658	6172
Inambari	chr_19	4000001	4500000	0.0077090981925613	1118	3387	439351	3906
Inambari	chr_19	4500001	5000000	0.00635216344281651	1667	4078	641986	6356
Inambari	chr_19	5000001	5500000	0.005113399501521159	1125	2306	450972	3632
Inambari	chr_19	5500001	6000000	0.00802311482599386	1161	3732	465156	3736
Inambari	chr_19	6000001	6500000	0.006550006782551402	554	1352	206412	2352
Inambari	chr_19	6500001	7000000	0.0059777147421407805	1163	2552	426919	5162
Inambari	chr_19	7000001	7500000	0.006283726258396896	2108	5041	802231	8370
Inambari	chr_19	7500001	8000000	0.007572783416401453	1314	3800	501797	5158
Inambari	chr_19	8000001	8500000	0.006090687011643904	1420	3139	515377	6606
Inambari	chr_19	8500001	9000000	0.004666649188579818	933	1602	343287	4130
Inambari	chr_19	9000001	9500000	0.0072955524011186195	530	1547	212047	1738
Inambari	chr_19	9500001	10000000	0.006043559144253795	1051	2443	404232	4000
Inambari	chr_19	10000001	10500000	0.007981204697314795	714	2113	264747	3106
Inambari	chr_19	10500001	11000000	0.008116834901117179	1217	3826	471366	4564
Inambari	chr_19	11000001	11500000	0.005114322421851205	1616	3308	646811	5290
Inambari	chr_19	11500001	12000000	0.004726730948808612	477	901	190618	1548
Rondonia	chr_19	1	500000	0.004173187271778821	698	632	151443	3358
Rondonia	chr_19	500001	1000000	0.005400926594890087	883	1069	197929	3900
Rondonia	chr_19	1000001	1500000	0.005334763626716497	1578	1850	346782	7296
Rondonia	chr_19	1500001	2000000	0.006503558937479011	1036	1588	244174	4036
Rondonia	chr_19	2000001	2500000	0.0	93	0	19887	468
Rondonia	chr_19	2500001	3000000	0.0045369477683888165	324	320	70532	1528
Rondonia	chr_19	3000001	3500000	0.007812816987128914	988	1733	221815	4338
Rondonia	chr_19	3500001	4000000	0.008850514574997003	1472	3028	342127	5978
Rondonia	chr_19	4000001	4500000	0.006513737677889286	1118	1683	258377	4658
Rondonia	chr_19	4500001	5000000	0.007139456142207174	1667	2699	378040	7166
Rondonia	chr_19	5000001	5500000	0.005917389364220166	1125	1525	257715	4692
Rondonia	chr_19	5500001	6000000	0.008149724281874072	1161	2007	246266	5838
Rondonia	chr_19	6000001	6500000	0.006663013524567381	554	839	125919	2350
Rondonia	chr_19	6500001	7000000	0.005017192042323544	1163	1322	263494	5002
Rondonia	chr_19	7000001	7500000	0.004804113664873159	2108	2317	482295	8850
Rondonia	chr_19	7500001	8000000	0.007003631260176726	1314	2056	293562	5840
Rondonia	chr_19	8000001	8500000	0.005513920708266998	1420	1846	334789	5518
Rondonia	chr_19	8500001	9000000	0.004873169120076355	933	1062	217928	3754
Rondonia	chr_19	9000001	9500000	0.007744658855961406	530	899	116080	2508
Rondonia	chr_19	9500001	10000000	0.006475216928187403	1051	1538	237521	4572
Rondonia	chr_19	10000001	10500000	0.008747507768577228	714	1461	167019	2830
Rondonia	chr_19	10500001	11000000	0.007265318399266665	1217	2029	279272	5066
Rondonia	chr_19	11000001	11500000	0.004024399904935435	1616	1524	378690	6348
Rondonia	chr_19	11500001	12000000	0.0038868437042067264	477	435	111916	1882
RondoniaHeadwaters	chr_19	1	500000	0.006530612244897959	698	40	6125	1066
RondoniaHeadwaters	chr_19	500001	1000000	0.006258274160548803	883	52	8309	1144
RondoniaHeadwaters	chr_19	1000001	1500000	0.005006459948320413	1578	62	12384	2764
RondoniaHeadwaters	chr_19	1500001	2000000	0.004757731313384249	1036	38	7987	1954
RondoniaHeadwaters	chr_19	2000001	2500000	0.0	93	0	558	186
RondoniaHeadwaters	chr_19	2500001	3000000	0.009454949944382647	324	17	1798	788
RondoniaHeadwaters	chr_19	3000001	3500000	0.007272320429626314	988	65	8938	1356
RondoniaHeadwaters	chr_19	3500001	4000000	0.010608792123145194	1472	153	14422	1844
RondoniaHeadwaters	chr_19	4000001	4500000	0.006280388978930308	1118	62	9872	1588
RondoniaHeadwaters	chr_19	4500001	5000000	0.009523809523809525	1667	154	16170	2206
RondoniaHeadwaters	chr_19	5000001	5500000	0.007009941371399439	1125	55	7846	2346
RondoniaHeadwaters	chr_19	5500001	6000000	0.007265656979124028	1161	71	9772	1950
RondoniaHeadwaters	chr_19	6000001	6500000	0.005766804829699045	554	32	5549	722
RondoniaHeadwaters	chr_19	6500001	7000000	0.006585511873877469	1163	66	10022	1814
RondoniaHeadwaters	chr_19	7000001	7500000	0.006821829855537721	2108	85	12460	4816
RondoniaHeadwaters	chr_19	7500001	8000000	0.009015921734126223	1314	94	10426	2312
